ticket_id,customer_id,ticket_date,category,status,priority,channel,resolution_time_hours,sentiment,satisfaction_score
TKT00294,CUST00528,2022-03-18,Return Request,In Progress,Low,Chat,,Negative,
TKT00295,CUST00528,2022-02-22,Account Management,Closed,Medium,Email,51.0,Neutral,5.0
TKT00296,CUST00528,2020-09-21,Shipping Inquiry,Resolved,Low,Chat,100.0,Neutral,4.0
TKT00297,CUST03089,2025-10-24,Return Request,Resolved,Medium,Phone,40.0,Neutral,4.0
TKT00298,CUST04394,2020-12-13,General Inquiry,Resolved,Medium,Chat,111.0,Neutral,3.0
TKT00299,CUST04394,2020-05-17,Product Question,Closed,Medium,Email,90.0,Neutral,4.0
TKT00300,CUST04394,2021-04-05,Order Issue,Resolved,Low,Chat,95.0,Positive,4.0
TKT00301,CUST04830,2024-03-31,Return Request,Closed,Low,Email,28.0,Positive,2.0
TKT00302,CUST01361,2021-04-15,Technical Support,Open,Low,Email,,Neutral,
TKT00303,CUST01361,2021-01-03,Return Request,Resolved,High,Chat,13.0,Positive,3.0
TKT00304,CUST00919,2022-03-01,Payment Issue,Open,Critical,Email,,Neutral,
TKT00305,CUST00919,2021-07-18,Return Request,Resolved,Low,Chat,20.0,Positive,5.0
TKT00306,CUST03539,2022-11-05,Technical Support,Open,Low,Chat,,Negative,
TKT00307,CUST02254,2025-02-07,General Inquiry,Open,High,Social Media,,Neutral,
TKT00308,CUST02254,2024-12-14,Shipping Inquiry,Resolved,Low,Chat,93.0,Positive,4.0
TKT00309,CUST04552,2022-07-12,Product Question,Resolved,Low,Email,68.0,Positive,4.0
TKT00310,CUST00883,2022-08-22,Return Request,Resolved,Medium,Email,19.0,Neutral,5.0
TKT00311,CUST00883,2023-05-20,Product Question,Resolved,Low,Chat,67.0,Positive,2.0
TKT00312,CUST00021,2021-05-05,General Inquiry,Resolved,Low,Chat,21.0,Neutral,4.0
TKT00313,CUST03885,2022-05-10,Return Request,Closed,Low,Chat,105.0,Positive,3.0
TKT00314,CUST03885,2022-09-26,General Inquiry,Resolved,Critical,Email,81.0,Positive,3.0
TKT00315,CUST03885,2024-01-01,Return Request,Closed,Low,Chat,106.0,Neutral,4.0
TKT00316,CUST02290,2024-12-17,Product Question,In Progress,Medium,Email,,Positive,
TKT00317,CUST04009,2023-08-08,Order Issue,Open,Medium,Chat,,Negative,
TKT00318,CUST04009,2024-07-21,General Inquiry,Resolved,Medium,Email,115.0,Neutral,4.0
TKT00319,CUST04009,2023-10-08,Shipping Inquiry,Closed,Low,Chat,61.0,Neutral,5.0
TKT00320,CUST04009,2023-09-20,Account Management,Resolved,High,Email,111.0,Positive,1.0
TKT00321,CUST04009,2024-04-08,Account Management,Resolved,Medium,Chat,119.0,Neutral,5.0
TKT00322,CUST04202,2024-04-18,Shipping Inquiry,Resolved,High,Chat,81.0,Neutral,3.0
TKT00323,CUST02912,2022-09-22,Order Issue,Closed,High,Chat,39.0,Neutral,4.0
TKT00324,CUST02912,2023-07-11,Technical Support,Closed,Medium,Chat,40.0,Positive,4.0
TKT00325,CUST02912,2022-07-01,Product Question,Resolved,Medium,Chat,75.0,Neutral,3.0
TKT00326,CUST02912,2022-12-19,Product Question,Resolved,Low,Email,28.0,Positive,3.0
TKT00327,CUST03109,2024-04-09,Technical Support,Closed,Medium,Email,7.0,Positive,3.0
TKT00328,CUST02672,2021-01-12,Product Question,Open,Low,Chat,,Neutral,
TKT00329,CUST01058,2021-08-17,Technical Support,Closed,Low,Email,48.0,Neutral,5.0
TKT00330,CUST04407,2024-04-22,Product Question,Closed,High,Chat,21.0,Neutral,5.0
TKT00331,CUST03278,2022-01-25,Account Management,Resolved,Low,Chat,96.0,Neutral,3.0
TKT00332,CUST01770,2025-08-04,Return Request,Resolved,Medium,Chat,112.0,Positive,2.0
TKT00333,CUST01770,2024-11-18,Return Request,Closed,Low,Email,14.0,Positive,4.0
TKT00334,CUST03461,2021-12-25,General Inquiry,Closed,High,Phone,11.0,Positive,2.0
TKT00335,CUST03461,2020-06-30,Account Management,Closed,Low,Email,44.0,Positive,2.0
TKT00336,CUST00057,2023-12-14,Return Request,Resolved,Low,Chat,105.0,Neutral,4.0
TKT00337,CUST00057,2023-09-26,Return Request,Resolved,High,Chat,92.0,Positive,3.0
TKT00338,CUST01848,2024-07-23,Shipping Inquiry,Resolved,Medium,Phone,102.0,Positive,4.0
TKT00339,CUST01848,2025-10-24,Technical Support,Closed,Medium,Email,92.0,Positive,5.0
TKT00340,CUST01413,2021-01-13,Return Request,Closed,Medium,Social Media,30.0,Neutral,5.0
TKT00341,CUST04316,2023-09-29,Product Question,Resolved,Medium,Chat,102.0,Neutral,4.0
TKT00342,CUST04316,2022-02-22,Shipping Inquiry,Resolved,Low,Email,65.0,Positive,3.0
TKT00343,CUST04615,2021-07-21,Technical Support,Resolved,Medium,Social Media,37.0,Positive,5.0
TKT00344,CUST04615,2020-09-23,Payment Issue,Resolved,Medium,Email,110.0,Neutral,3.0
TKT00345,CUST01800,2022-12-10,General Inquiry,Closed,Low,Chat,32.0,Positive,4.0
TKT00346,CUST01800,2023-08-17,Account Management,Closed,Low,Email,66.0,Positive,2.0
TKT00347,CUST02255,2023-09-15,Technical Support,Resolved,Medium,Chat,84.0,Positive,2.0
TKT00348,CUST02255,2024-10-01,Shipping Inquiry,Resolved,High,Chat,11.0,Neutral,5.0
TKT00349,CUST01291,2021-12-16,Technical Support,Closed,Low,Email,90.0,Neutral,4.0
TKT00350,CUST01291,2022-06-05,General Inquiry,Open,High,Email,,Positive,
TKT00351,CUST01291,2022-01-01,Technical Support,Closed,Low,Chat,30.0,Positive,4.0
TKT00352,CUST03803,2021-08-13,Shipping Inquiry,Closed,High,Phone,23.0,Neutral,5.0
TKT00353,CUST00548,2025-06-16,Shipping Inquiry,In Progress,Low,Phone,,Neutral,
TKT00354,CUST00548,2024-12-29,Return Request,Open,Medium,Chat,,Negative,
TKT00355,CUST03159,2020-04-29,General Inquiry,Closed,Medium,Social Media,29.0,Positive,5.0
TKT00356,CUST03159,2021-01-26,Return Request,Closed,Medium,Phone,110.0,Neutral,1.0
TKT00357,CUST00385,2023-04-25,Payment Issue,Resolved,Critical,Email,9.0,Positive,2.0
TKT00358,CUST03537,2023-09-07,Account Management,Closed,Low,Email,40.0,Positive,4.0
TKT00359,CUST02898,2024-01-17,Product Question,Closed,Low,Email,1.0,Neutral,5.0
TKT00360,CUST00943,2023-04-10,Order Issue,Resolved,Medium,Chat,27.0,Positive,3.0
TKT00361,CUST00943,2022-07-27,Technical Support,Resolved,Low,Email,18.0,Positive,4.0
TKT00362,CUST02737,2024-09-23,Account Management,In Progress,Medium,Email,,Negative,
TKT00363,CUST02729,2023-09-07,Product Question,Open,Medium,Email,,Neutral,
TKT00364,CUST02729,2024-05-28,Account Management,Closed,Low,Chat,18.0,Neutral,5.0
TKT00365,CUST03230,2025-06-21,Shipping Inquiry,Resolved,Low,Email,48.0,Positive,5.0
TKT00366,CUST03230,2025-03-27,Shipping Inquiry,Resolved,Low,Chat,112.0,Positive,4.0
TKT00367,CUST03042,2024-08-03,Product Question,Resolved,Medium,Chat,72.0,Positive,4.0
TKT00368,CUST03216,2023-04-29,General Inquiry,Resolved,Medium,Social Media,84.0,Positive,3.0
TKT00369,CUST03216,2023-07-29,Return Request,In Progress,Medium,Chat,,Neutral,
TKT00370,CUST03656,2024-12-31,Order Issue,Resolved,Medium,Email,6.0,Positive,5.0
TKT00371,CUST04424,2021-01-20,General Inquiry,Resolved,Low,Social Media,89.0,Positive,4.0
TKT00372,CUST04424,2020-08-09,General Inquiry,Open,Medium,Social Media,,Positive,
TKT00373,CUST04424,2021-02-16,Order Issue,Closed,Low,Chat,111.0,Neutral,5.0
TKT00374,CUST01239,2023-02-27,Product Question,Closed,Medium,Chat,92.0,Positive,4.0
TKT00375,CUST00820,2024-12-26,Payment Issue,Resolved,Medium,Chat,92.0,Positive,3.0
TKT00376,CUST00820,2023-11-08,General Inquiry,Closed,Medium,Email,5.0,Positive,5.0
TKT00377,CUST00820,2024-10-25,General Inquiry,Closed,Medium,Email,82.0,Positive,4.0
TKT00378,CUST03773,2022-06-17,Product Question,Closed,High,Email,105.0,Positive,4.0
TKT00379,CUST04395,2025-02-23,Order Issue,Closed,Low,Email,47.0,Neutral,4.0
TKT00380,CUST04395,2023-11-03,General Inquiry,In Progress,Low,Phone,,Neutral,
TKT00381,CUST04661,2021-11-12,Product Question,Resolved,Medium,Phone,42.0,Positive,3.0
TKT00382,CUST02756,2024-05-07,Payment Issue,Resolved,Low,Phone,92.0,Positive,4.0
TKT00383,CUST01870,2021-04-23,Account Management,Closed,Medium,Email,101.0,Positive,4.0
TKT00384,CUST01870,2021-07-19,Account Management,Closed,Medium,Chat,52.0,Positive,4.0
TKT00385,CUST02867,2023-10-21,Return Request,Resolved,Medium,Chat,32.0,Positive,3.0
TKT00386,CUST02867,2023-11-27,Order Issue,In Progress,Low,Chat,,Neutral,
TKT00387,CUST02867,2023-06-06,General Inquiry,Resolved,Low,Chat,72.0,Positive,2.0
TKT00388,CUST01052,2024-02-22,Return Request,In Progress,Medium,Chat,,Negative,
TKT00389,CUST01866,2022-12-16,Order Issue,Closed,Medium,Email,52.0,Positive,2.0
TKT00390,CUST03391,2025-03-26,Order Issue,Resolved,Medium,Email,16.0,Positive,5.0
TKT00391,CUST00737,2024-07-12,Shipping Inquiry,In Progress,Low,Email,,Neutral,
TKT00392,CUST00737,2025-03-20,Account Management,In Progress,High,Chat,,Positive,
TKT00393,CUST00737,2025-02-18,Technical Support,Open,Critical,Email,,Negative,
TKT00394,CUST00737,2024-11-07,Order Issue,In Progress,Medium,Chat,,Neutral,
TKT00395,CUST00737,2025-01-06,Product Question,In Progress,Medium,Social Media,,Positive,
TKT00396,CUST01925,2023-02-08,Order Issue,Closed,Medium,Chat,2.0,Positive,4.0
TKT00397,CUST00294,2022-09-03,Shipping Inquiry,Closed,Low,Email,67.0,Positive,4.0
TKT00398,CUST01149,2023-03-01,Product Question,In Progress,Low,Chat,,Neutral,
TKT00399,CUST03402,2024-05-12,General Inquiry,Resolved,Medium,Email,39.0,Positive,5.0
TKT00400,CUST02401,2023-03-05,Product Question,In Progress,High,Chat,,Neutral,
TKT00401,CUST02401,2022-04-01,Return Request,Resolved,Low,Phone,65.0,Positive,5.0
TKT00402,CUST04306,2025-05-10,Product Question,In Progress,Low,Email,,Neutral,
TKT00403,CUST00950,2025-02-18,Product Question,In Progress,Low,Chat,,Positive,
TKT00404,CUST01136,2024-04-17,Order Issue,Closed,Medium,Phone,71.0,Positive,5.0
TKT00405,CUST01136,2024-08-12,Return Request,Resolved,Critical,Social Media,1.0,Positive,3.0
TKT00406,CUST02750,2025-07-25,General Inquiry,In Progress,High,Chat,,Negative,
TKT00407,CUST02750,2024-07-31,Return Request,Open,Medium,Email,,Negative,
TKT00408,CUST01906,2024-09-24,Product Question,Open,Low,Chat,,Neutral,
TKT00409,CUST01906,2024-10-02,Return Request,Closed,Medium,Chat,96.0,Positive,3.0
TKT00410,CUST00122,2024-01-25,General Inquiry,Resolved,Low,Email,38.0,Neutral,1.0
TKT00411,CUST04344,2023-12-19,General Inquiry,Closed,Low,Email,39.0,Positive,3.0
TKT00412,CUST04344,2022-05-10,Technical Support,Resolved,High,Email,21.0,Neutral,2.0
TKT00413,CUST04344,2023-12-13,Payment Issue,Closed,Low,Chat,87.0,Positive,4.0
TKT00414,CUST04230,2022-08-24,General Inquiry,Closed,High,Email,85.0,Positive,4.0
TKT00415,CUST04230,2022-07-21,Account Management,In Progress,Medium,Email,,Neutral,
TKT00416,CUST02033,2020-07-11,Shipping Inquiry,Closed,Low,Phone,37.0,Neutral,4.0
TKT00417,CUST02033,2022-01-04,Order Issue,Resolved,Critical,Email,13.0,Positive,2.0
TKT00418,CUST01709,2024-09-22,General Inquiry,In Progress,Medium,Phone,,Neutral,
TKT00419,CUST03783,2024-11-03,Return Request,Open,Critical,Email,,Neutral,
TKT00420,CUST03111,2024-08-12,Product Question,Closed,High,Chat,54.0,Neutral,5.0
TKT00421,CUST03111,2025-10-23,Shipping Inquiry,Resolved,Medium,Email,60.0,Positive,5.0
TKT00422,CUST03111,2024-04-25,Return Request,Closed,Low,Email,115.0,Positive,5.0
TKT00423,CUST03111,2024-06-10,Order Issue,In Progress,High,Chat,,Negative,
TKT00424,CUST03616,2023-07-17,Shipping Inquiry,Closed,Medium,Email,118.0,Neutral,3.0
TKT00425,CUST02803,2025-07-15,General Inquiry,Resolved,Medium,Chat,80.0,Neutral,2.0
TKT00426,CUST02601,2024-03-23,Account Management,Closed,Critical,Email,113.0,Positive,4.0
TKT00427,CUST02601,2025-03-15,Payment Issue,Open,Low,Chat,,Neutral,
TKT00428,CUST04275,2024-08-24,Account Management,Open,High,Phone,,Neutral,
TKT00429,CUST04275,2025-04-29,Account Management,Resolved,Low,Chat,107.0,Positive,4.0
TKT00430,CUST04275,2024-12-31,Shipping Inquiry,Closed,Low,Email,85.0,Positive,2.0
TKT00431,CUST04275,2025-02-12,Technical Support,Resolved,Low,Chat,43.0,Neutral,3.0
TKT00432,CUST00325,2021-10-16,Order Issue,Closed,High,Phone,64.0,Neutral,2.0
TKT00433,CUST00325,2022-06-13,Order Issue,Closed,Low,Chat,69.0,Positive,3.0
TKT00434,CUST00325,2022-07-12,Technical Support,Closed,Medium,Email,1.0,Positive,5.0
TKT00435,CUST00325,2021-06-02,Order Issue,Closed,Medium,Chat,57.0,Positive,5.0
TKT00436,CUST00325,2022-11-25,Payment Issue,In Progress,High,Chat,,Negative,
TKT00437,CUST00111,2021-07-28,General Inquiry,Closed,Medium,Email,50.0,Neutral,4.0
TKT00438,CUST00265,2024-08-10,Order Issue,Open,Medium,Email,,Neutral,
TKT00439,CUST00265,2024-11-11,General Inquiry,Closed,Medium,Email,34.0,Positive,3.0
TKT00440,CUST00265,2024-03-08,Payment Issue,Closed,Low,Email,49.0,Positive,2.0
TKT00441,CUST01173,2023-06-17,Payment Issue,In Progress,Critical,Chat,,Negative,
TKT00442,CUST01722,2023-01-13,Account Management,Resolved,Low,Email,31.0,Positive,5.0
TKT00443,CUST01722,2024-01-12,Shipping Inquiry,Closed,High,Chat,115.0,Positive,4.0
TKT00444,CUST01722,2022-08-04,Shipping Inquiry,Open,Medium,Email,,Negative,
TKT00445,CUST01722,2023-03-02,Product Question,In Progress,Low,Chat,,Neutral,
TKT00446,CUST03880,2023-04-15,Technical Support,Closed,Medium,Chat,40.0,Positive,4.0
TKT00447,CUST04445,2024-01-19,Shipping Inquiry,Resolved,Medium,Email,117.0,Neutral,2.0
TKT00448,CUST02784,2021-09-09,Payment Issue,In Progress,Medium,Email,,Negative,
TKT00449,CUST02784,2020-10-30,Order Issue,Closed,Medium,Chat,113.0,Positive,3.0
TKT00450,CUST04014,2025-06-04,Account Management,Resolved,Medium,Email,115.0,Neutral,4.0
TKT00451,CUST04014,2025-03-27,Order Issue,In Progress,Low,Chat,,Neutral,
TKT00452,CUST04014,2025-05-28,Product Question,Closed,Medium,Chat,3.0,Positive,5.0
TKT00453,CUST04875,2022-08-30,Technical Support,Resolved,Low,Email,84.0,Neutral,2.0
TKT00454,CUST04504,2022-09-17,Shipping Inquiry,Closed,Medium,Email,43.0,Positive,4.0
TKT00455,CUST04504,2023-08-12,Product Question,In Progress,Low,Email,,Neutral,
TKT00456,CUST04504,2022-10-10,Account Management,In Progress,Low,Chat,,Positive,
TKT00457,CUST04504,2022-03-22,Order Issue,Resolved,Low,Email,57.0,Positive,3.0
TKT00458,CUST01019,2025-07-22,Account Management,Resolved,Low,Email,44.0,Neutral,3.0
TKT00459,CUST01019,2025-10-05,Account Management,Closed,Medium,Email,77.0,Positive,2.0
TKT00460,CUST03368,2024-06-26,Payment Issue,Closed,Low,Chat,42.0,Positive,4.0
TKT00461,CUST03368,2024-10-02,General Inquiry,Closed,Medium,Chat,108.0,Positive,4.0
TKT00462,CUST03368,2025-08-24,Shipping Inquiry,Resolved,Low,Email,75.0,Positive,1.0
TKT00463,CUST03368,2023-12-09,Shipping Inquiry,Resolved,Low,Chat,118.0,Neutral,3.0
TKT00464,CUST04269,2022-11-05,Order Issue,Resolved,Low,Email,77.0,Neutral,4.0
TKT00465,CUST04894,2024-09-26,Shipping Inquiry,Closed,Medium,Email,114.0,Positive,4.0
TKT00466,CUST04894,2024-10-10,Technical Support,Closed,Medium,Chat,10.0,Neutral,1.0
TKT00467,CUST04894,2024-08-14,Product Question,Resolved,Medium,Phone,114.0,Neutral,2.0
TKT00468,CUST01707,2023-10-12,General Inquiry,Resolved,Critical,Chat,102.0,Positive,4.0
TKT00469,CUST01707,2024-04-21,Order Issue,Resolved,Low,Chat,26.0,Neutral,2.0
TKT00470,CUST03676,2022-06-25,Payment Issue,Open,High,Email,,Negative,
TKT00471,CUST02931,2023-07-07,Return Request,Closed,Low,Chat,61.0,Neutral,5.0
TKT00472,CUST03849,2024-09-05,Account Management,Resolved,Low,Chat,104.0,Positive,5.0
TKT00473,CUST03849,2025-05-27,Account Management,In Progress,Low,Phone,,Positive,
TKT00474,CUST01179,2020-12-22,Order Issue,Open,Medium,Phone,,Negative,
TKT00475,CUST01179,2022-02-21,Shipping Inquiry,Resolved,Medium,Chat,52.0,Positive,3.0
TKT00476,CUST01833,2022-04-25,Technical Support,In Progress,Low,Phone,,Positive,
TKT00477,CUST01833,2022-04-04,Product Question,Closed,Low,Social Media,76.0,Neutral,1.0
TKT00478,CUST00748,2025-06-23,Technical Support,Closed,Medium,Chat,66.0,Positive,4.0
TKT00479,CUST04356,2022-01-08,Return Request,In Progress,Low,Email,,Neutral,
TKT00480,CUST04356,2022-02-06,Return Request,Resolved,Low,Email,17.0,Neutral,4.0
TKT00481,CUST03906,2024-07-03,Technical Support,Closed,Low,Email,43.0,Positive,4.0
TKT00482,CUST03906,2025-09-17,Return Request,Closed,Medium,Social Media,6.0,Neutral,2.0
TKT00483,CUST03906,2024-10-26,Payment Issue,Closed,Low,Email,115.0,Neutral,3.0
TKT00484,CUST02896,2025-02-20,Shipping Inquiry,Open,High,Email,,Negative,
TKT00485,CUST02896,2025-03-30,Product Question,In Progress,Medium,Phone,,Negative,
TKT00486,CUST04609,2022-12-20,Technical Support,Closed,Low,Email,116.0,Positive,4.0
TKT00487,CUST02402,2022-09-27,Return Request,Closed,Low,Phone,86.0,Positive,5.0
TKT00488,CUST04589,2022-03-06,Payment Issue,Resolved,Medium,Phone,9.0,Positive,2.0
TKT00489,CUST04589,2020-10-08,Technical Support,Closed,Low,Phone,63.0,Neutral,2.0
TKT00490,CUST04589,2020-12-28,Product Question,Closed,High,Phone,56.0,Neutral,1.0
TKT00491,CUST00553,2023-07-24,Order Issue,Closed,High,Chat,1.0,Neutral,4.0
TKT00492,CUST00553,2024-08-13,General Inquiry,Closed,High,Phone,3.0,Neutral,2.0
TKT00493,CUST01141,2024-03-26,Return Request,In Progress,Low,Phone,,Negative,
TKT00494,CUST00160,2021-02-09,General Inquiry,In Progress,Medium,Email,,Neutral,
TKT00495,CUST03827,2022-12-31,General Inquiry,Closed,Medium,Email,26.0,Neutral,2.0
TKT00496,CUST03817,2020-10-07,Shipping Inquiry,Resolved,Medium,Chat,7.0,Neutral,5.0
TKT00497,CUST03156,2024-12-30,Order Issue,Resolved,Low,Chat,53.0,Neutral,5.0
TKT00498,CUST04694,2025-04-07,Product Question,Resolved,Medium,Email,7.0,Positive,3.0
TKT00499,CUST03804,2024-10-20,Return Request,In Progress,Medium,Email,,Negative,
TKT00500,CUST04696,2023-11-24,Order Issue,Resolved,Critical,Social Media,78.0,Positive,4.0
TKT00501,CUST00469,2020-10-12,General Inquiry,Closed,Medium,Chat,89.0,Neutral,4.0
TKT00502,CUST04073,2021-12-11,Product Question,Resolved,Medium,Email,26.0,Neutral,4.0
TKT00503,CUST01589,2024-03-08,Return Request,Resolved,Low,Chat,98.0,Positive,2.0
TKT00504,CUST00161,2021-09-14,Payment Issue,Resolved,Medium,Chat,113.0,Positive,1.0
TKT00505,CUST04363,2024-10-12,Technical Support,Resolved,Low,Chat,29.0,Positive,4.0
TKT00506,CUST02826,2022-08-25,Return Request,Resolved,Medium,Chat,76.0,Positive,3.0
TKT00507,CUST02826,2022-12-26,Return Request,Closed,High,Chat,43.0,Positive,5.0
TKT00508,CUST04072,2022-07-24,General Inquiry,Resolved,Medium,Chat,29.0,Positive,2.0
TKT00509,CUST04072,2022-08-22,Shipping Inquiry,In Progress,Medium,Email,,Positive,
TKT00510,CUST00940,2024-12-18,Return Request,Closed,Low,Email,60.0,Positive,4.0
TKT00511,CUST02343,2020-08-12,General Inquiry,Resolved,Low,Email,21.0,Positive,4.0
TKT00512,CUST02343,2022-04-11,Payment Issue,Closed,Medium,Email,13.0,Neutral,4.0
TKT00513,CUST00621,2022-06-01,Order Issue,In Progress,Low,Email,,Negative,
TKT00514,CUST00621,2022-12-01,Order Issue,Open,High,Phone,,Negative,
TKT00515,CUST03572,2021-02-02,Return Request,Closed,High,Chat,35.0,Neutral,4.0
TKT00516,CUST01267,2022-09-20,General Inquiry,Closed,High,Social Media,2.0,Positive,5.0
TKT00517,CUST01267,2023-09-08,Return Request,Open,Low,Email,,Negative,
TKT00518,CUST01267,2023-06-27,Order Issue,Closed,Low,Email,38.0,Positive,4.0
TKT00519,CUST01267,2021-11-22,Product Question,Resolved,Medium,Email,73.0,Positive,4.0
TKT00520,CUST00367,2025-06-03,Technical Support,Resolved,Low,Phone,80.0,Positive,3.0
TKT00521,CUST03653,2025-03-13,Product Question,Resolved,High,Email,97.0,Neutral,2.0
TKT00522,CUST04450,2024-05-13,Payment Issue,Resolved,Low,Chat,77.0,Positive,5.0
TKT00523,CUST00333,2023-12-03,Order Issue,Closed,Medium,Email,89.0,Neutral,2.0
TKT00524,CUST00333,2023-06-04,Account Management,Open,Critical,Email,,Positive,
TKT00525,CUST01084,2022-02-04,Payment Issue,Closed,Critical,Chat,16.0,Positive,4.0
TKT00526,CUST01084,2023-07-29,Order Issue,Resolved,High,Phone,21.0,Neutral,4.0
TKT00527,CUST01084,2022-01-23,Product Question,Resolved,Medium,Social Media,112.0,Neutral,4.0
TKT00528,CUST01162,2023-12-24,Shipping Inquiry,Resolved,High,Email,88.0,Positive,3.0
TKT00529,CUST01162,2024-06-15,Product Question,Closed,High,Chat,70.0,Positive,1.0
TKT00530,CUST01162,2025-08-16,Shipping Inquiry,Open,High,Email,,Neutral,
TKT00531,CUST00263,2020-11-06,General Inquiry,Closed,Medium,Email,16.0,Positive,4.0
TKT00532,CUST02104,2022-11-16,Payment Issue,Closed,Low,Chat,53.0,Neutral,4.0
TKT00533,CUST01209,2023-05-18,Return Request,Closed,Low,Email,89.0,Positive,3.0
TKT00534,CUST01209,2023-12-15,Technical Support,In Progress,Low,Email,,Neutral,
TKT00535,CUST02305,2022-09-04,Product Question,Open,Medium,Phone,,Neutral,
TKT00536,CUST02099,2024-04-04,Product Question,Closed,Medium,Phone,80.0,Positive,5.0
TKT00537,CUST02099,2024-06-29,General Inquiry,Open,Critical,Email,,Positive,
TKT00538,CUST00580,2025-09-10,Product Question,Resolved,High,Email,36.0,Positive,4.0
TKT00539,CUST00580,2025-02-16,Technical Support,Closed,Low,Chat,19.0,Positive,5.0
TKT00540,CUST01701,2022-06-13,Payment Issue,Resolved,Medium,Email,55.0,Positive,5.0
TKT00541,CUST03768,2022-05-30,Account Management,Closed,Low,Email,25.0,Neutral,4.0
TKT00542,CUST03768,2022-09-05,Account Management,Resolved,Low,Social Media,46.0,Positive,4.0
TKT00543,CUST03768,2023-06-08,Product Question,Open,High,Chat,,Neutral,
TKT00544,CUST01341,2025-01-19,Payment Issue,Open,High,Email,,Negative,
TKT00545,CUST01341,2025-06-30,Technical Support,Closed,Low,Email,87.0,Neutral,4.0
TKT00546,CUST01341,2025-05-02,Technical Support,In Progress,Medium,Email,,Neutral,
TKT00547,CUST01341,2025-09-26,Shipping Inquiry,Resolved,Low,Phone,19.0,Positive,3.0
TKT00548,CUST04122,2024-10-29,Payment Issue,In Progress,High,Chat,,Neutral,
TKT00549,CUST00029,2025-10-20,Order Issue,Closed,Low,Chat,103.0,Positive,2.0
TKT00550,CUST02394,2023-10-07,Shipping Inquiry,Resolved,Medium,Email,50.0,Positive,2.0
