customer_id,plan_type,subscription_start_date,months_subscribed,monthly_login_frequency,feature_usage_score,support_tickets_30d,payment_failures,previous_renewal_count,renewal_probability_score,did_renew
CUST00372,Pro,2024-01-06,21,8,0.49,1,0,1,0.74,1
CUST00373,Basic,2024-04-15,23,7,0.23,3,0,1,0.6,1
CUST00374,Pro,2023-06-06,14,8,0.18,2,0,1,0.68,1
CUST00375,Pro,2023-06-30,24,4,0.18,0,0,2,0.79,1
CUST00376,Pro,2024-06-18,21,6,0.56,0,0,1,0.82,1
CUST00377,Pro,2023-10-04,20,11,0.43,0,2,1,0.76,1
CUST00378,Pro,2024-07-05,16,7,0.21,1,0,1,0.74,1
CUST00379,Pro,2024-04-21,14,9,0.3,0,1,1,0.64,1
CUST00380,Enterprise,2023-10-02,11,14,0.42,0,0,0,0.92,1
CUST00381,Basic,2023-09-09,3,2,0.05,3,0,0,0.6,1
CUST00382,Basic,2023-10-13,15,10,0.53,0,0,1,0.86,1
CUST00383,Basic,2023-09-07,15,7,0.28,1,0,1,0.66,1
CUST00384,Basic,2024-08-06,20,3,0.31,0,0,1,0.66,1
CUST00385,Enterprise,2024-01-24,11,9,0.62,1,0,0,0.88,1
CUST00386,Basic,2023-01-30,16,3,0.77,2,0,1,0.68,1
CUST00387,Basic,2023-11-29,6,7,0.75,0,2,0,0.64,1
CUST00388,Pro,2024-05-14,7,9,0.47,1,0,0,0.74,1
CUST00389,Enterprise,2023-12-30,9,11,0.67,0,0,0,0.95,1
CUST00390,Basic,2023-12-15,9,4,0.03,2,1,0,0.5,0
CUST00391,Basic,2023-10-10,18,5,0.14,2,0,1,0.6,1
CUST00392,Basic,2023-01-11,17,6,0.54,0,0,1,0.74,1
CUST00393,Basic,2023-07-15,3,5,0.65,0,0,0,0.74,1
CUST00394,Enterprise,2023-09-05,24,8,0.68,0,1,2,0.83,1
CUST00395,Basic,2024-02-21,16,5,0.14,0,1,1,0.56,0
CUST00396,Basic,2024-07-22,8,1,0.58,0,0,0,0.74,0
CUST00397,Pro,2024-05-02,21,8,0.2,0,2,1,0.64,0
CUST00398,Pro,2024-05-17,15,6,0.58,1,0,1,0.82,1
CUST00399,Pro,2023-01-18,3,7,0.19,0,0,0,0.74,1
CUST00400,Enterprise,2023-10-29,8,13,0.32,0,1,0,0.82,1
CUST00401,Enterprise,2024-02-19,23,12,0.24,0,0,1,0.92,1
CUST00402,Enterprise,2023-09-07,10,7,0.55,0,0,0,0.88,1
CUST00403,Pro,2024-08-18,12,8,0.2,0,0,1,0.74,0
CUST00404,Enterprise,2024-04-29,18,12,0.24,3,0,1,0.86,1
CUST00405,Basic,2024-06-27,12,3,0.1,1,0,1,0.66,1
CUST00406,Pro,2024-03-11,24,9,0.44,0,0,2,0.79,1
CUST00407,Pro,2024-07-17,11,8,0.46,2,1,0,0.58,1
CUST00408,Basic,2023-12-27,23,5,0.04,4,0,1,0.6,1
CUST00409,Basic,2024-04-09,9,3,0.03,2,0,0,0.6,0
CUST00410,Pro,2023-11-10,9,8,0.47,0,0,0,0.74,1
CUST00411,Basic,2023-08-25,4,4,0.04,1,1,0,0.56,1
CUST00412,Pro,2023-07-17,11,6,0.4,0,0,0,0.74,1
CUST00413,Pro,2023-05-03,24,6,0.12,0,2,2,0.69,1
CUST00414,Basic,2024-07-02,23,2,0.15,1,0,1,0.66,1
CUST00415,Basic,2023-07-09,7,4,0.45,2,0,0,0.6,0
CUST00416,Pro,2023-08-10,24,12,0.55,0,0,2,0.95,1
CUST00417,Basic,2024-05-10,9,5,0.05,3,0,0,0.6,0
CUST00418,Basic,2024-06-21,20,4,0.09,1,1,1,0.56,0
CUST00419,Pro,2023-10-17,4,10,0.29,2,0,0,0.8,1
CUST00420,Basic,2023-07-18,10,5,0.44,1,0,0,0.66,1
CUST00421,Pro,2023-08-21,12,7,0.15,1,0,1,0.74,1
CUST00422,Basic,2023-07-03,10,5,0.05,1,0,0,0.66,0
CUST00423,Enterprise,2023-01-15,23,12,0.59,0,0,1,0.95,1
CUST00424,Pro,2024-06-30,5,9,0.39,0,0,0,0.74,1
CUST00425,Pro,2023-10-08,2,10,0.39,1,1,0,0.76,1
CUST00426,Enterprise,2023-02-25,18,10,0.24,0,0,1,0.92,1
CUST00427,Enterprise,2023-10-27,23,15,0.42,0,0,1,0.92,0
CUST00428,Pro,2023-05-10,21,10,0.26,1,0,1,0.86,1
CUST00429,Enterprise,2024-05-17,4,11,0.67,0,0,0,0.95,1
CUST00430,Enterprise,2023-01-13,19,9,0.5,1,1,1,0.78,1
CUST00431,Enterprise,2023-10-19,16,12,0.18,1,0,1,0.92,1
CUST00432,Enterprise,2024-05-05,15,11,0.32,0,2,1,0.82,1
CUST00433,Basic,2023-12-15,6,1,0.4,1,1,0,0.56,0
CUST00434,Pro,2023-02-22,9,9,0.3,0,2,0,0.64,1
CUST00435,Pro,2024-05-04,4,6,0.19,1,1,0,0.64,0
CUST00436,Basic,2023-03-08,13,3,0.05,1,0,1,0.66,1
CUST00437,Pro,2024-05-18,3,7,0.16,1,0,0,0.74,1
CUST00438,Basic,2024-08-13,21,2,0.34,0,1,1,0.56,0
CUST00439,Pro,2023-02-24,5,5,0.32,0,0,0,0.74,0
CUST00440,Pro,2023-06-02,19,9,0.5,1,0,1,0.82,1
CUST00441,Pro,2023-11-08,3,7,0.26,2,0,0,0.68,1
CUST00442,Pro,2023-09-12,4,10,0.57,1,1,0,0.84,1
CUST00443,Basic,2024-07-25,14,3,0.04,3,0,1,0.6,0
CUST00444,Basic,2023-08-20,17,3,0.08,2,0,1,0.6,1
CUST00445,Pro,2024-01-25,15,5,0.21,0,0,1,0.74,0
CUST00446,Pro,2024-03-29,10,13,0.43,2,0,0,0.8,1
CUST00447,Basic,2024-03-15,10,2,0.45,0,0,0,0.66,1
CUST00448,Basic,2024-08-05,20,6,0.49,1,0,1,0.66,1
CUST00449,Enterprise,2023-03-03,20,14,0.77,0,0,1,0.95,1
CUST00450,Pro,2023-04-12,7,9,0.23,1,0,0,0.74,1
CUST00451,Pro,2023-08-05,9,10,0.27,1,0,0,0.86,1
CUST00452,Enterprise,2023-03-25,6,10,0.25,1,1,0,0.82,1
CUST00453,Basic,2023-09-03,6,3,0.01,1,1,0,0.56,0
CUST00454,Basic,2024-07-19,3,5,0.04,2,0,0,0.6,0
CUST00455,Enterprise,2023-06-10,1,8,0.16,0,0,0,0.8,1
CUST00456,Enterprise,2024-02-23,15,8,0.84,2,0,1,0.82,1
CUST00457,Pro,2024-04-26,10,8,0.21,1,0,0,0.74,1
CUST00458,Enterprise,2023-02-03,8,11,0.6,0,0,0,0.95,1
CUST00459,Enterprise,2023-10-23,23,18,0.25,3,1,1,0.76,0
CUST00460,Basic,2023-10-17,23,3,0.04,1,1,1,0.56,1
CUST00461,Basic,2024-04-09,3,3,0.04,3,0,0,0.6,1
CUST00462,Pro,2023-08-28,9,7,0.22,2,0,0,0.68,0
CUST00463,Enterprise,2023-07-22,14,14,0.57,1,0,1,0.95,1
CUST00464,Basic,2023-04-28,18,0,0.31,2,0,1,0.6,0
CUST00465,Pro,2023-08-19,21,8,0.25,2,0,1,0.68,1
CUST00466,Enterprise,2023-06-02,9,10,0.67,0,0,0,0.95,1
CUST00467,Basic,2023-05-26,3,2,0.42,0,0,0,0.66,1
CUST00468,Basic,2023-03-03,6,2,0.52,1,0,0,0.74,1
CUST00469,Pro,2023-11-11,20,9,0.2,2,0,1,0.68,1
CUST00470,Pro,2024-08-05,10,7,0.06,2,0,0,0.68,0
CUST00471,Basic,2024-03-25,4,7,0.59,0,0,0,0.74,1
CUST00472,Basic,2024-04-24,23,5,0.13,1,0,1,0.66,1
CUST00473,Pro,2023-11-08,23,6,0.83,0,1,1,0.72,1
CUST00474,Basic,2024-02-17,9,3,0.01,3,0,0,0.6,0
CUST00475,Pro,2024-05-27,18,8,0.48,0,0,1,0.74,1
CUST00476,Basic,2024-05-20,15,5,0.71,1,2,1,0.64,0
CUST00477,Pro,2023-03-24,20,10,0.8,0,0,1,0.94,1
CUST00478,Basic,2023-02-10,14,4,0.28,3,0,1,0.6,1
CUST00479,Basic,2023-11-27,20,6,0.35,0,1,1,0.56,1
CUST00480,Basic,2023-09-14,1,5,0.06,2,0,0,0.6,1
CUST00481,Pro,2023-04-04,8,9,0.27,0,0,0,0.74,1
CUST00482,Basic,2024-08-12,19,6,0.27,3,1,1,0.5,1
CUST00483,Pro,2023-01-22,22,4,0.06,0,1,1,0.64,1
CUST00484,Basic,2023-10-03,19,5,0.01,0,0,1,0.66,1
CUST00485,Pro,2023-02-11,6,5,0.12,2,0,0,0.68,1
CUST00486,Basic,2024-04-26,17,4,0.15,0,1,1,0.56,0
CUST00487,Basic,2024-03-28,9,3,0.16,0,2,0,0.56,1
CUST00488,Pro,2023-07-05,19,7,0.64,0,1,1,0.72,0
CUST00489,Pro,2024-03-22,21,7,0.17,1,0,1,0.74,0
CUST00490,Basic,2024-05-18,3,2,0.05,2,0,0,0.6,1
CUST00491,Pro,2024-04-26,12,7,0.31,0,0,1,0.74,0
CUST00492,Pro,2024-02-23,11,7,0.29,0,1,0,0.64,0
CUST00493,Basic,2023-11-25,22,3,0.12,2,0,1,0.6,1
CUST00494,Basic,2023-04-18,6,4,0.06,2,0,0,0.6,1
CUST00495,Basic,2023-12-04,14,4,0.1,0,1,1,0.56,1
CUST00496,Basic,2024-05-22,10,3,0.13,1,0,0,0.66,1
CUST00497,Pro,2024-02-15,18,10,0.8,1,0,1,0.94,1
CUST00498,Pro,2023-02-07,15,6,0.42,0,0,1,0.74,1
CUST00499,Pro,2023-04-01,11,9,0.31,0,1,0,0.64,1
CUST00500,Basic,2023-09-16,11,8,0.32,0,1,0,0.56,1
CUST00501,Basic,2023-04-29,13,6,0.51,0,0,1,0.74,0
CUST00502,Pro,2024-06-10,1,6,0.46,1,0,0,0.74,1
CUST00503,Basic,2024-07-09,15,4,0.28,1,0,1,0.66,1
CUST00504,Enterprise,2024-02-28,2,18,0.85,0,0,0,0.95,1
CUST00505,Pro,2023-07-12,17,4,0.02,2,0,1,0.68,0
CUST00506,Pro,2024-01-06,20,4,0.64,0,0,1,0.82,1
CUST00507,Enterprise,2024-05-25,21,10,0.67,0,0,1,0.95,1
CUST00508,Basic,2024-03-28,2,5,0.63,0,0,0,0.74,0
CUST00509,Basic,2023-07-28,9,7,0.51,0,0,0,0.74,1
CUST00510,Basic,2024-07-16,5,3,0.12,0,0,0,0.66,1
CUST00511,Pro,2023-10-22,15,10,0.75,0,0,1,0.94,1
CUST00512,Enterprise,2024-05-11,4,12,0.56,0,2,0,0.9,1
CUST00513,Pro,2023-01-30,21,7,0.26,2,0,1,0.68,1
CUST00514,Enterprise,2023-09-03,23,15,0.32,1,1,1,0.82,1
CUST00515,Basic,2023-06-12,10,2,0.5,1,0,0,0.74,0
CUST00516,Basic,2024-07-18,1,4,0.06,1,0,0,0.66,0
CUST00517,Basic,2024-07-19,14,3,0.38,0,0,1,0.66,1
CUST00518,Pro,2023-04-06,8,6,0.08,0,0,0,0.74,1
CUST00519,Pro,2023-04-27,15,8,0.41,0,0,1,0.74,0
CUST00520,Basic,2023-05-01,21,4,0.24,0,0,1,0.66,1
CUST00521,Pro,2023-06-07,16,2,0.14,2,0,1,0.68,1
CUST00522,Basic,2023-10-26,17,2,0.25,3,0,1,0.6,1
CUST00523,Pro,2023-10-07,14,8,0.82,1,0,1,0.82,1
CUST00524,Basic,2024-05-09,16,5,0.07,1,0,1,0.66,1
CUST00525,Basic,2023-09-07,15,1,0.05,1,2,1,0.56,1
CUST00526,Basic,2024-07-18,5,1,0.39,0,0,0,0.66,1
CUST00527,Basic,2024-01-28,7,2,0.32,1,0,0,0.66,1
CUST00528,Basic,2024-06-04,24,4,0.43,1,0,2,0.71,1
CUST00529,Pro,2023-05-20,3,7,0.57,0,0,0,0.82,1
CUST00530,Pro,2023-10-10,14,7,0.14,1,0,1,0.74,1
CUST00531,Basic,2023-12-15,17,4,0.08,3,2,1,0.5,1
CUST00532,Pro,2023-10-01,1,6,0.23,1,0,0,0.74,1
CUST00533,Basic,2023-10-17,24,6,0.38,0,0,2,0.71,1
CUST00534,Basic,2023-11-02,19,7,0.38,0,0,1,0.66,0
CUST00535,Basic,2024-08-16,22,5,0.25,3,0,1,0.6,0
CUST00536,Basic,2024-05-16,5,7,0.25,2,0,0,0.6,1
CUST00537,Pro,2024-04-02,18,7,0.65,0,1,1,0.72,1
CUST00538,Basic,2024-05-10,12,5,0.1,2,2,1,0.5,1
CUST00539,Enterprise,2023-12-07,18,10,0.04,2,0,1,0.86,1
CUST00540,Basic,2024-07-10,13,3,0.02,1,1,1,0.56,0
CUST00541,Basic,2024-04-11,11,5,0.1,3,1,0,0.5,0
CUST00542,Basic,2023-07-13,23,7,0.7,0,0,1,0.74,1
CUST00543,Basic,2023-09-02,19,2,0.03,3,0,1,0.6,0
CUST00544,Pro,2024-01-28,8,6,0.28,2,2,0,0.58,0
CUST00545,Basic,2024-02-25,2,5,0.13,1,0,0,0.66,0
CUST00546,Basic,2023-11-22,24,5,0.08,0,0,2,0.71,1
CUST00547,Basic,2024-04-29,23,3,0.65,0,1,1,0.64,1
CUST00548,Basic,2024-01-26,13,3,0.17,2,0,1,0.6,1
CUST00549,Basic,2023-06-05,16,1,0.06,1,0,1,0.66,1
CUST00550,Pro,2023-02-07,5,8,0.04,1,0,0,0.74,0
CUST00551,Pro,2024-05-29,19,8,0.16,5,0,1,0.68,1
CUST00552,Enterprise,2023-12-06,4,13,0.09,1,0,0,0.92,1
CUST00553,Pro,2024-03-26,4,8,0.53,0,0,0,0.82,0
CUST00554,Pro,2024-06-22,15,6,0.39,0,0,1,0.74,1
CUST00555,Basic,2023-01-16,24,4,0.03,4,0,2,0.65,1
CUST00556,Basic,2023-05-28,14,2,0.28,2,1,1,0.5,1
CUST00557,Pro,2023-06-08,3,12,0.76,1,0,0,0.94,1
CUST00558,Basic,2024-04-25,9,2,0.44,0,0,0,0.66,1
CUST00559,Pro,2023-12-13,20,7,0.25,1,0,1,0.74,0
CUST00560,Basic,2024-02-12,21,4,0.5,2,0,1,0.68,1
CUST00561,Basic,2023-03-24,11,7,0.03,1,0,0,0.66,1
CUST00562,Pro,2024-06-30,13,6,0.43,0,0,1,0.74,1
CUST00563,Pro,2023-11-21,21,5,0.55,0,0,1,0.82,1
CUST00564,Pro,2024-05-14,18,9,0.22,3,2,1,0.58,1
CUST00565,Basic,2023-02-06,20,2,0.09,1,1,1,0.56,0
CUST00566,Basic,2023-03-12,8,3,0.06,1,0,0,0.66,0
CUST00567,Basic,2023-10-22,8,6,0.8,1,0,0,0.74,1
CUST00568,Pro,2023-04-03,14,12,0.29,0,0,1,0.86,1
CUST00569,Pro,2023-04-11,21,7,0.11,3,0,1,0.68,0
CUST00570,Basic,2023-04-13,15,3,0.29,2,0,1,0.6,0
CUST00571,Pro,2023-06-20,23,12,0.57,0,0,1,0.94,1
CUST00572,Basic,2023-11-03,1,7,0.48,2,0,0,0.6,1
CUST00573,Pro,2023-02-17,11,11,0.39,0,0,0,0.86,1
CUST00574,Enterprise,2023-02-27,10,8,0.08,2,0,0,0.74,1
CUST00575,Basic,2024-01-03,12,7,0.73,0,0,1,0.74,1
CUST00576,Basic,2024-03-17,5,4,0.28,1,0,0,0.66,1
CUST00577,Pro,2023-09-08,17,8,0.45,0,0,1,0.74,1
CUST00578,Pro,2024-02-26,19,6,0.14,0,0,1,0.74,1
CUST00579,Enterprise,2023-07-04,6,13,0.39,0,0,0,0.92,1
CUST00580,Basic,2023-06-29,3,8,0.61,0,0,0,0.74,0
CUST00581,Pro,2024-01-27,20,6,0.35,0,0,1,0.74,1
CUST00582,Pro,2023-09-04,16,6,0.34,0,0,1,0.74,0
CUST00583,Enterprise,2024-08-20,5,9,0.28,2,1,0,0.64,0
CUST00584,Basic,2023-08-26,15,2,0.1,2,2,1,0.5,1
CUST00585,Pro,2023-09-18,15,9,0.46,1,0,1,0.74,1
CUST00586,Pro,2023-09-19,22,10,0.38,0,0,1,0.86,1
CUST00587,Pro,2023-01-10,15,6,0.24,1,0,1,0.74,1
CUST00588,Pro,2023-10-22,22,6,0.54,0,0,1,0.82,0
CUST00589,Pro,2024-07-13,6,4,0.48,0,0,0,0.74,1
CUST00590,Pro,2023-03-17,15,8,0.32,1,0,1,0.74,1
CUST00591,Basic,2023-12-20,19,3,0.2,3,0,1,0.6,1
CUST00592,Pro,2023-11-03,21,4,0.18,3,0,1,0.68,1
CUST00593,Enterprise,2024-03-10,23,14,0.14,2,0,1,0.86,1
CUST00594,Pro,2023-09-14,15,7,0.01,0,1,1,0.64,1
CUST00595,Basic,2023-11-06,7,8,0.53,0,0,0,0.74,1
CUST00596,Pro,2024-01-29,16,6,0.18,1,0,1,0.74,1
CUST00597,Basic,2023-04-20,8,3,0.16,2,0,0,0.6,1
CUST00598,Basic,2024-01-26,19,6,0.72,0,2,1,0.64,1
CUST00599,Enterprise,2024-01-03,19,18,0.15,1,0,1,0.92,1
CUST00600,Basic,2023-10-30,23,2,0.21,1,0,1,0.66,1
CUST00601,Pro,2023-10-30,1,9,0.67,0,2,0,0.72,1
CUST00602,Basic,2024-02-10,9,1,0.18,3,0,0,0.6,1
CUST00603,Enterprise,2023-01-09,19,16,0.35,1,0,1,0.92,1
CUST00604,Basic,2023-02-20,20,1,0.04,1,0,1,0.66,0
CUST00605,Pro,2024-05-23,10,7,0.67,0,0,0,0.82,1
CUST00606,Enterprise,2023-08-24,20,10,0.53,0,0,1,0.95,1
CUST00607,Basic,2023-12-27,8,4,0.55,0,0,0,0.74,1
CUST00608,Pro,2023-07-14,20,16,0.26,2,0,1,0.8,0
CUST00609,Pro,2023-09-14,22,9,0.38,0,0,1,0.74,0
CUST00610,Pro,2023-05-21,21,10,0.4,1,0,1,0.86,1
CUST00611,Basic,2023-04-10,21,5,0.47,2,0,1,0.6,0
CUST00612,Basic,2023-02-10,10,4,0.26,3,0,0,0.6,1
CUST00613,Basic,2024-03-27,2,4,0.55,1,1,0,0.64,1
CUST00614,Pro,2024-08-16,12,6,0.21,3,1,1,0.58,1
CUST00615,Basic,2023-05-15,3,2,0.28,2,0,0,0.6,1
CUST00616,Pro,2023-10-30,11,7,0.31,0,0,0,0.74,1
CUST00617,Pro,2024-03-01,6,4,0.16,4,0,0,0.68,1
CUST00618,Pro,2023-07-25,5,13,0.54,0,0,0,0.94,1
CUST00619,Basic,2024-07-06,12,3,0.23,0,1,1,0.56,0
CUST00620,Basic,2024-06-27,17,4,0.26,2,0,1,0.6,0
CUST00621,Basic,2023-10-07,6,5,0.61,1,1,0,0.64,1
CUST00622,Basic,2023-09-21,16,2,0.42,1,1,1,0.56,1
CUST00623,Basic,2023-10-30,24,7,0.33,1,0,2,0.71,1
CUST00624,Pro,2023-12-13,4,12,0.31,1,0,0,0.86,1
CUST00625,Basic,2024-04-24,3,3,0.83,1,0,0,0.74,1
CUST00626,Basic,2023-05-25,8,6,0.5,1,1,0,0.64,0
CUST00627,Basic,2024-02-11,18,3,0.46,0,0,1,0.66,1
CUST00628,Basic,2024-01-10,3,6,0.55,1,0,0,0.74,1
CUST00629,Basic,2024-02-09,1,9,0.55,0,0,0,0.74,1
CUST00630,Pro,2023-09-28,18,4,0.11,0,0,1,0.74,1
CUST00631,Pro,2023-05-07,15,11,0.08,1,0,1,0.86,1
CUST00632,Basic,2024-01-13,22,5,0.6,1,2,1,0.64,0
CUST00633,Basic,2023-09-26,19,7,0.51,0,0,1,0.74,1
CUST00634,Basic,2024-01-26,21,1,0.71,2,0,1,0.68,0
CUST00635,Basic,2024-01-16,4,4,0.74,0,1,0,0.64,1
CUST00636,Pro,2023-08-28,16,3,0.11,2,0,1,0.68,1
CUST00637,Pro,2023-01-26,20,7,0.19,1,0,1,0.74,1
CUST00638,Basic,2024-07-28,11,1,0.22,1,0,0,0.66,0
CUST00639,Basic,2023-08-15,21,7,0.53,0,0,1,0.74,1
CUST00640,Enterprise,2023-03-06,21,8,0.46,1,0,1,0.8,1
CUST00641,Basic,2024-04-20,23,3,0.2,2,0,1,0.6,1
CUST00642,Basic,2023-11-06,21,4,0.25,1,0,1,0.66,0
CUST00643,Basic,2024-02-23,4,5,0.03,2,0,0,0.6,1
CUST00644,Pro,2023-05-24,2,6,0.63,0,1,0,0.72,1
CUST00645,Pro,2023-02-08,10,10,0.09,1,0,0,0.86,1
CUST00646,Basic,2024-05-19,4,2,0.35,1,2,0,0.56,0
CUST00647,Basic,2023-04-10,8,2,0.19,4,0,0,0.6,0
CUST00648,Basic,2024-07-04,5,3,0.4,1,0,0,0.66,1
CUST00649,Pro,2024-02-02,15,7,0.47,1,0,1,0.74,1
CUST00650,Basic,2024-01-15,22,7,0.14,1,0,1,0.66,1
CUST00651,Basic,2024-07-07,14,2,0.09,3,2,1,0.5,0
CUST00652,Basic,2023-06-08,14,5,0.76,0,0,1,0.74,0
CUST00653,Pro,2023-04-12,16,11,0.57,0,2,1,0.84,1
CUST00654,Basic,2024-02-22,9,8,0.71,0,0,0,0.74,0
CUST00655,Basic,2023-02-03,23,4,0.08,5,0,1,0.6,1
CUST00656,Enterprise,2024-01-15,7,8,0.09,0,0,0,0.8,1
CUST00657,Pro,2024-03-30,15,9,0.72,1,0,1,0.82,1
CUST00658,Pro,2023-08-30,12,3,0.04,1,0,1,0.74,1
CUST00659,Basic,2023-04-12,22,5,0.08,1,1,1,0.56,0
CUST00660,Pro,2024-01-12,18,8,0.54,2,0,1,0.76,1
CUST00661,Basic,2024-01-03,2,3,0.07,1,0,0,0.66,0
CUST00662,Pro,2024-02-12,9,9,0.42,0,1,0,0.64,0
CUST00663,Pro,2023-07-14,4,8,0.61,1,1,0,0.72,0
CUST00664,Enterprise,2024-04-10,3,11,0.44,0,1,0,0.82,1
CUST00665,Pro,2023-08-06,21,8,0.33,0,1,1,0.64,1
CUST00666,Pro,2023-01-22,2,5,0.68,1,0,0,0.82,0
CUST00667,Basic,2023-12-08,8,3,0.04,1,0,0,0.66,0
CUST00668,Pro,2023-05-09,19,10,0.53,1,0,1,0.94,1
CUST00669,Enterprise,2023-07-30,3,15,0.34,1,0,0,0.92,1
CUST00670,Basic,2024-07-21,7,2,0.35,0,0,0,0.66,1
CUST00671,Basic,2024-08-23,7,6,0.35,1,0,0,0.66,1
CUST00672,Basic,2023-08-27,11,2,0.46,0,0,0,0.66,1
CUST00673,Pro,2023-06-01,20,4,0.39,1,0,1,0.74,0
CUST00674,Basic,2023-01-03,9,2,0.0,1,0,0,0.66,0
CUST00675,Basic,2023-05-29,5,7,0.46,2,0,0,0.6,1
CUST00676,Basic,2024-07-07,9,3,0.26,1,0,0,0.66,1
CUST00677,Basic,2023-06-28,4,3,0.37,0,0,0,0.66,1
CUST00678,Pro,2023-01-27,5,5,0.23,3,0,0,0.68,1
CUST00679,Basic,2023-01-16,12,2,0.11,2,0,1,0.6,1
CUST00680,Enterprise,2023-09-01,19,15,0.61,2,0,1,0.94,1
CUST00681,Pro,2023-11-28,1,10,0.35,0,0,0,0.86,1
CUST00682,Enterprise,2023-06-28,9,8,0.52,0,1,0,0.78,1
CUST00683,Pro,2023-02-23,5,9,0.46,0,0,0,0.74,0
CUST00684,Basic,2024-03-07,17,5,0.07,0,0,1,0.66,1
CUST00685,Basic,2023-04-27,24,5,0.44,1,2,2,0.61,1
CUST00686,Pro,2023-03-07,16,9,0.13,1,2,1,0.64,1
CUST00687,Basic,2024-04-04,12,3,0.35,1,1,1,0.56,1
CUST00688,Basic,2024-06-09,19,4,0.16,1,1,1,0.56,1
CUST00689,Basic,2023-04-22,15,4,0.04,5,0,1,0.6,0
CUST00690,Basic,2024-05-30,8,7,0.41,1,0,0,0.66,0
CUST00691,Enterprise,2023-02-14,24,8,0.38,0,0,2,0.85,1
CUST00692,Pro,2024-06-17,10,6,0.63,0,0,0,0.82,1
CUST00693,Pro,2024-04-14,21,8,0.54,1,1,1,0.72,1
CUST00694,Pro,2023-02-01,2,7,0.38,2,0,0,0.68,1
CUST00695,Pro,2024-05-05,13,10,0.14,0,0,1,0.86,1
CUST00696,Basic,2024-03-12,22,6,0.13,1,0,1,0.66,0
CUST00697,Basic,2023-04-21,16,2,0.75,0,0,1,0.74,1
CUST00698,Pro,2024-03-30,3,5,0.01,2,0,0,0.68,1
CUST00699,Pro,2023-03-24,11,8,0.4,1,0,0,0.74,0
CUST00700,Pro,2023-06-01,3,6,0.06,2,0,0,0.68,0
CUST00701,Pro,2023-05-10,9,11,0.39,1,1,0,0.76,1
CUST00702,Pro,2024-08-22,18,14,0.28,1,1,1,0.76,1
CUST00703,Pro,2023-11-29,13,7,0.68,1,0,1,0.82,1
CUST00704,Basic,2024-06-27,10,5,0.09,4,0,0,0.6,1
CUST00705,Pro,2024-04-09,17,12,0.11,2,0,1,0.8,1
CUST00706,Basic,2024-03-16,4,3,0.03,1,0,0,0.66,0
CUST00707,Basic,2023-04-28,21,2,0.32,0,0,1,0.66,0
CUST00708,Basic,2024-07-18,24,4,0.26,1,2,2,0.61,1
CUST00709,Enterprise,2023-08-09,14,12,0.23,1,0,1,0.92,1
CUST00710,Pro,2024-04-07,8,7,0.3,1,0,0,0.74,0
CUST00711,Pro,2024-02-28,11,10,0.21,0,0,0,0.86,1
CUST00712,Pro,2024-04-09,13,8,0.17,2,0,1,0.68,1
CUST00713,Pro,2024-03-01,24,10,0.69,1,1,2,0.89,1
CUST00714,Pro,2023-04-08,11,2,0.2,1,0,0,0.74,1
CUST00715,Basic,2024-03-13,11,3,0.51,2,0,0,0.68,1
CUST00716,Pro,2023-09-19,12,11,0.58,2,0,1,0.88,1
CUST00717,Basic,2023-06-06,22,7,0.58,1,1,1,0.64,0
CUST00718,Basic,2024-04-30,3,5,0.28,2,0,0,0.6,1
CUST00719,Enterprise,2023-04-04,3,12,0.2,2,0,0,0.86,1
CUST00720,Enterprise,2023-04-06,14,11,0.62,0,0,1,0.95,1
CUST00721,Basic,2023-04-09,24,4,0.02,0,0,2,0.71,1
CUST00722,Pro,2024-01-17,5,9,0.14,0,0,0,0.74,1
CUST00723,Pro,2024-07-23,2,6,0.21,2,0,0,0.68,1
CUST00724,Basic,2024-08-23,18,2,0.0,1,0,1,0.66,1
CUST00725,Enterprise,2024-07-29,11,8,0.62,0,1,0,0.78,1
CUST00726,Pro,2023-05-06,14,7,0.4,2,0,1,0.68,0
CUST00727,Pro,2023-12-29,22,5,0.32,0,0,1,0.74,0
CUST00728,Basic,2024-03-09,24,6,0.61,1,1,2,0.69,1
CUST00729,Basic,2023-02-22,10,8,0.38,0,0,0,0.66,1
CUST00730,Basic,2023-11-16,12,2,0.07,1,1,1,0.56,0
CUST00731,Pro,2023-04-17,19,8,0.44,1,0,1,0.74,0
CUST00732,Basic,2024-06-03,7,5,0.06,1,0,0,0.66,1
CUST00733,Enterprise,2023-06-08,22,11,0.77,0,1,1,0.9,0
CUST00734,Basic,2024-05-08,8,6,0.44,0,0,0,0.66,1
CUST00735,Pro,2023-04-21,12,12,0.13,4,0,1,0.8,1
CUST00736,Basic,2024-07-23,12,2,0.37,1,0,1,0.66,1
CUST00737,Pro,2023-04-28,9,10,0.88,1,0,0,0.94,1
CUST00738,Basic,2024-08-10,8,6,0.25,1,0,0,0.66,1
CUST00739,Basic,2024-03-15,18,9,0.38,0,0,1,0.66,1
CUST00740,Pro,2024-07-24,1,6,0.51,0,0,0,0.82,0
CUST00741,Enterprise,2023-10-01,1,15,0.41,0,0,0,0.92,1
CUST00742,Basic,2023-07-04,9,4,0.15,3,0,0,0.6,0
CUST00743,Pro,2023-11-13,11,8,0.45,1,0,0,0.74,1
CUST00744,Enterprise,2023-12-26,1,12,0.19,0,0,0,0.92,1
