response_id,customer_id,campaign_name,campaign_type,sent_date,delivered,opened,clicked,converted,unsubscribed
RESP000319,CUST00085,Loyalty Rewards Program,Email,2024-05-16,True,False,False,False,False
RESP000320,CUST00085,New Year Promotion 2025,Email,2024-07-05,True,False,False,False,False
RESP000321,CUST00085,Win-back Campaign Q3,Email,2024-10-23,True,True,False,False,False
RESP000322,CUST00086,Win-back Campaign Q3,Push Notification,2022-10-10,False,False,False,False,True
RESP000323,CUST00086,Back to School 2024,Email,2021-12-27,True,False,False,False,False
RESP000324,CUST00086,Flash Sale Weekend,Email,2023-04-15,False,False,False,False,False
RESP000325,CUST00086,Holiday Gift Guide 2024,Email,2022-04-12,True,False,False,False,False
RESP000326,CUST00086,Customer Appreciation Week,Email,2022-08-13,True,True,False,False,False
RESP000327,CUST00086,Spring Sale 2024,Email,2022-04-17,True,False,False,False,False
RESP000328,CUST00087,Black Friday 2024,Email,2024-08-11,True,True,False,False,False
RESP000329,CUST00087,Loyalty Rewards Program,Social Media,2024-05-11,True,False,False,False,False
RESP000330,CUST00088,Welcome Series,Email,2025-09-12,True,False,False,False,False
RESP000331,CUST00088,Flash Sale Weekend,Social Media,2025-04-21,True,False,False,False,False
RESP000332,CUST00088,Flash Sale Weekend,SMS,2025-08-29,False,False,False,False,False
RESP000333,CUST00088,Loyalty Rewards Program,Email,2024-12-22,True,False,False,False,False
RESP000334,CUST00089,Loyalty Rewards Program,Email,2024-07-10,True,False,False,False,False
RESP000335,CUST00089,New Year Promotion 2025,Email,2024-06-09,False,False,False,False,False
RESP000336,CUST00089,Summer Collection Launch,Email,2024-04-28,True,False,False,False,False
RESP000337,CUST00089,Black Friday 2024,Display Ads,2024-09-09,True,False,False,False,False
RESP000338,CUST00089,Holiday Gift Guide 2024,SMS,2024-01-12,True,False,False,False,False
RESP000339,CUST00089,Spring Sale 2024,SMS,2023-07-22,True,True,True,False,False
RESP000340,CUST00090,Back to School 2024,Email,2025-01-17,True,False,False,False,False
RESP000341,CUST00090,New Year Promotion 2025,Email,2025-06-07,True,False,False,False,False
RESP000342,CUST00091,Flash Sale Weekend,Display Ads,2025-06-18,True,True,False,False,False
RESP000343,CUST00091,Welcome Series,Social Media,2025-03-09,True,False,False,False,False
RESP000344,CUST00091,New Year Promotion 2025,Email,2024-05-28,True,False,False,False,False
RESP000345,CUST00092,Black Friday 2024,Email,2024-08-26,True,False,False,False,False
RESP000346,CUST00092,Product Launch - Electronics,Social Media,2024-04-14,False,False,False,False,False
RESP000347,CUST00092,Flash Sale Weekend,SMS,2024-08-20,True,False,False,False,False
RESP000348,CUST00093,Back to School 2024,Email,2024-10-06,True,False,False,False,False
RESP000349,CUST00093,Welcome Series,Push Notification,2025-04-20,True,True,True,False,False
RESP000350,CUST00093,Customer Appreciation Week,Social Media,2025-06-14,True,False,False,False,False
RESP000351,CUST00094,Spring Sale 2024,SMS,2022-08-02,True,False,False,False,False
RESP000352,CUST00094,Spring Sale 2024,Push Notification,2023-05-03,True,True,True,False,False
RESP000353,CUST00094,Spring Sale 2024,Email,2023-11-15,True,False,False,False,False
RESP000354,CUST00094,Customer Appreciation Week,Email,2023-06-29,True,False,False,False,False
RESP000355,CUST00094,Product Launch - Electronics,SMS,2023-05-13,True,False,False,False,False
RESP000356,CUST00094,Holiday Gift Guide 2024,Social Media,2022-04-27,True,False,False,False,False
RESP000357,CUST00096,Product Launch - Electronics,Email,2022-04-21,True,False,False,False,False
RESP000358,CUST00096,Customer Appreciation Week,Email,2022-05-29,True,False,False,False,False
RESP000359,CUST00096,Customer Appreciation Week,SMS,2022-08-01,True,False,False,False,False
RESP000360,CUST00096,Holiday Gift Guide 2024,SMS,2022-12-09,True,True,True,False,False
RESP000361,CUST00097,Loyalty Rewards Program,Email,2021-10-02,True,False,False,False,False
RESP000362,CUST00097,Holiday Gift Guide 2024,Email,2023-07-28,True,False,False,False,False
RESP000363,CUST00097,Black Friday 2024,Email,2021-09-30,True,True,False,False,False
RESP000364,CUST00097,Back to School 2024,SMS,2023-03-15,True,True,False,False,False
RESP000365,CUST00098,Product Launch - Electronics,Push Notification,2025-08-11,True,False,False,False,False
RESP000366,CUST00098,Summer Collection Launch,Push Notification,2025-10-16,True,False,False,False,False
RESP000367,CUST00098,Holiday Gift Guide 2024,Social Media,2025-08-17,True,False,False,False,False
RESP000368,CUST00098,Customer Appreciation Week,Push Notification,2024-05-08,True,False,False,False,False
RESP000369,CUST00098,Holiday Gift Guide 2024,Push Notification,2024-03-27,True,False,False,False,False
RESP000370,CUST00099,Black Friday 2024,Push Notification,2025-02-07,True,False,False,False,False
RESP000371,CUST00099,Flash Sale Weekend,Email,2025-09-15,True,False,False,False,False
RESP000372,CUST00099,Win-back Campaign Q3,Display Ads,2025-04-26,True,False,False,False,False
RESP000373,CUST00100,Product Launch - Electronics,Email,2024-08-21,True,True,False,False,False
RESP000374,CUST00100,Holiday Gift Guide 2024,SMS,2024-03-05,True,True,False,False,False
RESP000375,CUST00101,Win-back Campaign Q3,SMS,2022-02-08,True,False,False,False,False
RESP000376,CUST00101,Back to School 2024,Email,2021-09-29,True,False,False,False,False
RESP000377,CUST00101,Win-back Campaign Q3,Display Ads,2020-10-01,True,False,False,False,False
RESP000378,CUST00101,Win-back Campaign Q3,Display Ads,2020-05-07,True,False,False,False,False
RESP000379,CUST00101,Customer Appreciation Week,SMS,2021-06-03,True,False,False,False,False
RESP000380,CUST00102,Customer Appreciation Week,Email,2023-01-12,True,False,False,False,False
RESP000381,CUST00102,Flash Sale Weekend,Email,2021-04-29,False,False,False,False,False
RESP000382,CUST00102,Product Launch - Electronics,Push Notification,2021-04-17,True,True,False,False,False
RESP000383,CUST00102,Back to School 2024,Email,2022-10-07,False,False,False,False,False
RESP000384,CUST00103,New Year Promotion 2025,Push Notification,2024-02-17,True,False,False,False,False
RESP000385,CUST00103,Holiday Gift Guide 2024,Push Notification,2024-04-18,True,False,False,False,False
RESP000386,CUST00104,Welcome Series,Display Ads,2021-03-13,True,False,False,False,False
RESP000387,CUST00104,Summer Collection Launch,Email,2022-01-09,True,False,False,False,False
RESP000388,CUST00104,Holiday Gift Guide 2024,Email,2020-04-18,True,False,False,False,False
RESP000389,CUST00104,Back to School 2024,Email,2020-04-04,True,False,False,False,False
RESP000390,CUST00105,Summer Collection Launch,Email,2023-08-29,True,False,False,False,False
RESP000391,CUST00105,Welcome Series,Email,2022-11-20,True,False,False,False,False
RESP000392,CUST00105,Black Friday 2024,Email,2023-05-12,True,False,False,False,False
RESP000393,CUST00105,Summer Collection Launch,Display Ads,2023-04-19,True,True,False,False,False
RESP000394,CUST00105,Spring Sale 2024,SMS,2022-09-11,True,False,False,False,False
RESP000395,CUST00106,Welcome Series,SMS,2022-07-25,True,False,False,False,False
RESP000396,CUST00106,Win-back Campaign Q3,Push Notification,2023-04-25,True,False,False,False,False
RESP000397,CUST00106,Holiday Gift Guide 2024,Display Ads,2022-11-07,True,False,False,False,False
RESP000398,CUST00106,Win-back Campaign Q3,Email,2022-09-18,True,True,False,False,False
RESP000399,CUST00107,Welcome Series,Email,2022-10-18,True,False,False,False,False
RESP000400,CUST00107,Flash Sale Weekend,Email,2022-12-18,True,False,False,False,False
RESP000401,CUST00107,Product Launch - Electronics,Email,2023-06-22,True,False,False,False,False
RESP000402,CUST00107,Product Launch - Electronics,Push Notification,2023-02-18,True,True,False,False,False
RESP000403,CUST00107,Holiday Gift Guide 2024,Email,2023-03-24,True,False,False,False,False
RESP000404,CUST00107,Loyalty Rewards Program,Email,2022-08-26,True,False,False,False,False
RESP000405,CUST00107,Customer Appreciation Week,SMS,2022-11-29,True,False,False,False,False
RESP000406,CUST00108,Flash Sale Weekend,Display Ads,2023-10-11,True,False,False,False,False
RESP000407,CUST00108,Black Friday 2024,Push Notification,2023-12-12,True,False,False,False,False
RESP000408,CUST00108,Win-back Campaign Q3,Email,2022-01-22,True,False,False,False,False
RESP000409,CUST00108,Spring Sale 2024,Display Ads,2022-12-03,True,False,False,False,False
RESP000410,CUST00109,Customer Appreciation Week,Email,2024-02-13,True,False,False,False,False
RESP000411,CUST00109,Summer Collection Launch,Display Ads,2023-12-27,True,False,False,False,False
RESP000412,CUST00109,New Year Promotion 2025,Social Media,2024-10-31,True,True,True,False,False
RESP000413,CUST00110,New Year Promotion 2025,Display Ads,2021-12-05,True,True,False,False,False
RESP000414,CUST00110,Win-back Campaign Q3,Push Notification,2020-11-25,True,False,False,False,True
RESP000415,CUST00110,Product Launch - Electronics,Push Notification,2020-12-26,True,True,False,False,False
RESP000416,CUST00110,Welcome Series,Email,2022-02-07,True,False,False,False,False
RESP000417,CUST00110,Spring Sale 2024,Email,2021-11-29,True,True,False,False,False
RESP000418,CUST00111,Flash Sale Weekend,Email,2022-08-27,True,False,False,False,False
RESP000419,CUST00111,Spring Sale 2024,Email,2022-07-24,True,True,False,False,False
RESP000420,CUST00112,Product Launch - Electronics,Email,2022-11-16,True,True,False,False,False
RESP000421,CUST00112,Holiday Gift Guide 2024,Email,2021-10-17,True,True,True,False,False
RESP000422,CUST00112,Spring Sale 2024,Email,2022-07-06,True,False,False,False,False
RESP000423,CUST00113,Back to School 2024,SMS,2022-09-09,True,False,False,False,False
RESP000424,CUST00113,Back to School 2024,SMS,2021-05-01,False,False,False,False,False
RESP000425,CUST00114,Win-back Campaign Q3,Display Ads,2022-07-23,False,False,False,False,False
RESP000426,CUST00114,Product Launch - Electronics,Email,2022-06-27,True,False,False,False,False
RESP000427,CUST00114,Black Friday 2024,Email,2023-01-01,True,False,False,False,False
RESP000428,CUST00115,Summer Collection Launch,Push Notification,2022-08-05,True,False,False,False,False
RESP000429,CUST00115,Summer Collection Launch,Email,2022-05-31,True,True,False,False,False
RESP000430,CUST00115,Back to School 2024,Email,2023-06-14,True,False,False,False,False
RESP000431,CUST00116,Black Friday 2024,Social Media,2024-08-14,True,False,False,False,False
RESP000432,CUST00116,Holiday Gift Guide 2024,Email,2023-06-23,True,False,False,False,False
RESP000433,CUST00118,Spring Sale 2024,Push Notification,2020-08-10,True,False,False,False,False
RESP000434,CUST00118,Flash Sale Weekend,Email,2021-08-26,True,True,False,False,False
RESP000435,CUST00119,Loyalty Rewards Program,Email,2023-12-13,True,True,False,False,False
RESP000436,CUST00119,New Year Promotion 2025,Email,2023-09-17,True,False,False,False,False
RESP000437,CUST00120,Customer Appreciation Week,Email,2023-07-01,True,False,False,False,False
RESP000438,CUST00120,New Year Promotion 2025,Email,2023-04-22,True,False,False,False,False
RESP000439,CUST00122,Win-back Campaign Q3,Display Ads,2022-03-17,True,False,False,False,False
RESP000440,CUST00122,New Year Promotion 2025,SMS,2022-06-05,True,False,False,False,False
RESP000441,CUST00122,New Year Promotion 2025,Social Media,2022-12-26,True,True,False,False,False
RESP000442,CUST00123,Loyalty Rewards Program,Push Notification,2022-03-04,True,True,False,False,False
RESP000443,CUST00123,Holiday Gift Guide 2024,Email,2021-12-10,False,False,False,False,False
RESP000444,CUST00123,Black Friday 2024,Display Ads,2023-02-02,True,False,False,False,False
RESP000445,CUST00123,Back to School 2024,SMS,2022-09-10,True,False,False,False,False
RESP000446,CUST00124,Flash Sale Weekend,Email,2022-06-20,True,False,False,False,False
RESP000447,CUST00124,Customer Appreciation Week,Email,2023-01-04,True,False,False,False,False
RESP000448,CUST00124,Black Friday 2024,Email,2024-02-02,True,False,False,False,False
RESP000449,CUST00124,Win-back Campaign Q3,Email,2023-12-21,True,False,False,False,False
RESP000450,CUST00124,Welcome Series,Email,2022-08-27,True,False,False,False,False
RESP000451,CUST00124,Flash Sale Weekend,Email,2023-08-05,True,False,False,False,False
RESP000452,CUST00124,Back to School 2024,Email,2023-07-09,True,True,False,False,False
RESP000453,CUST00125,Back to School 2024,Social Media,2021-10-08,True,False,False,False,False
RESP000454,CUST00125,Welcome Series,Email,2023-05-28,True,True,False,False,False
RESP000455,CUST00125,Welcome Series,Email,2023-08-18,True,True,True,False,False
RESP000456,CUST00125,Spring Sale 2024,Email,2023-05-17,True,True,True,False,False
RESP000457,CUST00126,Customer Appreciation Week,Social Media,2021-06-21,True,True,False,False,False
RESP000458,CUST00126,Flash Sale Weekend,Email,2021-12-11,True,False,False,False,False
RESP000459,CUST00127,New Year Promotion 2025,Push Notification,2024-07-10,True,False,False,False,False
RESP000460,CUST00127,Holiday Gift Guide 2024,SMS,2023-09-08,True,False,False,False,False
RESP000461,CUST00127,Win-back Campaign Q3,Email,2024-11-22,True,True,False,False,False
RESP000462,CUST00127,Spring Sale 2024,Social Media,2023-12-04,True,False,False,False,False
RESP000463,CUST00127,Win-back Campaign Q3,Push Notification,2024-03-09,True,False,False,False,False
RESP000464,CUST00127,Spring Sale 2024,Push Notification,2025-02-18,True,False,False,False,False
RESP000465,CUST00128,Holiday Gift Guide 2024,Email,2023-08-14,True,False,False,False,False
RESP000466,CUST00128,Welcome Series,Email,2023-10-05,True,True,False,False,False
RESP000467,CUST00130,Summer Collection Launch,Push Notification,2023-03-18,True,False,False,False,False
RESP000468,CUST00130,Summer Collection Launch,Social Media,2023-08-06,True,True,False,False,False
RESP000469,CUST00131,Holiday Gift Guide 2024,SMS,2022-10-21,True,True,False,False,False
RESP000470,CUST00131,New Year Promotion 2025,SMS,2022-10-02,True,True,False,False,False
RESP000471,CUST00131,Flash Sale Weekend,SMS,2023-11-14,True,False,False,False,False
RESP000472,CUST00132,Spring Sale 2024,Email,2025-04-29,True,True,True,False,False
RESP000473,CUST00132,Customer Appreciation Week,Display Ads,2025-02-16,True,False,False,False,False
RESP000474,CUST00132,Back to School 2024,Email,2025-05-04,True,False,False,False,False
RESP000475,CUST00133,Welcome Series,Email,2022-06-14,True,True,False,False,False
RESP000476,CUST00133,Black Friday 2024,Push Notification,2022-08-25,True,False,False,False,False
RESP000477,CUST00133,Welcome Series,Email,2022-08-30,True,False,False,False,False
RESP000478,CUST00133,Summer Collection Launch,Email,2021-07-25,True,False,False,False,False
RESP000479,CUST00133,Customer Appreciation Week,SMS,2021-08-17,True,False,False,False,False
RESP000480,CUST00134,Win-back Campaign Q3,Email,2023-07-27,True,True,False,False,False
RESP000481,CUST00134,Spring Sale 2024,SMS,2023-03-02,True,False,False,False,False
RESP000482,CUST00134,Win-back Campaign Q3,SMS,2024-06-25,True,False,False,False,False
RESP000483,CUST00134,Summer Collection Launch,Push Notification,2024-08-16,True,False,False,False,False
RESP000484,CUST00135,Customer Appreciation Week,Email,2022-10-15,True,False,False,False,False
RESP000485,CUST00135,Holiday Gift Guide 2024,Email,2023-06-23,True,True,False,False,False
RESP000486,CUST00135,Welcome Series,Email,2022-10-29,True,False,False,False,False
RESP000487,CUST00135,Summer Collection Launch,Email,2022-12-07,False,False,False,False,False
RESP000488,CUST00135,Summer Collection Launch,Push Notification,2023-04-17,True,False,False,False,False
RESP000489,CUST00135,Loyalty Rewards Program,Push Notification,2023-04-04,True,False,False,False,False
RESP000490,CUST00136,New Year Promotion 2025,Social Media,2021-04-25,True,True,True,False,False
RESP000491,CUST00136,Loyalty Rewards Program,Email,2020-12-11,True,False,False,False,True
