session_id,customer_id,event_number,event_type,event_timestamp,device_type,traffic_source,time_on_page_sec,hour_of_day,day_of_week,time_since_last_event
SESS0000050,CUST00003,5,Add_to_Cart,2025-06-03 10:34:22,Mobile,Organic,137,10,1,21.0
SESS0000050,CUST00003,6,Checkout_Start,2025-06-03 10:35:20,Mobile,Organic,142,10,1,58.0
SESS0000050,CUST00003,7,Payment_Info,2025-06-03 10:38:14,Mobile,Organic,277,10,1,174.0
SESS0000050,CUST00003,8,Order_Complete,2025-06-03 10:38:38,Mobile,Organic,73,10,1,24.0
SESS0000051,CUST00080,1,Homepage,2025-01-29 11:56:00,Tablet,Paid_Search,115,11,2,0.0
SESS0000051,CUST00080,2,Search,2025-01-29 11:56:27,Tablet,Paid_Search,187,11,2,27.0
SESS0000051,CUST00080,3,Product_View,2025-01-29 11:57:56,Tablet,Paid_Search,99,11,2,89.0
SESS0000051,CUST00080,4,Add_to_Cart,2025-01-29 11:58:11,Tablet,Paid_Search,12,11,2,15.0
SESS0000051,CUST00080,5,Exit,2025-01-29 11:58:19,Tablet,Paid_Search,0,11,2,8.0
SESS0000052,CUST01260,1,Homepage,2025-03-03 01:15:00,Mobile,Paid_Search,65,1,0,0.0
SESS0000052,CUST01260,2,Category_Browse,2025-03-03 01:16:00,Mobile,Paid_Search,281,1,0,60.0
SESS0000052,CUST01260,3,Product_View,2025-03-03 01:16:14,Mobile,Paid_Search,96,1,0,14.0
SESS0000052,CUST01260,4,Exit,2025-03-03 01:17:00,Mobile,Paid_Search,0,1,0,46.0
SESS0000053,CUST02324,1,Homepage,2025-01-21 02:46:00,Mobile,Organic,38,2,1,0.0
SESS0000053,CUST02324,2,Search,2025-01-21 02:46:53,Mobile,Organic,82,2,1,53.0
SESS0000053,CUST02324,3,Product_View,2025-01-21 02:48:32,Mobile,Organic,77,2,1,99.0
SESS0000053,CUST02324,4,Product_View,2025-01-21 02:49:07,Mobile,Organic,253,2,1,35.0
SESS0000053,CUST02324,5,Add_to_Cart,2025-01-21 02:49:58,Mobile,Organic,125,2,1,51.0
SESS0000053,CUST02324,6,Checkout_Start,2025-01-21 02:51:23,Mobile,Organic,111,2,1,85.0
SESS0000053,CUST02324,7,Payment_Info,2025-01-21 02:52:55,Mobile,Organic,52,2,1,92.0
SESS0000053,CUST02324,8,Order_Complete,2025-01-21 02:53:16,Mobile,Organic,30,2,1,21.0
SESS0000054,CUST01991,1,Homepage,2025-01-18 17:49:00,Desktop,Organic,60,17,5,0.0
SESS0000054,CUST01991,2,Search,2025-01-18 17:49:26,Desktop,Organic,18,17,5,26.0
SESS0000054,CUST01991,3,Product_View,2025-01-18 17:51:05,Desktop,Organic,32,17,5,99.0
SESS0000054,CUST01991,4,Add_to_Cart,2025-01-18 17:51:32,Desktop,Organic,82,17,5,27.0
SESS0000054,CUST01991,5,Checkout_Start,2025-01-18 17:54:11,Desktop,Organic,158,17,5,159.0
SESS0000054,CUST01991,6,Payment_Info,2025-01-18 17:54:54,Desktop,Organic,191,17,5,43.0
SESS0000054,CUST01991,7,Exit,2025-01-18 17:55:49,Desktop,Organic,0,17,5,55.0
SESS0000055,CUST00516,1,Homepage,2025-02-02 21:30:00,Desktop,Direct,298,21,6,0.0
SESS0000055,CUST00516,2,Search,2025-02-02 21:30:39,Desktop,Direct,19,21,6,39.0
SESS0000055,CUST00516,3,Product_View,2025-02-02 21:31:52,Desktop,Direct,123,21,6,73.0
SESS0000055,CUST00516,4,Exit,2025-02-02 21:32:33,Desktop,Direct,0,21,6,41.0
SESS0000056,CUST02252,1,Homepage,2025-02-12 08:33:00,Mobile,Social,29,8,2,0.0
SESS0000056,CUST02252,2,Search,2025-02-12 08:33:21,Mobile,Social,17,8,2,21.0
SESS0000056,CUST02252,3,Exit,2025-02-12 08:33:45,Mobile,Social,0,8,2,24.0
SESS0000057,CUST02485,1,Homepage,2025-04-19 06:59:00,Mobile,Paid_Search,38,6,5,0.0
SESS0000057,CUST02485,2,Search,2025-04-19 06:59:51,Mobile,Paid_Search,268,6,5,51.0
SESS0000057,CUST02485,3,Product_View,2025-04-19 07:00:40,Mobile,Paid_Search,240,7,5,49.0
SESS0000057,CUST02485,4,Exit,2025-04-19 07:01:03,Mobile,Paid_Search,0,7,5,23.0
SESS0000058,CUST02209,1,Homepage,2025-06-26 06:45:00,Mobile,Paid_Search,233,6,3,0.0
SESS0000058,CUST02209,2,Search,2025-06-26 06:45:37,Mobile,Paid_Search,154,6,3,37.0
SESS0000058,CUST02209,3,Product_View,2025-06-26 06:46:07,Mobile,Paid_Search,202,6,3,30.0
SESS0000058,CUST02209,4,Add_to_Cart,2025-06-26 06:46:17,Mobile,Paid_Search,116,6,3,10.0
SESS0000058,CUST02209,5,Exit,2025-06-26 06:46:25,Mobile,Paid_Search,0,6,3,8.0
SESS0000059,CUST01277,1,Homepage,2025-04-13 21:41:00,Desktop,Organic,247,21,6,0.0
SESS0000059,CUST01277,2,Category_Browse,2025-04-13 21:41:40,Desktop,Organic,44,21,6,40.0
SESS0000059,CUST01277,3,Exit,2025-04-13 21:42:21,Desktop,Organic,0,21,6,41.0
SESS0000060,CUST01530,1,Homepage,2025-04-23 16:28:00,Tablet,Organic,138,16,2,0.0
SESS0000060,CUST01530,2,Category_Browse,2025-04-23 16:29:43,Tablet,Organic,66,16,2,103.0
SESS0000060,CUST01530,3,Product_View,2025-04-23 16:30:49,Tablet,Organic,198,16,2,66.0
SESS0000060,CUST01530,4,Add_to_Cart,2025-04-23 16:31:08,Tablet,Organic,207,16,2,19.0
SESS0000060,CUST01530,5,Checkout_Start,2025-04-23 16:33:53,Tablet,Organic,30,16,2,165.0
SESS0000060,CUST01530,6,Payment_Info,2025-04-23 16:35:06,Tablet,Organic,137,16,2,73.0
SESS0000060,CUST01530,7,Exit,2025-04-23 16:35:16,Tablet,Organic,0,16,2,10.0
SESS0000061,CUST00496,1,Homepage,2025-03-05 07:04:00,Tablet,Social,5,7,2,0.0
SESS0000061,CUST00496,2,Search,2025-03-05 07:04:30,Tablet,Social,146,7,2,30.0
SESS0000061,CUST00496,3,Product_View,2025-03-05 07:05:43,Tablet,Social,42,7,2,73.0
SESS0000061,CUST00496,4,Add_to_Cart,2025-03-05 07:06:24,Tablet,Social,143,7,2,41.0
SESS0000061,CUST00496,5,Exit,2025-03-05 07:07:04,Tablet,Social,0,7,2,40.0
SESS0000062,CUST01385,1,Homepage,2025-01-06 18:35:00,Mobile,Social,142,18,0,0.0
SESS0000062,CUST01385,2,Search,2025-01-06 18:35:48,Mobile,Social,17,18,0,48.0
SESS0000062,CUST01385,3,Product_View,2025-01-06 18:36:37,Mobile,Social,134,18,0,49.0
SESS0000062,CUST01385,4,Exit,2025-01-06 18:37:01,Mobile,Social,0,18,0,24.0
SESS0000063,CUST00943,1,Homepage,2025-05-31 07:00:00,Mobile,Social,98,7,5,0.0
SESS0000063,CUST00943,2,Search,2025-05-31 07:00:35,Mobile,Social,73,7,5,35.0
SESS0000063,CUST00943,3,Product_View,2025-05-31 07:01:46,Mobile,Social,240,7,5,71.0
SESS0000063,CUST00943,4,Add_to_Cart,2025-05-31 07:02:40,Mobile,Social,141,7,5,54.0
SESS0000063,CUST00943,5,Exit,2025-05-31 07:03:18,Mobile,Social,0,7,5,38.0
SESS0000064,CUST00291,1,Homepage,2025-06-11 01:14:00,Mobile,Organic,271,1,2,0.0
SESS0000064,CUST00291,2,Category_Browse,2025-06-11 01:15:54,Mobile,Organic,233,1,2,114.0
SESS0000064,CUST00291,3,Product_View,2025-06-11 01:16:17,Mobile,Organic,290,1,2,23.0
SESS0000064,CUST00291,4,Add_to_Cart,2025-06-11 01:16:56,Mobile,Organic,217,1,2,39.0
SESS0000064,CUST00291,5,Exit,2025-06-11 01:17:37,Mobile,Organic,0,1,2,41.0
SESS0000065,CUST00277,1,Homepage,2025-01-09 10:04:00,Desktop,Social,93,10,3,0.0
SESS0000065,CUST00277,2,Category_Browse,2025-01-09 10:04:27,Desktop,Social,299,10,3,27.0
SESS0000065,CUST00277,3,Product_View,2025-01-09 10:06:20,Desktop,Social,18,10,3,113.0
SESS0000065,CUST00277,4,Exit,2025-01-09 10:06:56,Desktop,Social,0,10,3,36.0
SESS0000066,CUST02106,1,Homepage,2025-03-02 08:42:00,Mobile,Organic,229,8,6,0.0
SESS0000066,CUST02106,2,Search,2025-03-02 08:42:51,Mobile,Organic,108,8,6,51.0
SESS0000066,CUST02106,3,Product_View,2025-03-02 08:44:44,Mobile,Organic,43,8,6,113.0
SESS0000066,CUST02106,4,Exit,2025-03-02 08:45:39,Mobile,Organic,0,8,6,55.0
SESS0000067,CUST01989,1,Homepage,2025-02-24 17:08:00,Mobile,Paid_Search,115,17,0,0.0
SESS0000067,CUST01989,2,Search,2025-02-24 17:08:33,Mobile,Paid_Search,293,17,0,33.0
SESS0000067,CUST01989,3,Product_View,2025-02-24 17:10:16,Mobile,Paid_Search,235,17,0,103.0
SESS0000067,CUST01989,4,Add_to_Cart,2025-02-24 17:10:47,Mobile,Paid_Search,161,17,0,31.0
SESS0000067,CUST01989,5,Exit,2025-02-24 17:11:29,Mobile,Paid_Search,0,17,0,42.0
SESS0000068,CUST02963,1,Homepage,2025-05-27 18:30:00,Desktop,Social,14,18,1,0.0
SESS0000068,CUST02963,2,Search,2025-05-27 18:30:09,Desktop,Social,127,18,1,9.0
SESS0000068,CUST02963,3,Exit,2025-05-27 18:30:23,Desktop,Social,0,18,1,14.0
SESS0000069,CUST00996,1,Homepage,2025-05-02 13:12:00,Mobile,Email,188,13,4,0.0
SESS0000069,CUST00996,2,Search,2025-05-02 13:12:19,Mobile,Email,161,13,4,19.0
SESS0000069,CUST00996,3,Product_View,2025-05-02 13:12:36,Mobile,Email,265,13,4,17.0
SESS0000069,CUST00996,4,Product_View,2025-05-02 13:13:14,Mobile,Email,51,13,4,38.0
SESS0000069,CUST00996,5,Add_to_Cart,2025-05-02 13:13:22,Mobile,Email,177,13,4,8.0
SESS0000069,CUST00996,6,Checkout_Start,2025-05-02 13:16:01,Mobile,Email,99,13,4,159.0
SESS0000069,CUST00996,7,Payment_Info,2025-05-02 13:18:25,Mobile,Email,247,13,4,144.0
SESS0000069,CUST00996,8,Order_Complete,2025-05-02 13:19:05,Mobile,Email,296,13,4,40.0
SESS0000070,CUST00387,1,Homepage,2025-01-25 21:27:00,Desktop,Social,138,21,5,0.0
SESS0000070,CUST00387,2,Search,2025-01-25 21:27:12,Desktop,Social,27,21,5,12.0
SESS0000070,CUST00387,3,Product_View,2025-01-25 21:28:08,Desktop,Social,222,21,5,56.0
SESS0000070,CUST00387,4,Add_to_Cart,2025-01-25 21:28:25,Desktop,Social,108,21,5,17.0
SESS0000070,CUST00387,5,Checkout_Start,2025-01-25 21:30:45,Desktop,Social,108,21,5,140.0
SESS0000070,CUST00387,6,Payment_Info,2025-01-25 21:32:14,Desktop,Social,175,21,5,89.0
SESS0000070,CUST00387,7,Exit,2025-01-25 21:32:30,Desktop,Social,0,21,5,16.0
SESS0000071,CUST01452,1,Homepage,2025-04-19 13:29:00,Mobile,Direct,96,13,5,0.0
SESS0000071,CUST01452,2,Category_Browse,2025-04-19 13:29:40,Mobile,Direct,55,13,5,40.0
SESS0000071,CUST01452,3,Exit,2025-04-19 13:30:13,Mobile,Direct,0,13,5,33.0
SESS0000072,CUST02987,1,Homepage,2025-01-14 21:41:00,Mobile,Email,114,21,1,0.0
SESS0000072,CUST02987,2,Search,2025-01-14 21:41:40,Mobile,Email,186,21,1,40.0
SESS0000072,CUST02987,3,Exit,2025-01-14 21:42:07,Mobile,Email,0,21,1,27.0
SESS0000073,CUST02647,1,Homepage,2025-01-26 01:25:00,Desktop,Direct,141,1,6,0.0
SESS0000073,CUST02647,2,Search,2025-01-26 01:25:14,Desktop,Direct,121,1,6,14.0
SESS0000073,CUST02647,3,Product_View,2025-01-26 01:25:49,Desktop,Direct,295,1,6,35.0
SESS0000073,CUST02647,4,Add_to_Cart,2025-01-26 01:26:45,Desktop,Direct,29,1,6,56.0
SESS0000073,CUST02647,5,Exit,2025-01-26 01:27:15,Desktop,Direct,0,1,6,30.0
SESS0000074,CUST02983,1,Homepage,2025-03-28 03:15:00,Desktop,Paid_Search,255,3,4,0.0
SESS0000074,CUST02983,2,Search,2025-03-28 03:15:55,Desktop,Paid_Search,186,3,4,55.0
SESS0000074,CUST02983,3,Product_View,2025-03-28 03:16:28,Desktop,Paid_Search,29,3,4,33.0
SESS0000074,CUST02983,4,Add_to_Cart,2025-03-28 03:16:39,Desktop,Paid_Search,184,3,4,11.0
SESS0000074,CUST02983,5,Exit,2025-03-28 03:16:49,Desktop,Paid_Search,0,3,4,10.0
SESS0000075,CUST00785,1,Homepage,2025-02-18 17:28:00,Mobile,Organic,53,17,1,0.0
SESS0000075,CUST00785,2,Search,2025-02-18 17:28:11,Mobile,Organic,88,17,1,11.0
SESS0000075,CUST00785,3,Product_View,2025-02-18 17:30:05,Mobile,Organic,181,17,1,114.0
SESS0000075,CUST00785,4,Exit,2025-02-18 17:30:29,Mobile,Organic,0,17,1,24.0
SESS0000076,CUST00575,1,Homepage,2025-04-19 05:17:00,Mobile,Organic,145,5,5,0.0
SESS0000076,CUST00575,2,Search,2025-04-19 05:17:34,Mobile,Organic,219,5,5,34.0
SESS0000076,CUST00575,3,Product_View,2025-04-19 05:18:34,Mobile,Organic,215,5,5,60.0
SESS0000076,CUST00575,4,Exit,2025-04-19 05:19:10,Mobile,Organic,0,5,5,36.0
SESS0000077,CUST01895,1,Homepage,2025-03-05 02:28:00,Mobile,Social,261,2,2,0.0
SESS0000077,CUST01895,2,Search,2025-03-05 02:28:18,Mobile,Social,179,2,2,18.0
SESS0000077,CUST01895,3,Product_View,2025-03-05 02:29:33,Mobile,Social,117,2,2,75.0
SESS0000077,CUST01895,4,Add_to_Cart,2025-03-05 02:30:27,Mobile,Social,226,2,2,54.0
SESS0000077,CUST01895,5,Checkout_Start,2025-03-05 02:31:59,Mobile,Social,136,2,2,92.0
SESS0000077,CUST01895,6,Exit,2025-03-05 02:32:04,Mobile,Social,0,2,2,5.0
SESS0000078,CUST02255,1,Homepage,2025-01-26 01:41:00,Mobile,Organic,166,1,6,0.0
SESS0000078,CUST02255,2,Category_Browse,2025-01-26 01:42:46,Mobile,Organic,91,1,6,106.0
SESS0000078,CUST02255,3,Product_View,2025-01-26 01:43:50,Mobile,Organic,292,1,6,64.0
SESS0000078,CUST02255,4,Exit,2025-01-26 01:44:44,Mobile,Organic,0,1,6,54.0
SESS0000079,CUST02215,1,Homepage,2025-01-04 02:59:00,Desktop,Paid_Search,259,2,5,0.0
SESS0000079,CUST02215,2,Search,2025-01-04 02:59:12,Desktop,Paid_Search,58,2,5,12.0
SESS0000079,CUST02215,3,Product_View,2025-01-04 03:01:02,Desktop,Paid_Search,71,3,5,110.0
SESS0000079,CUST02215,4,Exit,2025-01-04 03:01:57,Desktop,Paid_Search,0,3,5,55.0
SESS0000080,CUST00969,1,Homepage,2025-02-12 13:31:00,Desktop,Organic,124,13,2,0.0
SESS0000080,CUST00969,2,Category_Browse,2025-02-12 13:31:55,Desktop,Organic,169,13,2,55.0
SESS0000080,CUST00969,3,Product_View,2025-02-12 13:32:58,Desktop,Organic,227,13,2,63.0
SESS0000080,CUST00969,4,Product_View,2025-02-12 13:34:02,Desktop,Organic,11,13,2,64.0
SESS0000080,CUST00969,5,Add_to_Cart,2025-02-12 13:34:16,Desktop,Organic,267,13,2,14.0
SESS0000080,CUST00969,6,Checkout_Start,2025-02-12 13:36:10,Desktop,Organic,151,13,2,114.0
SESS0000080,CUST00969,7,Payment_Info,2025-02-12 13:38:31,Desktop,Organic,40,13,2,141.0
SESS0000080,CUST00969,8,Order_Complete,2025-02-12 13:39:04,Desktop,Organic,192,13,2,33.0
SESS0000081,CUST01972,1,Homepage,2025-02-24 12:57:00,Desktop,Direct,199,12,0,0.0
SESS0000081,CUST01972,2,Category_Browse,2025-02-24 12:58:36,Desktop,Direct,123,12,0,96.0
SESS0000081,CUST01972,3,Product_View,2025-02-24 12:58:57,Desktop,Direct,24,12,0,21.0
SESS0000081,CUST01972,4,Exit,2025-02-24 12:59:06,Desktop,Direct,0,12,0,9.0
SESS0000082,CUST00241,1,Homepage,2025-02-12 12:00:00,Mobile,Email,284,12,2,0.0
SESS0000082,CUST00241,2,Search,2025-02-12 12:00:21,Mobile,Email,206,12,2,21.0
SESS0000082,CUST00241,3,Product_View,2025-02-12 12:01:00,Mobile,Email,124,12,2,39.0
SESS0000082,CUST00241,4,Add_to_Cart,2025-02-12 12:01:50,Mobile,Email,219,12,2,50.0
SESS0000082,CUST00241,5,Checkout_Start,2025-02-12 12:04:27,Mobile,Email,228,12,2,157.0
SESS0000082,CUST00241,6,Exit,2025-02-12 12:04:48,Mobile,Email,0,12,2,21.0
SESS0000083,CUST01600,1,Homepage,2025-03-09 14:18:00,Mobile,Paid_Search,205,14,6,0.0
SESS0000083,CUST01600,2,Search,2025-03-09 14:18:58,Mobile,Paid_Search,282,14,6,58.0
SESS0000083,CUST01600,3,Product_View,2025-03-09 14:20:54,Mobile,Paid_Search,8,14,6,116.0
SESS0000083,CUST01600,4,Add_to_Cart,2025-03-09 14:21:24,Mobile,Paid_Search,33,14,6,30.0
SESS0000083,CUST01600,5,Exit,2025-03-09 14:22:13,Mobile,Paid_Search,0,14,6,49.0
SESS0000084,CUST01733,1,Homepage,2025-06-28 23:50:00,Desktop,Social,45,23,5,0.0
SESS0000084,CUST01733,2,Category_Browse,2025-06-28 23:50:47,Desktop,Social,38,23,5,47.0
SESS0000084,CUST01733,3,Product_View,2025-06-28 23:51:13,Desktop,Social,169,23,5,26.0
SESS0000084,CUST01733,4,Exit,2025-06-28 23:51:42,Desktop,Social,0,23,5,29.0
SESS0000085,CUST02277,1,Homepage,2025-06-19 22:31:00,Mobile,Social,291,22,3,0.0
SESS0000085,CUST02277,2,Search,2025-06-19 22:31:10,Mobile,Social,223,22,3,10.0
SESS0000085,CUST02277,3,Product_View,2025-06-19 22:31:59,Mobile,Social,102,22,3,49.0
SESS0000085,CUST02277,4,Product_View,2025-06-19 22:32:20,Mobile,Social,241,22,3,21.0
SESS0000085,CUST02277,5,Add_to_Cart,2025-06-19 22:33:17,Mobile,Social,177,22,3,57.0
SESS0000085,CUST02277,6,Checkout_Start,2025-06-19 22:36:11,Mobile,Social,194,22,3,174.0
SESS0000085,CUST02277,7,Payment_Info,2025-06-19 22:38:42,Mobile,Social,50,22,3,151.0
SESS0000085,CUST02277,8,Order_Complete,2025-06-19 22:38:48,Mobile,Social,197,22,3,6.0
SESS0000086,CUST00635,1,Homepage,2025-02-18 09:13:00,Mobile,Social,168,9,1,0.0
SESS0000086,CUST00635,2,Search,2025-02-18 09:13:53,Mobile,Social,191,9,1,53.0
SESS0000086,CUST00635,3,Product_View,2025-02-18 09:14:41,Mobile,Social,236,9,1,48.0
SESS0000086,CUST00635,4,Exit,2025-02-18 09:15:20,Mobile,Social,0,9,1,39.0
SESS0000087,CUST00240,1,Homepage,2025-05-29 23:34:00,Tablet,Paid_Search,254,23,3,0.0
SESS0000087,CUST00240,2,Search,2025-05-29 23:34:40,Tablet,Paid_Search,243,23,3,40.0
SESS0000087,CUST00240,3,Exit,2025-05-29 23:35:04,Tablet,Paid_Search,0,23,3,24.0
SESS0000088,CUST00250,1,Homepage,2025-03-22 01:03:00,Mobile,Email,205,1,5,0.0
SESS0000088,CUST00250,2,Search,2025-03-22 01:03:30,Mobile,Email,77,1,5,30.0
SESS0000088,CUST00250,3,Product_View,2025-03-22 01:04:52,Mobile,Email,21,1,5,82.0
SESS0000088,CUST00250,4,Add_to_Cart,2025-03-22 01:04:57,Mobile,Email,221,1,5,5.0
SESS0000088,CUST00250,5,Checkout_Start,2025-03-22 01:06:27,Mobile,Email,108,1,5,90.0
SESS0000088,CUST00250,6,Payment_Info,2025-03-22 01:07:38,Mobile,Email,29,1,5,71.0
SESS0000088,CUST00250,7,Exit,2025-03-22 01:08:21,Mobile,Email,0,1,5,43.0
SESS0000089,CUST02393,1,Homepage,2025-05-03 16:58:00,Mobile,Organic,16,16,5,0.0
SESS0000089,CUST02393,2,Search,2025-05-03 16:58:23,Mobile,Organic,105,16,5,23.0
SESS0000089,CUST02393,3,Product_View,2025-05-03 16:59:16,Mobile,Organic,21,16,5,53.0
SESS0000089,CUST02393,4,Product_View,2025-05-03 17:00:39,Mobile,Organic,61,17,5,83.0
SESS0000089,CUST02393,5,Add_to_Cart,2025-05-03 17:01:38,Mobile,Organic,16,17,5,59.0
SESS0000089,CUST02393,6,Checkout_Start,2025-05-03 17:03:09,Mobile,Organic,84,17,5,91.0
SESS0000089,CUST02393,7,Payment_Info,2025-05-03 17:05:01,Mobile,Organic,268,17,5,112.0
SESS0000089,CUST02393,8,Order_Complete,2025-05-03 17:05:36,Mobile,Organic,153,17,5,35.0
SESS0000090,CUST02176,1,Homepage,2025-02-10 01:32:00,Desktop,Social,272,1,0,0.0
SESS0000090,CUST02176,2,Category_Browse,2025-02-10 01:32:24,Desktop,Social,63,1,0,24.0
SESS0000090,CUST02176,3,Product_View,2025-02-10 01:32:59,Desktop,Social,30,1,0,35.0
SESS0000090,CUST02176,4,Add_to_Cart,2025-02-10 01:33:50,Desktop,Social,292,1,0,51.0
SESS0000090,CUST02176,5,Checkout_Start,2025-02-10 01:34:29,Desktop,Social,20,1,0,39.0
SESS0000090,CUST02176,6,Payment_Info,2025-02-10 01:37:23,Desktop,Social,286,1,0,174.0
SESS0000090,CUST02176,7,Exit,2025-02-10 01:37:48,Desktop,Social,0,1,0,25.0
SESS0000091,CUST00329,1,Homepage,2025-02-17 02:38:00,Mobile,Organic,219,2,0,0.0
SESS0000091,CUST00329,2,Search,2025-02-17 02:38:33,Mobile,Organic,86,2,0,33.0
SESS0000091,CUST00329,3,Product_View,2025-02-17 02:40:17,Mobile,Organic,107,2,0,104.0
SESS0000091,CUST00329,4,Product_View,2025-02-17 02:40:43,Mobile,Organic,18,2,0,26.0
SESS0000091,CUST00329,5,Add_to_Cart,2025-02-17 02:41:18,Mobile,Organic,156,2,0,35.0
SESS0000091,CUST00329,6,Checkout_Start,2025-02-17 02:43:35,Mobile,Organic,192,2,0,137.0
SESS0000091,CUST00329,7,Payment_Info,2025-02-17 02:44:49,Mobile,Organic,102,2,0,74.0
SESS0000091,CUST00329,8,Order_Complete,2025-02-17 02:44:56,Mobile,Organic,297,2,0,7.0
SESS0000092,CUST00279,1,Homepage,2025-06-22 07:25:00,Mobile,Paid_Search,8,7,6,0.0
SESS0000092,CUST00279,2,Category_Browse,2025-06-22 07:26:42,Mobile,Paid_Search,214,7,6,102.0
SESS0000092,CUST00279,3,Product_View,2025-06-22 07:27:24,Mobile,Paid_Search,20,7,6,42.0
SESS0000092,CUST00279,4,Add_to_Cart,2025-06-22 07:28:13,Mobile,Paid_Search,112,7,6,49.0
SESS0000092,CUST00279,5,Exit,2025-06-22 07:28:19,Mobile,Paid_Search,0,7,6,6.0
SESS0000093,CUST00492,1,Homepage,2025-05-26 07:37:00,Mobile,Direct,100,7,0,0.0
SESS0000093,CUST00492,2,Search,2025-05-26 07:37:39,Mobile,Direct,43,7,0,39.0
SESS0000093,CUST00492,3,Product_View,2025-05-26 07:38:34,Mobile,Direct,33,7,0,55.0
SESS0000093,CUST00492,4,Product_View,2025-05-26 07:39:45,Mobile,Direct,249,7,0,71.0
SESS0000093,CUST00492,5,Add_to_Cart,2025-05-26 07:40:33,Mobile,Direct,189,7,0,48.0
SESS0000093,CUST00492,6,Checkout_Start,2025-05-26 07:41:18,Mobile,Direct,240,7,0,45.0
SESS0000093,CUST00492,7,Payment_Info,2025-05-26 07:43:48,Mobile,Direct,270,7,0,150.0
SESS0000093,CUST00492,8,Order_Complete,2025-05-26 07:44:22,Mobile,Direct,69,7,0,34.0
SESS0000094,CUST02436,1,Homepage,2025-01-11 19:05:00,Mobile,Organic,297,19,5,0.0
SESS0000094,CUST02436,2,Search,2025-01-11 19:05:29,Mobile,Organic,197,19,5,29.0
SESS0000094,CUST02436,3,Product_View,2025-01-11 19:06:31,Mobile,Organic,77,19,5,62.0
SESS0000094,CUST02436,4,Exit,2025-01-11 19:06:50,Mobile,Organic,0,19,5,19.0
SESS0000095,CUST01718,1,Homepage,2025-06-18 18:36:00,Mobile,Social,202,18,2,0.0
SESS0000095,CUST01718,2,Category_Browse,2025-06-18 18:36:48,Mobile,Social,15,18,2,48.0
SESS0000095,CUST01718,3,Product_View,2025-06-18 18:37:59,Mobile,Social,230,18,2,71.0
SESS0000095,CUST01718,4,Add_to_Cart,2025-06-18 18:38:28,Mobile,Social,203,18,2,29.0
SESS0000095,CUST01718,5,Checkout_Start,2025-06-18 18:39:49,Mobile,Social,264,18,2,81.0
SESS0000095,CUST01718,6,Exit,2025-06-18 18:40:01,Mobile,Social,0,18,2,12.0
SESS0000096,CUST02142,1,Homepage,2025-03-22 08:13:00,Tablet,Social,230,8,5,0.0
SESS0000096,CUST02142,2,Search,2025-03-22 08:13:30,Tablet,Social,245,8,5,30.0
SESS0000096,CUST02142,3,Product_View,2025-03-22 08:13:42,Tablet,Social,266,8,5,12.0
SESS0000096,CUST02142,4,Exit,2025-03-22 08:13:51,Tablet,Social,0,8,5,9.0
SESS0000097,CUST02744,1,Homepage,2025-03-22 07:16:00,Mobile,Referral,65,7,5,0.0
SESS0000097,CUST02744,2,Category_Browse,2025-03-22 07:17:55,Mobile,Referral,182,7,5,115.0
SESS0000097,CUST02744,3,Product_View,2025-03-22 07:19:26,Mobile,Referral,66,7,5,91.0
SESS0000097,CUST02744,4,Add_to_Cart,2025-03-22 07:19:47,Mobile,Referral,220,7,5,21.0
SESS0000097,CUST02744,5,Checkout_Start,2025-03-22 07:20:19,Mobile,Referral,164,7,5,32.0
SESS0000097,CUST02744,6,Exit,2025-03-22 07:20:58,Mobile,Referral,0,7,5,39.0
SESS0000098,CUST01622,1,Homepage,2025-02-03 21:41:00,Mobile,Organic,102,21,0,0.0
SESS0000098,CUST01622,2,Search,2025-02-03 21:41:15,Mobile,Organic,109,21,0,15.0
SESS0000098,CUST01622,3,Product_View,2025-02-03 21:42:20,Mobile,Organic,127,21,0,65.0
SESS0000098,CUST01622,4,Add_to_Cart,2025-02-03 21:42:52,Mobile,Organic,33,21,0,32.0
SESS0000098,CUST01622,5,Exit,2025-02-03 21:43:05,Mobile,Organic,0,21,0,13.0
SESS0000099,CUST01229,1,Homepage,2025-04-28 10:59:00,Mobile,Email,230,10,0,0.0
SESS0000099,CUST01229,2,Category_Browse,2025-04-28 11:00:37,Mobile,Email,128,11,0,97.0
SESS0000099,CUST01229,3,Product_View,2025-04-28 11:02:05,Mobile,Email,42,11,0,88.0
SESS0000099,CUST01229,4,Product_View,2025-04-28 11:03:26,Mobile,Email,255,11,0,81.0
SESS0000099,CUST01229,5,Add_to_Cart,2025-04-28 11:03:35,Mobile,Email,180,11,0,9.0
SESS0000099,CUST01229,6,Checkout_Start,2025-04-28 11:05:34,Mobile,Email,41,11,0,119.0
SESS0000099,CUST01229,7,Payment_Info,2025-04-28 11:07:03,Mobile,Email,180,11,0,89.0
SESS0000099,CUST01229,8,Order_Complete,2025-04-28 11:07:20,Mobile,Email,288,11,0,17.0
SESS0000100,CUST00298,1,Homepage,2025-01-03 14:39:00,Mobile,Email,190,14,4,0.0
SESS0000100,CUST00298,2,Search,2025-01-03 14:39:07,Mobile,Email,60,14,4,7.0
SESS0000100,CUST00298,3,Product_View,2025-01-03 14:39:56,Mobile,Email,44,14,4,49.0
SESS0000100,CUST00298,4,Exit,2025-01-03 14:40:27,Mobile,Email,0,14,4,31.0
