customer_id,recency_days,frequency,monetary_value,avg_order_value,total_events,days_since_last_activity,page_views,product_views,cart_adds,engagement_score,num_support_tickets,avg_satisfaction_score,campaigns_received,email_open_rate,email_click_rate,campaign_conversions,customer_lifetime_value,churn_risk
CUST00230,185.0,3,483.12,161.04,15,36.0,6,4,0,9.0,1,4.0,2,0.0,0.0,0,483.12,High
CUST00231,63.0,1,67.28,67.28,5,19.0,2,0,0,1.0,0,,4,0.25,0.0,0,67.28,Low
CUST00232,674.0,2,1525.19,762.6,5,531.0,1,1,1,4.0,0,,0,0.0,0.0,0,1525.19,High
CUST00233,1663.0,2,580.02,290.01,15,1172.0,4,3,1,8.5,0,,4,0.667,0.5,0,580.02,High
CUST00234,531.0,9,2158.34,239.82,20,525.0,8,2,2,11.0,1,2.0,2,0.5,0.0,0,2158.34,Medium
CUST00235,408.0,4,143.97,35.99,15,328.0,5,0,0,2.5,1,5.0,2,1.0,0.0,0,143.97,High
CUST00236,273.0,1,18.26,18.26,10,40.0,4,0,0,2.0,5,4.67,2,1.0,0.0,0,18.26,High
CUST00237,329.0,6,1108.09,184.68,5,223.0,1,0,1,2.5,0,,2,0.0,0.0,0,1108.09,High
CUST00238,137.0,3,336.54,112.18,15,12.0,3,3,2,10.0,0,,3,0.333,0.0,0,336.54,Medium
CUST00239,908.0,6,1826.55,304.42,30,643.0,13,3,3,17.0,0,,3,0.333,1.0,0,1826.55,Medium
CUST00240,1387.0,1,22.99,22.99,25,1387.0,7,1,6,17.0,1,4.0,3,0.333,0.0,0,22.99,Medium
CUST00241,1243.0,7,728.44,104.06,5,1188.0,2,0,1,3.0,0,,0,0.0,0.0,0,728.44,High
CUST00242,1077.0,3,1120.66,373.55,5,954.0,2,0,0,1.0,1,4.0,4,0.25,0.0,0,1120.66,High
CUST00243,239.0,1,148.86,148.86,15,53.0,6,3,2,11.5,0,,3,0.0,0.0,0,148.86,Medium
CUST00244,8.0,12,1763.05,146.92,10,58.0,4,1,0,3.5,0,,3,0.0,0.0,0,1763.05,Low
CUST00245,63.0,6,1732.54,288.76,20,21.0,6,1,1,6.5,0,,3,0.0,0.0,0,1732.54,Low
CUST00246,973.0,0,0.0,0.0,5,441.0,2,0,0,1.0,0,,2,0.5,0.0,0,0.0,High
CUST00247,1307.0,9,1669.79,185.53,30,1266.0,9,4,2,14.5,2,4.0,3,0.333,0.0,0,1669.79,Medium
CUST00248,1191.0,2,171.29,85.64,15,777.0,1,1,1,4.0,1,2.0,5,0.2,1.0,0,171.29,High
CUST00249,1971.0,1,22.15,22.15,10,1280.0,2,0,2,5.0,0,,4,0.5,0.0,0,22.15,High
CUST00250,591.0,12,3028.11,252.34,25,581.0,8,3,6,20.5,1,,5,0.2,0.0,0,3028.11,Low
CUST00251,69.0,5,758.27,151.65,5,4.0,1,0,0,0.5,2,4.0,3,0.0,0.0,0,758.27,Low
CUST00252,1137.0,1,38.67,38.67,20,491.0,5,3,3,13.0,4,3.75,6,0.0,0.0,0,38.67,Medium
CUST00253,683.0,20,4513.58,225.68,15,675.0,7,1,0,5.0,0,,3,0.333,0.0,0,4513.58,High
CUST00254,31.0,7,1161.44,165.92,5,103.0,3,0,0,1.5,0,,3,0.0,0.0,0,1161.44,Low
CUST00255,77.0,1,170.77,170.77,10,180.0,3,0,1,3.5,0,,2,0.0,0.0,0,170.77,Low
CUST00256,186.0,5,454.6,90.92,10,38.0,1,1,1,4.0,0,,2,0.0,0.0,0,454.6,High
CUST00257,955.0,12,2026.79,168.9,25,957.0,6,4,0,9.0,2,3.5,4,0.75,0.0,0,2026.79,High
CUST00258,215.0,8,2427.71,303.46,10,162.0,2,1,0,2.5,0,,2,0.5,0.0,0,2427.71,High
CUST00259,1063.0,4,333.08,83.27,5,845.0,3,0,0,1.5,0,,4,0.333,0.0,0,333.08,High
CUST00260,396.0,9,1575.67,175.07,5,399.0,2,0,1,3.0,0,,2,0.0,0.0,0,1575.67,High
CUST00261,154.0,4,76.53,19.13,5,408.0,2,0,0,1.0,0,,4,0.5,0.5,0,76.53,Medium
CUST00262,929.0,12,1602.41,133.53,10,1154.0,5,0,2,6.5,0,,3,0.0,0.0,0,1602.41,High
CUST00263,2097.0,1,160.66,160.66,25,1428.0,8,0,2,8.0,1,4.0,3,0.0,0.0,0,160.66,High
CUST00264,176.0,2,235.11,117.56,5,159.0,3,0,1,3.5,1,5.0,4,0.333,0.0,0,235.11,Medium
CUST00265,1045.0,0,0.0,0.0,10,345.0,4,1,0,3.5,3,2.5,3,0.333,0.0,0,0.0,High
CUST00266,569.0,1,92.41,92.41,10,18.0,3,0,0,1.5,0,,4,0.25,0.0,0,92.41,High
CUST00267,80.0,5,527.35,105.47,5,17.0,1,0,0,0.5,0,,3,0.0,0.0,0,527.35,Low
CUST00268,82.0,9,1211.58,134.62,20,7.0,8,1,3,11.5,0,,4,0.0,0.0,0,1211.58,Low
CUST00269,90.0,7,575.69,82.24,20,11.0,6,1,0,4.5,0,,3,0.333,0.0,0,575.69,Low
CUST00270,306.0,1,47.0,47.0,20,13.0,10,2,0,8.0,0,,3,0.667,1.0,0,47.0,High
CUST00271,1183.0,7,3862.35,551.76,25,1088.0,10,1,2,10.5,1,,6,0.2,1.0,1,3862.35,Medium
CUST00272,740.0,1,2761.18,2761.18,10,488.0,3,1,1,5.0,2,4.0,2,1.0,0.0,0,2761.18,High
CUST00273,591.0,5,368.97,73.79,30,620.0,11,1,2,11.0,0,,2,0.0,0.0,0,368.97,Medium
CUST00274,823.0,0,0.0,0.0,10,175.0,3,2,1,6.5,2,4.5,2,0.0,0.0,0,0.0,High
CUST00275,805.0,7,542.54,77.51,10,363.0,4,1,0,3.5,0,,3,0.333,0.0,0,542.54,High
CUST00276,314.0,1,486.71,486.71,25,61.0,7,2,2,10.5,0,,2,0.5,0.0,0,486.71,Medium
CUST00277,290.0,8,504.12,63.02,5,324.0,1,1,0,2.0,1,5.0,4,0.0,0.0,0,504.12,High
CUST00278,1779.0,0,0.0,0.0,15,1149.0,7,0,1,5.5,0,,3,0.333,1.0,1,0.0,High
CUST00279,21.0,9,3164.38,351.6,30,2.0,11,2,4,16.5,0,,3,0.0,0.0,0,3164.38,Low
CUST00280,963.0,1,162.26,162.26,20,421.0,5,1,3,10.0,0,,6,0.0,0.0,0,162.26,Medium
CUST00281,520.0,12,2473.0,206.08,5,528.0,3,0,0,1.5,1,2.0,6,0.4,0.5,1,2473.0,High
CUST00282,1236.0,7,983.58,140.51,5,1475.0,2,1,0,2.5,1,3.0,7,0.5,0.0,0,983.58,High
CUST00283,373.0,8,2661.22,332.65,10,459.0,4,0,1,4.0,4,5.0,6,0.167,0.0,0,2661.22,High
CUST00284,189.0,5,2682.38,536.48,5,28.0,2,1,1,4.5,0,,0,0.0,0.0,0,2682.38,High
CUST00285,1252.0,0,0.0,0.0,5,538.0,2,1,0,2.5,0,,4,0.0,0.0,0,0.0,High
CUST00286,348.0,9,6460.2,717.8,25,46.0,8,1,5,15.5,0,,5,0.0,0.0,0,6460.2,Medium
CUST00287,940.0,3,242.64,80.88,5,925.0,1,0,0,0.5,0,,6,0.0,0.0,0,242.64,High
CUST00288,962.0,5,277.17,55.43,10,1026.0,4,1,0,3.5,1,3.0,3,0.0,0.0,0,277.17,High
CUST00289,18.0,19,3719.4,195.76,10,35.0,5,1,0,4.0,0,,4,0.0,0.0,0,3719.4,Low
CUST00290,691.0,6,1701.01,283.5,15,665.0,7,2,0,6.5,0,,2,0.0,0.0,0,1701.01,High
CUST00291,664.0,0,0.0,0.0,15,39.0,7,1,2,9.0,2,5.0,7,0.429,0.667,0,0.0,High
CUST00292,1074.0,5,2010.59,402.12,5,1048.0,2,0,0,1.0,1,,6,0.0,0.0,0,2010.59,High
CUST00293,1111.0,3,264.74,88.25,15,994.0,3,1,1,5.0,1,4.0,5,0.25,1.0,0,264.74,High
CUST00294,864.0,6,2024.31,337.38,20,961.0,7,2,2,10.5,1,4.0,6,0.2,0.0,0,2024.31,Medium
CUST00295,916.0,3,500.83,166.94,10,1008.0,3,1,0,3.0,2,4.0,5,0.6,0.0,0,500.83,High
CUST00296,1503.0,2,303.52,151.76,15,1316.0,7,2,2,10.5,0,,0,0.0,0.0,0,303.52,Medium
CUST00297,432.0,7,924.42,132.06,20,377.0,4,0,2,6.0,0,,2,0.0,0.0,0,924.42,High
CUST00298,993.0,7,1040.55,148.65,10,1146.0,4,0,1,4.0,0,,2,0.5,1.0,0,1040.55,High
CUST00299,1318.0,3,256.33,85.44,10,1125.0,2,1,1,4.5,3,3.33,3,0.667,0.5,0,256.33,High
CUST00300,1281.0,20,5374.0,268.7,15,1329.0,5,1,2,8.0,0,,5,0.0,0.0,0,5374.0,High
CUST00301,816.0,7,768.79,109.83,10,740.0,3,2,2,8.5,0,,0,0.0,0.0,0,768.79,High
CUST00302,1381.0,12,1242.61,103.55,15,1416.0,5,3,1,9.0,0,,5,0.4,0.0,0,1242.61,High
CUST00303,1363.0,0,0.0,0.0,20,667.0,7,4,1,11.5,0,,6,0.167,1.0,0,0.0,Medium
CUST00304,1258.0,10,782.04,78.2,20,1155.0,6,0,2,7.0,0,,3,0.0,0.0,0,782.04,High
CUST00305,976.0,11,2825.55,256.87,10,981.0,4,0,1,4.0,0,,3,0.0,0.0,0,2825.55,High
CUST00306,1368.0,1,120.09,120.09,15,1000.0,8,0,2,8.0,0,,3,0.333,0.0,0,120.09,High
CUST00307,544.0,15,4320.67,288.04,15,475.0,8,1,0,5.5,0,,5,0.25,0.0,0,4320.67,High
CUST00308,70.0,3,253.76,84.59,5,294.0,2,0,1,3.0,2,5.0,6,0.167,0.0,0,253.76,Low
CUST00309,561.0,3,358.48,119.49,5,670.0,3,0,0,1.5,0,,0,0.0,0.0,0,358.48,High
CUST00310,600.0,10,2845.49,284.55,15,724.0,7,0,0,3.5,1,1.0,5,0.0,0.0,0,2845.49,High
CUST00311,645.0,7,3255.96,465.14,15,512.0,6,2,4,14.0,3,3.0,7,0.286,0.0,0,3255.96,Medium
CUST00312,1140.0,12,1935.62,161.3,10,1214.0,3,0,1,3.5,2,,4,0.25,0.0,0,1935.62,High
CUST00313,666.0,9,3579.63,397.74,10,662.0,4,0,0,2.0,1,2.0,2,0.0,0.0,0,3579.63,High
CUST00314,579.0,4,614.63,153.66,10,639.0,4,1,1,5.5,0,,4,0.5,0.0,0,614.63,High
CUST00315,1422.0,3,456.46,152.15,15,1200.0,2,0,5,11.0,0,,4,0.5,1.0,0,456.46,Medium
CUST00316,845.0,9,2241.68,249.08,10,783.0,6,1,1,6.5,0,,4,0.5,0.0,0,2241.68,High
CUST00317,1562.0,3,195.94,65.31,15,1166.0,6,0,1,5.0,0,,3,0.0,0.0,0,195.94,High
CUST00318,81.0,2,271.09,135.55,15,41.0,5,1,1,6.0,0,,4,0.25,0.0,0,271.09,Low
CUST00319,686.0,3,686.44,228.81,10,336.0,4,2,1,7.0,1,,3,0.0,0.0,0,686.44,High
CUST00320,838.0,7,1424.76,203.54,15,906.0,4,0,1,4.0,0,,4,0.25,0.0,0,1424.76,High
CUST00321,43.0,1,225.16,225.16,20,12.0,5,3,0,7.0,1,4.0,5,0.4,0.0,0,225.16,Low
CUST00322,577.0,5,623.21,124.64,15,511.0,3,1,0,3.0,0,,4,0.25,0.0,0,623.21,High
CUST00323,799.0,4,426.94,106.74,15,828.0,6,0,2,7.0,4,4.0,4,0.333,0.0,0,426.94,High
CUST00324,664.0,0,0.0,0.0,10,0.0,2,1,1,4.5,0,,5,0.0,0.0,0,0.0,High
CUST00325,1122.0,7,1679.36,239.91,25,1063.0,9,0,6,16.5,5,3.75,5,0.0,0.0,0,1679.36,Medium
CUST00326,1182.0,5,329.24,65.85,15,1018.0,7,1,0,5.0,0,,3,0.0,0.0,0,329.24,High
CUST00327,936.0,0,0.0,0.0,30,218.0,10,1,4,14.5,1,3.0,4,0.0,0.0,0,0.0,Medium
CUST00328,1143.0,12,1701.16,141.76,30,1144.0,14,2,0,10.0,2,3.5,4,0.75,0.0,0,1701.16,Medium
CUST00329,321.0,20,7155.41,357.77,20,316.0,4,2,2,9.0,0,,5,0.0,0.0,0,7155.41,High
CUST00330,417.0,6,584.99,97.5,20,384.0,7,1,2,9.0,0,,3,0.333,0.0,0,584.99,High
CUST00331,569.0,8,736.79,92.1,30,491.0,10,4,1,13.0,0,,2,0.0,0.0,0,736.79,Medium
CUST00332,734.0,6,832.06,138.68,20,658.0,4,3,2,10.5,0,,5,0.25,0.0,0,832.06,Medium
CUST00333,605.0,12,2847.7,237.31,15,517.0,8,1,2,9.5,2,2.0,2,0.0,0.0,0,2847.7,High
CUST00334,1012.0,0,0.0,0.0,5,317.0,3,0,1,3.5,1,5.0,7,0.167,0.0,0,0.0,High
CUST00335,139.0,2,159.29,79.65,5,188.0,3,0,0,1.5,0,,3,0.333,0.0,0,159.29,Medium
CUST00336,1137.0,10,4236.58,423.66,25,1097.0,8,1,2,9.5,3,4.33,5,0.4,0.0,0,4236.58,High
CUST00337,318.0,1,185.95,185.95,5,363.0,2,1,1,4.5,1,4.0,0,0.0,0.0,0,185.95,High
CUST00338,850.0,10,1964.71,196.47,5,1003.0,2,0,1,3.0,5,2.33,3,0.333,1.0,0,1964.71,High
CUST00339,162.0,6,1817.86,302.98,10,112.0,5,0,1,4.5,0,,7,0.143,0.0,0,1817.86,Medium
CUST00340,82.0,4,378.94,94.74,10,16.0,5,0,1,4.5,3,4.0,2,0.0,0.0,0,378.94,Low
CUST00341,30.0,12,3994.22,332.85,25,17.0,10,1,2,10.5,1,,7,0.143,0.0,0,3994.22,Low
CUST00342,59.0,7,984.35,140.62,25,4.0,8,2,4,15.0,0,,3,0.5,0.0,0,984.35,Low
CUST00343,1995.0,0,0.0,0.0,20,1319.0,11,2,1,10.5,0,,5,0.0,0.0,0,0.0,Medium
CUST00344,1087.0,1,438.48,438.48,10,730.0,1,2,3,9.5,4,3.5,3,0.0,0.0,0,438.48,High
CUST00345,1139.0,4,181.79,45.45,15,1174.0,7,0,2,7.5,2,2.5,3,0.333,0.0,0,181.79,High
CUST00346,821.0,2,558.7,279.35,20,617.0,9,2,1,9.5,0,,4,0.0,0.0,0,558.7,High
CUST00347,1552.0,2,803.56,401.78,5,1436.0,2,0,1,3.0,1,4.0,6,0.333,0.0,0,803.56,High
CUST00348,717.0,9,2570.59,285.62,5,788.0,1,3,0,5.0,0,,4,0.667,0.0,0,2570.59,High
CUST00349,649.0,10,1657.09,165.71,15,448.0,5,1,2,8.0,0,,5,0.4,0.0,0,1657.09,High
CUST00350,1752.0,1,46.19,46.19,10,1109.0,1,1,1,4.0,2,4.0,4,0.333,0.0,0,46.19,High
CUST00351,420.0,8,924.22,115.53,10,432.0,5,1,2,8.0,0,,2,0.0,0.0,0,924.22,High
CUST00352,601.0,9,1776.69,197.41,25,663.0,9,2,5,17.5,0,,5,0.6,0.333,0,1776.69,Medium
CUST00353,1496.0,0,0.0,0.0,10,778.0,3,0,2,5.5,0,,4,0.0,0.0,0,0.0,High
CUST00354,896.0,1,974.19,974.19,15,653.0,5,0,4,10.5,0,,3,0.333,1.0,0,974.19,Medium
CUST00355,910.0,3,486.46,162.15,20,520.0,9,0,3,10.5,1,,2,0.5,0.0,0,486.46,Medium
CUST00356,549.0,3,640.29,213.43,5,134.0,1,1,1,4.0,0,,0,0.0,0.0,0,640.29,High
CUST00357,910.0,5,1091.96,218.39,10,748.0,5,1,1,6.0,0,,3,0.667,0.0,0,1091.96,High
CUST00358,1002.0,2,267.59,133.8,25,575.0,6,1,2,8.5,4,3.5,5,0.4,0.0,0,267.59,High
CUST00359,1385.0,0,0.0,0.0,15,701.0,6,2,2,10.0,0,,4,0.25,0.0,0,0.0,Medium
CUST00360,1485.0,5,1349.89,269.98,15,1237.0,2,1,4,10.5,0,,3,0.0,0.0,0,1349.89,Medium
CUST00361,118.0,4,2189.04,547.26,30,6.0,8,3,3,14.5,1,5.0,2,1.0,0.5,0,2189.04,Medium
CUST00362,460.0,12,2743.27,228.61,20,457.0,9,2,2,11.5,1,4.0,5,0.2,0.0,0,2743.27,Medium
CUST00363,1625.0,3,546.46,182.15,20,1088.0,4,2,2,9.0,0,,6,0.167,0.0,0,546.46,High
CUST00364,1022.0,2,1543.68,771.84,5,958.0,1,1,0,2.0,1,4.0,3,0.333,1.0,0,1543.68,High
CUST00365,1382.0,10,1596.91,159.69,10,1393.0,5,1,0,4.0,0,,4,0.5,0.0,0,1596.91,High
CUST00366,161.0,4,1322.03,330.51,10,137.0,3,1,2,7.0,1,5.0,2,0.0,0.0,0,1322.03,Medium
CUST00367,453.0,0,0.0,0.0,20,55.0,8,0,3,10.0,1,3.0,4,0.333,0.0,0,0.0,Medium
CUST00368,582.0,15,2057.1,137.14,10,613.0,4,1,2,7.5,0,,4,0.0,0.0,0,2057.1,High
CUST00369,2114.0,0,0.0,0.0,10,1427.0,3,0,0,1.5,0,,5,0.2,0.0,0,0.0,High
CUST00370,755.0,5,827.2,165.44,25,416.0,14,1,3,14.5,0,,4,0.5,0.0,0,827.2,Medium
CUST00371,135.0,5,897.62,179.52,20,0.0,4,1,5,13.5,0,,3,0.0,0.0,0,897.62,Medium
CUST00372,18.0,5,456.26,91.25,30,10.0,15,4,4,21.5,2,4.0,3,0.0,0.0,0,456.26,Low
CUST00373,942.0,4,792.45,198.11,10,1055.0,5,0,0,2.5,0,,6,0.167,0.0,0,792.45,High
CUST00374,30.0,6,1376.29,229.38,10,3.0,1,0,1,2.5,0,,6,0.167,0.0,0,1376.29,Low
CUST00375,1401.0,7,1611.14,230.16,5,1354.0,1,0,2,4.5,1,4.0,5,0.2,0.0,0,1611.14,High
CUST00376,835.0,12,3264.57,272.05,10,825.0,5,0,0,2.5,1,5.0,4,0.25,1.0,0,3264.57,High
CUST00377,1642.0,1,34.07,34.07,5,960.0,0,0,0,0.0,0,,2,0.5,0.0,0,34.07,High
CUST00378,829.0,1,369.03,369.03,15,184.0,5,0,2,6.5,0,,4,0.333,0.0,0,369.03,High
CUST00379,580.0,6,594.97,99.16,20,412.0,6,2,3,12.0,0,,3,0.333,0.0,0,594.97,Medium
CUST00380,1336.0,7,913.13,130.45,10,1381.0,4,2,0,5.0,0,,4,0.0,0.0,0,913.13,High
CUST00381,629.0,7,1733.15,247.59,5,643.0,3,1,0,3.0,1,,0,0.0,0.0,0,1733.15,High
CUST00382,340.0,1,1323.79,1323.79,20,7.0,9,2,1,9.5,1,5.0,2,0.5,0.0,0,1323.79,High
CUST00383,942.0,5,803.94,160.79,25,781.0,7,1,9,23.0,0,,6,0.5,0.0,0,803.94,Low
CUST00384,1331.0,7,1788.5,255.5,20,1218.0,4,2,3,11.0,0,,2,0.5,0.0,0,1788.5,Medium
CUST00385,565.0,10,3582.65,358.26,5,562.0,2,1,0,2.5,1,2.0,2,0.0,0.0,0,3582.65,High
CUST00386,1250.0,9,2681.11,297.9,15,1183.0,4,0,3,8.0,0,,3,0.0,0.0,0,2681.11,High
CUST00387,11.0,1,214.33,214.33,30,9.0,9,2,3,13.5,2,3.0,3,0.667,0.5,0,214.33,Low
CUST00388,98.0,3,220.07,73.36,30,30.0,11,1,3,13.0,0,,4,0.0,0.0,0,220.07,Medium
CUST00389,528.0,11,2621.6,238.33,30,514.0,13,0,4,14.5,0,,4,0.25,0.0,0,2621.6,Medium
CUST00390,1379.0,5,697.04,139.41,5,1521.0,1,0,0,0.5,0,,4,0.75,0.333,0,697.04,High
CUST00391,1807.0,0,0.0,0.0,15,1195.0,5,1,2,8.0,4,4.33,2,0.0,0.0,0,0.0,High
CUST00392,803.0,1,68.16,68.16,30,806.0,13,2,3,15.5,0,,4,0.0,0.0,0,68.16,Medium
CUST00393,302.0,4,3664.21,916.05,5,344.0,2,0,2,5.0,0,,3,0.5,0.0,0,3664.21,High
CUST00394,1207.0,2,157.38,78.69,5,1070.0,1,1,0,2.0,2,3.0,5,0.5,0.0,0,157.38,High
CUST00395,675.0,2,139.02,69.51,5,891.0,2,1,1,4.5,0,,2,0.0,0.0,0,139.02,High
CUST00396,519.0,0,0.0,0.0,15,13.0,4,2,0,5.0,1,,2,0.0,0.0,0,0.0,High
CUST00397,38.0,10,1853.05,185.3,10,168.0,4,0,1,4.0,0,,4,0.333,0.0,0,1853.05,Low
CUST00398,964.0,7,3318.57,474.08,30,859.0,11,1,0,7.0,0,,4,0.667,0.0,0,3318.57,High
CUST00399,1277.0,7,1673.56,239.08,20,1283.0,7,1,2,9.0,0,,3,0.0,0.0,0,1673.56,High
CUST00400,884.0,3,608.58,202.86,15,848.0,4,2,3,11.0,0,,2,1.0,0.5,0,608.58,Medium
CUST00401,1524.0,0,0.0,0.0,20,814.0,8,2,2,11.0,2,2.5,6,0.167,0.0,0,0.0,Medium
CUST00402,1017.0,0,0.0,0.0,15,310.0,6,1,1,6.5,0,,3,0.333,0.0,0,0.0,High
CUST00403,56.0,4,111.73,27.93,5,50.0,1,1,0,2.0,0,,3,0.333,0.0,0,111.73,Low
CUST00404,42.0,7,947.78,135.4,5,45.0,3,0,0,1.5,4,4.67,5,0.4,0.0,0,947.78,Low
CUST00405,567.0,11,2292.92,208.45,25,556.0,6,1,6,16.5,0,,4,0.333,1.0,0,2292.92,Medium
CUST00406,408.0,1,31.09,31.09,10,33.0,1,3,0,5.0,0,,5,0.333,0.0,0,31.09,High
CUST00407,1090.0,6,847.43,141.24,5,1133.0,2,0,1,3.0,0,,4,0.0,0.0,0,847.43,High
CUST00408,352.0,5,426.34,85.27,15,197.0,7,0,2,7.5,0,,7,0.0,0.0,0,426.34,High
CUST00409,1234.0,6,1110.73,185.12,5,1196.0,2,0,0,1.0,0,,4,0.25,0.0,0,1110.73,High
CUST00410,1026.0,3,1502.03,500.68,10,909.0,3,1,2,7.0,0,,3,0.667,0.0,0,1502.03,High
CUST00411,879.0,2,462.92,231.46,5,778.0,2,1,1,4.5,0,,0,0.0,0.0,0,462.92,High
CUST00412,1555.0,0,0.0,0.0,15,877.0,4,1,2,7.5,3,4.0,2,0.0,0.0,0,0.0,High
CUST00413,125.0,2,311.95,155.98,20,30.0,10,0,2,9.0,0,,3,0.0,0.0,0,311.95,Medium
CUST00414,1099.0,3,362.97,120.99,5,1036.0,2,0,1,3.0,0,,0,0.0,0.0,0,362.97,High
CUST00415,721.0,9,2753.39,305.93,10,469.0,3,0,2,5.5,0,,2,1.0,0.0,0,2753.39,High
CUST00416,662.0,10,934.01,93.4,10,675.0,3,2,1,6.5,0,,5,0.2,0.0,0,934.01,High
CUST00417,1331.0,6,1522.67,253.78,15,1303.0,5,2,0,5.5,4,2.0,2,0.0,0.0,0,1522.67,High
CUST00418,180.0,2,106.84,53.42,10,5.0,2,1,3,8.5,1,4.0,3,0.667,0.5,0,106.84,Medium
CUST00419,97.0,9,1042.92,115.88,15,56.0,3,0,2,5.5,0,,3,0.333,0.0,0,1042.92,Medium
CUST00420,1297.0,19,3108.1,163.58,5,1155.0,1,1,0,2.0,3,2.0,2,0.0,0.0,0,3108.1,High
CUST00421,329.0,2,274.11,137.06,30,186.0,10,3,3,15.5,0,,5,0.4,0.0,0,274.11,Medium
CUST00422,466.0,10,4984.01,498.4,20,377.0,4,1,2,7.5,0,,3,0.333,0.0,0,4984.01,High
CUST00423,661.0,5,247.01,49.4,10,743.0,5,0,0,2.5,0,,6,0.167,0.0,0,247.01,High
CUST00424,895.0,10,3334.84,333.48,10,880.0,2,2,1,6.0,0,,5,0.6,0.0,0,3334.84,High
CUST00425,1609.0,5,417.57,83.51,30,1415.0,9,3,2,13.0,2,,3,0.0,0.0,0,417.57,Medium
CUST00426,1119.0,0,0.0,0.0,20,405.0,6,2,1,8.0,2,4.0,2,0.5,0.0,0,0.0,High
CUST00427,1072.0,6,815.28,135.88,10,952.0,2,1,1,4.5,0,,3,0.667,0.0,0,815.28,High
CUST00428,288.0,1,25.16,25.16,5,305.0,2,0,1,3.0,1,2.0,2,0.5,0.0,0,25.16,High
CUST00429,1032.0,0,0.0,0.0,15,306.0,4,3,1,8.5,1,3.0,4,0.25,0.0,0,0.0,High
CUST00430,144.0,5,1407.02,281.4,5,120.0,2,0,1,3.0,0,,4,0.0,0.0,0,1407.02,Medium
CUST00431,1406.0,10,2132.75,213.28,5,1447.0,2,0,0,1.0,0,,6,0.5,0.0,0,2132.75,High
CUST00432,270.0,3,292.99,97.66,5,21.0,1,0,0,0.5,0,,2,0.5,0.0,0,292.99,High
CUST00433,732.0,15,2146.66,143.11,30,733.0,17,0,2,12.5,4,4.33,4,0.0,0.0,0,2146.66,Medium
CUST00434,574.0,1,64.8,64.8,25,397.0,9,4,5,20.5,1,4.0,5,0.4,0.0,0,64.8,Low
CUST00435,561.0,6,1021.7,170.28,10,601.0,4,0,3,8.0,1,,7,0.143,0.0,0,1021.7,High
CUST00436,1375.0,6,1440.08,240.01,25,1404.0,10,1,3,12.5,1,4.0,2,0.0,0.0,0,1440.08,Medium
CUST00437,14.0,3,908.95,302.98,10,23.0,3,1,2,7.0,0,,4,0.667,0.5,0,908.95,Low
CUST00438,1006.0,1,23.77,23.77,15,375.0,1,0,2,4.5,0,,3,0.333,0.0,0,23.77,High
CUST00439,486.0,5,568.04,113.61,25,493.0,9,1,3,12.0,2,2.0,4,0.5,0.5,0,568.04,Medium
CUST00440,159.0,2,1035.05,517.52,10,1.0,4,1,0,3.5,1,5.0,5,0.2,0.0,0,1035.05,Medium
CUST00441,782.0,7,1073.51,153.36,25,751.0,10,0,2,9.0,1,3.0,3,0.0,0.0,0,1073.51,High
CUST00442,0.0,10,1170.61,117.06,10,108.0,4,2,1,7.0,2,5.0,5,0.0,0.0,0,1170.61,Low
CUST00443,1051.0,0,0.0,0.0,15,388.0,7,0,3,9.5,1,,3,0.333,1.0,0,0.0,High
CUST00444,1120.0,7,1303.34,186.19,30,1071.0,14,2,1,12.0,0,,4,0.5,0.5,0,1303.34,Medium
CUST00445,131.0,4,580.84,145.21,25,20.0,10,3,0,9.5,1,,3,0.333,0.0,0,580.84,Medium
CUST00446,188.0,3,716.6,238.87,10,129.0,4,1,0,3.5,0,,7,0.714,0.2,0,716.6,High
CUST00447,326.0,0,0.0,0.0,10,43.0,4,2,0,5.0,1,4.0,4,0.25,0.0,0,0.0,High
CUST00448,1284.0,11,1859.17,169.02,5,1222.0,2,0,0,1.0,1,5.0,5,0.6,0.333,0,1859.17,High
CUST00449,1400.0,9,1853.86,205.98,10,1463.0,3,0,0,1.5,0,,4,0.25,1.0,0,1853.86,High
CUST00450,1668.0,2,110.95,55.48,15,1297.0,8,2,0,7.0,0,,4,1.0,0.5,0,110.95,High
CUST00451,250.0,2,155.51,77.76,20,12.0,4,4,0,8.0,0,,6,0.167,0.0,0,155.51,High
CUST00452,1170.0,5,1137.72,227.54,10,1224.0,4,0,0,2.0,0,,5,0.0,0.0,0,1137.72,High
CUST00453,1575.0,6,532.99,88.83,15,1399.0,6,2,1,8.0,0,,0,0.0,0.0,0,532.99,High
CUST00454,430.0,3,765.2,255.07,5,366.0,1,1,0,2.0,0,,6,0.2,0.0,0,765.2,High
CUST00455,1795.0,1,187.22,187.22,30,1367.0,8,2,5,17.0,0,,3,0.333,0.0,0,187.22,Medium
CUST00456,1253.0,2,232.56,116.28,15,974.0,7,1,0,5.0,1,,6,0.167,0.0,0,232.56,High
CUST00457,1245.0,0,0.0,0.0,20,515.0,7,4,1,11.5,1,3.0,5,0.2,0.0,0,0.0,Medium
CUST00458,63.0,6,875.05,145.84,10,177.0,2,1,0,2.5,0,,2,0.5,0.0,0,875.05,Low
CUST00459,580.0,8,1545.19,193.15,10,525.0,2,0,4,9.0,2,3.5,2,1.0,0.5,0,1545.19,High
