transaction_id,customer_id,transaction_date,product_id,product_category,product_name,quantity,unit_price,total_amount,payment_method,order_status
TXN000240,CUST00047,03-05-2024,PROD_045,Food & Beverages,Tea,1,50.82,50.82,Credit Card,Completed
TXN000241,CUST00047,30-11-2023,PROD_034,Beauty & Personal Care,Shampoo,1,34.27,34.27,Debit Card,Completed
TXN000242,CUST00047,29-01-2025,PROD_023,Electronics,Laptop,1,720.36,720.36,Credit Card,Completed
TXN000243,CUST00047,13-08-2023,PROD_029,Health & Wellness,Protein Powder,1,159.68,159.68,PayPal,Completed
TXN000244,CUST00047,16-12-2024,PROD_013,Sports & Outdoors,Dumbbells,1,182.53,182.53,Credit Card,Completed
TXN000245,CUST00047,30-10-2023,PROD_016,Beauty & Personal Care,Face Cream,1,41.01,41.01,Credit Card,Completed
TXN000246,CUST00047,07-12-2023,PROD_014,Toys & Games,Educational Toy,1,98.69,98.69,Credit Card,Completed
TXN000247,CUST00047,24-02-2025,PROD_035,Clothing,Shoes,1,100.58,100.58,Digital Wallet,Completed
TXN000248,CUST00048,11-09-2021,PROD_015,Health & Wellness,Essential Oils,2,177.58,355.16,Debit Card,Completed
TXN000249,CUST00048,31-10-2022,PROD_014,Toys & Games,Educational Toy,1,15,15,Debit Card,Completed
TXN000250,CUST00048,20-06-2023,PROD_027,Beauty & Personal Care,Perfume,1,95.03,95.03,Digital Wallet,Completed
TXN000251,CUST00049,16-03-2022,PROD_039,Electronics,Smartwatch,2,423.59,847.19,Credit Card,Completed
TXN000252,CUST00049,27-11-2020,PROD_024,Beauty & Personal Care,Makeup Kit,1,96.01,96.01,Credit Card,Completed
TXN000253,CUST00049,14-11-2021,PROD_051,Sports & Outdoors,Water Bottle,1,347.4,347.4,PayPal,Completed
TXN000254,CUST00049,17-11-2020,PROD_028,Home & Garden,Plant,1,80.5,80.5,Credit Card,Completed
TXN000255,CUST00049,29-01-2021,PROD_048,Toys & Games,Video Game,1,32.49,32.49,Credit Card,Completed
TXN000256,CUST00049,30-05-2021,PROD_048,Toys & Games,Video Game,3,39.14,117.43,Digital Wallet,Completed
TXN000257,CUST00049,25-06-2022,PROD_015,Health & Wellness,Essential Oils,1,176.13,176.13,Digital Wallet,Completed
TXN000258,CUST00049,16-04-2022,PROD_034,Beauty & Personal Care,Shampoo,1,34.44,34.44,Credit Card,Completed
TXN000259,CUST00049,18-04-2022,PROD_002,Sports & Outdoors,Bicycle,1,194.93,194.93,Credit Card,Completed
TXN000260,CUST00049,19-02-2022,PROD_050,Home & Garden,Wall Art,1,13.25,13.25,PayPal,Completed
TXN000261,CUST00050,08-05-2023,PROD_008,Food & Beverages,Coffee,1,40.85,40.85,PayPal,Completed
TXN000262,CUST00050,04-07-2023,PROD_050,Home & Garden,Wall Art,1,287.1,287.1,Credit Card,Completed
TXN000263,CUST00050,07-04-2024,PROD_022,Home & Garden,Lamp,1,122.48,122.48,Credit Card,Completed
TXN000264,CUST00050,03-12-2022,PROD_028,Home & Garden,Plant,1,238.46,238.46,Debit Card,Completed
TXN000265,CUST00050,24-06-2023,PROD_045,Food & Beverages,Tea,1,67.93,67.93,Debit Card,Completed
TXN000266,CUST00050,02-09-2022,PROD_042,Clothing,Sweater,1,59.46,59.46,Debit Card,Completed
TXN000267,CUST00050,06-01-2024,PROD_004,Toys & Games,Board Game,1,21.9,21.9,PayPal,Completed
TXN000268,CUST00051,24-03-2025,PROD_047,Home & Garden,Vase,1,49.46,49.46,Digital Wallet,Completed
TXN000269,CUST00051,14-04-2024,PROD_031,Home & Garden,Rug,1,71.35,71.35,Credit Card,Completed
TXN000270,CUST00051,15-05-2024,PROD_009,Books,Cookbook,1,40.06,40.06,Debit Card,Completed
TXN000271,CUST00051,23-02-2025,PROD_001,Toys & Games,Action Figure,2,24.93,49.87,Digital Wallet,Completed
TXN000272,CUST00051,07-10-2024,PROD_025,Health & Wellness,Massage Device,1,191.58,191.58,PayPal,Completed
TXN000273,CUST00051,16-01-2025,PROD_029,Health & Wellness,Protein Powder,1,194.25,194.25,Debit Card,Completed
TXN000274,CUST00051,06-04-2025,PROD_004,Toys & Games,Board Game,1,55.85,55.85,PayPal,Completed
TXN000275,CUST00051,02-08-2024,PROD_008,Food & Beverages,Coffee,2,47.98,95.95,PayPal,Completed
TXN000276,CUST00051,30-07-2024,PROD_025,Health & Wellness,Massage Device,1,107.74,107.74,Credit Card,Completed
TXN000277,CUST00051,27-09-2025,PROD_042,Clothing,Sweater,1,99.31,99.31,Credit Card,Completed
TXN000278,CUST00052,05-09-2023,PROD_024,Beauty & Personal Care,Makeup Kit,1,73.78,73.78,PayPal,Completed
TXN000279,CUST00052,24-04-2022,PROD_007,Sports & Outdoors,Camping Tent,3,73.55,220.65,PayPal,Completed
TXN000280,CUST00052,03-10-2022,PROD_030,Toys & Games,Puzzle,2,68.28,136.56,Digital Wallet,Completed
TXN000281,CUST00052,19-08-2023,PROD_003,Books,Biography,1,45.56,45.56,Credit Card,Completed
TXN000282,CUST00052,14-01-2022,PROD_010,Home & Garden,Curtains,1,283.44,283.44,Debit Card,Completed
TXN000283,CUST00053,20-05-2021,PROD_049,Health & Wellness,Vitamins,1,113.38,113.38,Credit Card,Completed
TXN000284,CUST00053,15-02-2022,PROD_041,Electronics,Speaker,1,160.66,160.66,PayPal,Completed
TXN000285,CUST00053,28-01-2022,PROD_001,Toys & Games,Action Figure,1,81.14,81.14,Debit Card,Completed
TXN000286,CUST00053,20-07-2021,PROD_032,Sports & Outdoors,Running Shoes,1,379.56,379.56,Digital Wallet,Completed
TXN000287,CUST00053,19-05-2021,PROD_048,Toys & Games,Video Game,1,97.28,97.28,Debit Card,Completed
TXN000288,CUST00053,15-10-2021,PROD_030,Toys & Games,Puzzle,1,21.11,21.11,Digital Wallet,Completed
TXN000289,CUST00053,17-07-2021,PROD_008,Food & Beverages,Coffee,1,38.58,38.58,Debit Card,Completed
TXN000290,CUST00054,29-08-2023,PROD_031,Home & Garden,Rug,1,97.34,97.34,Credit Card,Completed
TXN000291,CUST00056,10-11-2023,PROD_020,Clothing,Jacket,2,186.47,372.94,Credit Card,Completed
TXN000292,CUST00056,12-02-2023,PROD_046,Books,Textbook,1,40.49,40.49,Credit Card,Completed
TXN000293,CUST00056,12-01-2024,PROD_049,Health & Wellness,Vitamins,1,40.22,40.22,Debit Card,Completed
TXN000294,CUST00056,14-03-2023,PROD_015,Health & Wellness,Essential Oils,2,21.68,43.36,PayPal,Completed
TXN000295,CUST00056,14-09-2023,PROD_004,Toys & Games,Board Game,1,24.77,24.77,Debit Card,Completed
TXN000296,CUST00056,10-12-2023,PROD_050,Home & Garden,Wall Art,2,102.61,205.22,PayPal,Completed
TXN000297,CUST00056,04-04-2023,PROD_049,Health & Wellness,Vitamins,1,156.75,156.75,PayPal,Completed
TXN000298,CUST00057,15-01-2025,PROD_025,Health & Wellness,Massage Device,1,48.89,48.89,PayPal,Completed
TXN000299,CUST00057,14-08-2023,PROD_007,Sports & Outdoors,Camping Tent,1,457.55,457.55,Credit Card,Completed
TXN000300,CUST00057,27-07-2024,PROD_019,Electronics,Headphones,1,242.83,242.83,Debit Card,Completed
TXN000301,CUST00057,25-10-2023,PROD_004,Toys & Games,Board Game,1,92.24,92.24,Credit Card,Completed
TXN000302,CUST00057,01-10-2023,PROD_050,Home & Garden,Wall Art,1,268.22,268.22,Debit Card,Completed
TXN000303,CUST00057,11-08-2023,PROD_003,Books,Biography,1,45.46,45.46,Digital Wallet,Completed
TXN000304,CUST00057,03-12-2023,PROD_013,Sports & Outdoors,Dumbbells,1,142.8,142.8,Debit Card,Completed
TXN000305,CUST00057,19-09-2023,PROD_046,Books,Textbook,2,20.92,41.83,PayPal,Completed
TXN000306,CUST00057,28-03-2024,PROD_011,Home & Garden,Cushion,1,130.29,130.29,PayPal,Completed
TXN000307,CUST00057,14-04-2025,PROD_010,Home & Garden,Curtains,2,296.84,593.67,Debit Card,Completed
TXN000308,CUST00057,27-05-2025,PROD_004,Toys & Games,Board Game,2,57.4,114.81,Debit Card,Completed
TXN000309,CUST00057,04-10-2023,PROD_048,Toys & Games,Video Game,2,91,182.01,Credit Card,Completed
TXN000310,CUST00058,13-03-2025,PROD_011,Home & Garden,Cushion,2,172.32,344.64,Debit Card,Completed
TXN000311,CUST00058,04-04-2025,PROD_021,Clothing,Jeans,1,94.17,94.17,PayPal,Completed
TXN000312,CUST00058,18-03-2024,PROD_001,Toys & Games,Action Figure,1,48.35,48.35,Credit Card,Completed
TXN000313,CUST00058,12-10-2023,PROD_047,Home & Garden,Vase,1,69.76,69.76,Credit Card,Completed
TXN000314,CUST00058,30-12-2023,PROD_048,Toys & Games,Video Game,1,56.8,56.8,Digital Wallet,Completed
TXN000315,CUST00058,26-01-2024,PROD_041,Electronics,Speaker,2,212.68,425.37,Debit Card,Completed
TXN000316,CUST00059,06-02-2021,PROD_046,Books,Textbook,1,42.1,42.1,Credit Card,Completed
TXN000317,CUST00059,06-09-2021,PROD_046,Books,Textbook,1,34.59,34.59,PayPal,Completed
TXN000318,CUST00059,19-08-2020,PROD_052,Food & Beverages,Wine,1,88.99,88.99,Credit Card,Completed
TXN000319,CUST00060,26-02-2023,PROD_013,Sports & Outdoors,Dumbbells,1,345.5,345.5,PayPal,Completed
TXN000320,CUST00061,18-10-2022,PROD_034,Beauty & Personal Care,Shampoo,1,70.65,70.65,Credit Card,Completed
TXN000321,CUST00061,29-12-2022,PROD_028,Home & Garden,Plant,1,164.65,164.65,Digital Wallet,Completed
TXN000322,CUST00061,11-01-2023,PROD_050,Home & Garden,Wall Art,1,140.18,140.18,Credit Card,Completed
TXN000323,CUST00061,09-03-2023,PROD_006,Electronics,Camera,1,423.12,423.12,Credit Card,Completed
TXN000324,CUST00061,25-05-2023,PROD_039,Electronics,Smartwatch,1,1119.09,1119.09,Digital Wallet,Returned
TXN000325,CUST00061,22-08-2023,PROD_016,Beauty & Personal Care,Face Cream,1,102.41,102.41,Credit Card,Completed
TXN000326,CUST00061,04-01-2024,PROD_039,Electronics,Smartwatch,1,506.24,506.24,Debit Card,Completed
TXN000327,CUST00061,07-01-2023,PROD_016,Beauty & Personal Care,Face Cream,1,126.28,126.28,PayPal,Completed
TXN000328,CUST00061,20-05-2023,PROD_048,Toys & Games,Video Game,1,38.34,38.34,Credit Card,Completed
TXN000329,CUST00061,22-09-2022,PROD_038,Electronics,Smartphone,1,206.7,206.7,Credit Card,Completed
TXN000330,CUST00062,21-07-2022,PROD_045,Food & Beverages,Tea,3,26.09,78.28,PayPal,Completed
TXN000331,CUST00062,11-03-2022,PROD_036,Clothing,Shorts,1,73.45,73.45,PayPal,Completed
TXN000332,CUST00062,12-05-2022,PROD_011,Home & Garden,Cushion,1,269.09,269.09,Credit Card,Completed
TXN000333,CUST00062,06-05-2022,PROD_050,Home & Garden,Wall Art,1,289.23,289.23,Debit Card,Completed
TXN000334,CUST00062,08-08-2023,PROD_049,Health & Wellness,Vitamins,1,110.28,110.28,Credit Card,Completed
TXN000335,CUST00062,05-09-2023,PROD_013,Sports & Outdoors,Dumbbells,1,335.86,335.86,Credit Card,Completed
TXN000336,CUST00062,26-01-2023,PROD_004,Toys & Games,Board Game,1,55.55,55.55,PayPal,Completed
TXN000337,CUST00062,15-12-2022,PROD_030,Toys & Games,Puzzle,1,65.15,65.15,Credit Card,Completed
TXN000338,CUST00063,10-09-2024,PROD_046,Books,Textbook,1,37.72,37.72,Debit Card,Completed
TXN000339,CUST00064,04-03-2025,PROD_002,Sports & Outdoors,Bicycle,3,39.63,118.89,PayPal,Completed
TXN000340,CUST00064,19-08-2023,PROD_049,Health & Wellness,Vitamins,1,194.08,194.08,Debit Card,Completed
TXN000341,CUST00064,09-09-2024,PROD_037,Beauty & Personal Care,Skincare Set,1,136.52,136.52,PayPal,Completed
TXN000342,CUST00064,07-10-2024,PROD_020,Clothing,Jacket,1,183.46,183.46,PayPal,Completed
TXN000343,CUST00064,12-08-2024,PROD_045,Food & Beverages,Tea,1,16.31,16.31,Debit Card,Completed
TXN000344,CUST00066,18-10-2024,PROD_022,Home & Garden,Lamp,1,152.43,152.43,Debit Card,Completed
TXN000345,CUST00066,04-07-2025,PROD_005,Books,Business Book,1,35.19,35.19,PayPal,Completed
TXN000346,CUST00066,07-09-2024,PROD_010,Home & Garden,Curtains,2,30.85,61.7,Debit Card,Completed
TXN000347,CUST00066,21-12-2024,PROD_011,Home & Garden,Cushion,1,208.65,208.65,PayPal,Completed
TXN000348,CUST00066,06-10-2024,PROD_048,Toys & Games,Video Game,1,76.56,76.56,Debit Card,Completed
TXN000349,CUST00067,11-05-2024,PROD_016,Beauty & Personal Care,Face Cream,1,40.52,40.52,PayPal,Completed
TXN000350,CUST00067,10-07-2023,PROD_024,Beauty & Personal Care,Makeup Kit,1,34.82,34.82,PayPal,Completed
TXN000351,CUST00067,27-11-2023,PROD_015,Health & Wellness,Essential Oils,1,21.72,21.72,Debit Card,Completed
TXN000352,CUST00067,30-10-2023,PROD_049,Health & Wellness,Vitamins,1,164.31,164.31,Debit Card,Completed
TXN000353,CUST00067,03-09-2023,PROD_049,Health & Wellness,Vitamins,2,124.51,249.01,PayPal,Completed
TXN000354,CUST00067,12-11-2023,PROD_023,Electronics,Laptop,1,591.58,591.58,Credit Card,Returned
TXN000355,CUST00067,24-07-2023,PROD_017,Books,Fiction Novel,1,20.44,20.44,Credit Card,Completed
TXN000356,CUST00067,22-05-2023,PROD_018,Health & Wellness,Fitness Tracker,1,89.33,89.33,PayPal,Completed
TXN000357,CUST00067,07-03-2025,PROD_028,Home & Garden,Plant,1,185.54,185.54,PayPal,Completed
TXN000358,CUST00067,09-02-2024,PROD_049,Health & Wellness,Vitamins,1,198.67,198.67,Credit Card,Completed
TXN000359,CUST00068,05-03-2024,PROD_005,Books,Business Book,1,45.36,45.36,Debit Card,Completed
TXN000360,CUST00069,02-01-2023,PROD_009,Books,Cookbook,1,14.39,14.39,Credit Card,Completed
TXN000361,CUST00070,28-02-2023,PROD_015,Health & Wellness,Essential Oils,1,195.86,195.86,Credit Card,Completed
TXN000362,CUST00070,26-02-2023,PROD_040,Food & Beverages,Snacks,1,27.06,27.06,Debit Card,Completed
TXN000363,CUST00070,20-06-2023,PROD_040,Food & Beverages,Snacks,1,94.99,94.99,Digital Wallet,Completed
TXN000364,CUST00070,04-08-2023,PROD_004,Toys & Games,Board Game,1,49.88,49.88,Debit Card,Completed
TXN000365,CUST00070,07-03-2024,PROD_003,Books,Biography,1,22.38,22.38,PayPal,Completed
TXN000366,CUST00071,31-05-2022,PROD_017,Books,Fiction Novel,1,41.47,41.47,Debit Card,Completed
TXN000367,CUST00071,23-04-2021,PROD_034,Beauty & Personal Care,Shampoo,1,35.05,35.05,PayPal,Completed
TXN000368,CUST00071,18-04-2021,PROD_014,Toys & Games,Educational Toy,2,98.26,196.51,PayPal,Completed
TXN000369,CUST00071,22-11-2021,PROD_027,Beauty & Personal Care,Perfume,1,65.79,65.79,Debit Card,Completed
TXN000370,CUST00071,15-04-2021,PROD_048,Toys & Games,Video Game,1,49.13,49.13,Credit Card,Completed
TXN000371,CUST00071,13-09-2021,PROD_004,Toys & Games,Board Game,1,48.84,48.84,Debit Card,Completed
TXN000372,CUST00071,24-07-2022,PROD_025,Health & Wellness,Massage Device,1,44.22,44.22,Credit Card,Completed
TXN000373,CUST00071,10-08-2022,PROD_040,Food & Beverages,Snacks,1,23.17,23.17,Digital Wallet,Completed
TXN000374,CUST00072,18-04-2021,PROD_016,Beauty & Personal Care,Face Cream,1,31.19,31.19,Credit Card,Completed
TXN000375,CUST00072,27-06-2021,PROD_035,Clothing,Shoes,1,178.3,178.3,Digital Wallet,Completed
TXN000376,CUST00072,25-03-2022,PROD_040,Food & Beverages,Snacks,1,66.41,66.41,Digital Wallet,Completed
TXN000377,CUST00072,17-02-2021,PROD_033,Books,Self-Help Book,1,30.3,30.3,Credit Card,Completed
TXN000378,CUST00072,20-04-2021,PROD_014,Toys & Games,Educational Toy,1,18.11,18.11,Debit Card,Completed
TXN000379,CUST00072,13-12-2021,PROD_010,Home & Garden,Curtains,1,130.06,130.06,Credit Card,Completed
TXN000380,CUST00072,23-07-2022,PROD_036,Clothing,Shorts,1,88.92,88.92,Debit Card,Completed
TXN000381,CUST00072,22-06-2021,PROD_008,Food & Beverages,Coffee,1,43.9,43.9,Digital Wallet,Completed
TXN000382,CUST00072,03-07-2022,PROD_034,Beauty & Personal Care,Shampoo,1,63.29,63.29,Credit Card,Completed
TXN000383,CUST00072,15-03-2021,PROD_027,Beauty & Personal Care,Perfume,1,20.87,20.87,Digital Wallet,Completed
TXN000384,CUST00072,08-06-2022,PROD_009,Books,Cookbook,1,11.12,11.12,Credit Card,Returned
TXN000385,CUST00072,21-01-2022,PROD_038,Electronics,Smartphone,1,644.78,644.78,PayPal,Completed
TXN000386,CUST00074,25-04-2021,PROD_024,Beauty & Personal Care,Makeup Kit,1,57.25,57.25,Credit Card,Completed
TXN000387,CUST00074,09-01-2022,PROD_045,Food & Beverages,Tea,1,28.85,28.85,Credit Card,Completed
TXN000388,CUST00074,19-02-2022,PROD_012,Clothing,Dress,1,132.09,132.09,Debit Card,Returned
TXN000389,CUST00074,01-01-2023,PROD_007,Sports & Outdoors,Camping Tent,1,269.17,269.17,Credit Card,Completed
TXN000390,CUST00076,12-09-2022,PROD_049,Health & Wellness,Vitamins,1,58.41,58.41,Credit Card,Completed
TXN000391,CUST00076,10-08-2023,PROD_008,Food & Beverages,Coffee,1,40.79,40.79,Credit Card,Completed
TXN000392,CUST00076,14-05-2022,PROD_005,Books,Business Book,1,30.16,30.16,Credit Card,Completed
TXN000393,CUST00076,06-12-2022,PROD_029,Health & Wellness,Protein Powder,1,159.26,159.26,Debit Card,Completed
TXN000394,CUST00076,18-07-2022,PROD_050,Home & Garden,Wall Art,1,283.36,283.36,Credit Card,Completed
TXN000395,CUST00077,10-10-2023,PROD_043,Clothing,T-Shirt,1,44.34,44.34,PayPal,Completed
TXN000396,CUST00077,16-02-2024,PROD_036,Clothing,Shorts,1,37.77,37.77,Debit Card,Completed
TXN000397,CUST00077,05-06-2024,PROD_012,Clothing,Dress,1,142.84,142.84,Debit Card,Completed
TXN000398,CUST00077,09-03-2023,PROD_009,Books,Cookbook,2,47.84,95.67,Debit Card,Completed
TXN000399,CUST00077,24-08-2024,PROD_006,Electronics,Camera,2,590.83,1181.66,Credit Card,Completed
TXN000400,CUST00078,27-11-2023,PROD_029,Health & Wellness,Protein Powder,1,89.52,89.52,Credit Card,Completed
TXN000401,CUST00078,27-11-2023,PROD_007,Sports & Outdoors,Camping Tent,1,401.76,401.76,PayPal,Completed
TXN000402,CUST00078,21-02-2025,PROD_038,Electronics,Smartphone,1,537.28,537.28,Credit Card,Completed
TXN000403,CUST00078,13-04-2024,PROD_033,Books,Self-Help Book,1,15.4,15.4,Credit Card,Completed
TXN000404,CUST00078,01-02-2024,PROD_042,Clothing,Sweater,1,26.64,26.64,Debit Card,Completed
TXN000405,CUST00078,19-11-2024,PROD_037,Beauty & Personal Care,Skincare Set,1,59.04,59.04,PayPal,Completed
TXN000406,CUST00078,03-03-2024,PROD_008,Food & Beverages,Coffee,1,7.51,7.51,Digital Wallet,Completed
TXN000407,CUST00079,09-04-2024,PROD_045,Food & Beverages,Tea,1,77.87,77.87,PayPal,Completed
TXN000408,CUST00079,11-01-2025,PROD_007,Sports & Outdoors,Camping Tent,1,122.6,122.6,Credit Card,Completed
TXN000409,CUST00079,30-03-2024,PROD_001,Toys & Games,Action Figure,1,28.36,28.36,Debit Card,Completed
TXN000410,CUST00079,19-02-2023,PROD_009,Books,Cookbook,1,44.44,44.44,Digital Wallet,Completed
TXN000411,CUST00079,27-11-2024,PROD_011,Home & Garden,Cushion,1,267.75,267.75,PayPal,Completed
TXN000412,CUST00079,16-07-2023,PROD_001,Toys & Games,Action Figure,1,23.98,23.98,PayPal,Completed
TXN000413,CUST00079,15-02-2023,PROD_001,Toys & Games,Action Figure,1,25.34,25.34,Debit Card,Completed
TXN000414,CUST00079,16-01-2024,PROD_001,Toys & Games,Action Figure,1,80.37,80.37,Debit Card,Completed
TXN000415,CUST00079,03-06-2023,PROD_043,Clothing,T-Shirt,1,66.4,66.4,PayPal,Returned
TXN000416,CUST00079,29-08-2024,PROD_034,Beauty & Personal Care,Shampoo,1,73.77,73.77,Debit Card,Completed
TXN000417,CUST00079,11-12-2023,PROD_051,Sports & Outdoors,Water Bottle,1,106.66,106.66,Credit Card,Completed
TXN000418,CUST00079,20-07-2023,PROD_025,Health & Wellness,Massage Device,1,140.96,140.96,Credit Card,Completed
TXN000419,CUST00080,25-07-2022,PROD_043,Clothing,T-Shirt,1,20.21,20.21,PayPal,Completed
TXN000420,CUST00080,28-12-2022,PROD_038,Electronics,Smartphone,1,930.32,930.32,Debit Card,Completed
TXN000421,CUST00080,28-12-2023,PROD_009,Books,Cookbook,2,37.29,74.57,PayPal,Completed
TXN000422,CUST00080,06-07-2022,PROD_030,Toys & Games,Puzzle,1,39.28,39.28,Credit Card,Completed
TXN000423,CUST00081,04-05-2024,PROD_001,Toys & Games,Action Figure,1,21.16,21.16,Debit Card,Completed
TXN000424,CUST00081,10-04-2024,PROD_012,Clothing,Dress,1,198.1,198.1,Credit Card,Completed
TXN000425,CUST00081,03-01-2025,PROD_024,Beauty & Personal Care,Makeup Kit,1,106.04,106.04,Credit Card,Completed
TXN000426,CUST00081,16-10-2025,PROD_035,Clothing,Shoes,1,102.37,102.37,PayPal,Completed
TXN000427,CUST00081,28-11-2023,PROD_048,Toys & Games,Video Game,2,86.82,173.64,Credit Card,Completed
TXN000428,CUST00081,03-03-2024,PROD_017,Books,Fiction Novel,1,48.61,48.61,Credit Card,Completed
TXN000429,CUST00081,15-04-2025,PROD_048,Toys & Games,Video Game,1,54.09,54.09,Debit Card,Completed
TXN000430,CUST00082,04-04-2022,PROD_037,Beauty & Personal Care,Skincare Set,1,101.84,101.84,Debit Card,Completed
TXN000431,CUST00082,25-09-2023,PROD_013,Sports & Outdoors,Dumbbells,1,136.54,136.54,Debit Card,Completed
TXN000432,CUST00082,07-10-2021,PROD_020,Clothing,Jacket,1,115.58,115.58,PayPal,Completed
TXN000433,CUST00082,07-05-2023,PROD_039,Electronics,Smartwatch,1,1398.42,1398.42,PayPal,Completed
TXN000434,CUST00082,15-06-2023,PROD_005,Books,Business Book,2,34.77,69.54,PayPal,Completed
TXN000435,CUST00082,22-04-2022,PROD_043,Clothing,T-Shirt,1,107.06,107.06,PayPal,Completed
TXN000436,CUST00082,13-07-2022,PROD_016,Beauty & Personal Care,Face Cream,2,25.57,51.15,Debit Card,Completed
TXN000437,CUST00082,05-06-2023,PROD_048,Toys & Games,Video Game,1,84.56,84.56,Debit Card,Completed
TXN000438,CUST00082,25-03-2023,PROD_028,Home & Garden,Plant,1,202.73,202.73,Credit Card,Completed
TXN000439,CUST00082,01-08-2022,PROD_037,Beauty & Personal Care,Skincare Set,1,126.41,126.41,Credit Card,Completed
TXN000440,CUST00084,22-09-2024,PROD_040,Food & Beverages,Snacks,2,92.06,184.12,Credit Card,Completed
TXN000441,CUST00084,01-09-2024,PROD_034,Beauty & Personal Care,Shampoo,1,62.92,62.92,PayPal,Completed
TXN000442,CUST00084,05-03-2024,PROD_033,Books,Self-Help Book,1,30.68,30.68,Credit Card,Completed
TXN000443,CUST00084,13-11-2024,PROD_049,Health & Wellness,Vitamins,1,190.93,190.93,Credit Card,Completed
TXN000444,CUST00084,11-06-2024,PROD_029,Health & Wellness,Protein Powder,1,131.88,131.88,Credit Card,Completed
TXN000445,CUST00084,06-08-2024,PROD_032,Sports & Outdoors,Running Shoes,1,374.17,374.17,Debit Card,Completed
TXN000446,CUST00084,02-08-2025,PROD_048,Toys & Games,Video Game,1,56.88,56.88,PayPal,Completed
TXN000447,CUST00084,26-07-2024,PROD_018,Health & Wellness,Fitness Tracker,1,77.55,77.55,Debit Card,Completed
TXN000448,CUST00085,24-09-2024,PROD_027,Beauty & Personal Care,Perfume,1,122.63,122.63,PayPal,Completed
TXN000449,CUST00085,23-06-2023,PROD_017,Books,Fiction Novel,1,17.95,17.95,Debit Card,Completed
