customer_id,nps_score,social_shares,purchase_frequency,customer_tenure_months,email_engagement_score,reviews_written,referral_program_aware,customer_support_contacts,loyalty_program_member,avg_order_value,product_category_diversity,mobile_app_user,community_engagement,referral_likelihood_score,did_refer
CUST00328,5,1,1,15,0.08,1,0,0,0,171.14,4,1,1,0.1,0
CUST00329,8,3,1,1,0.81,0,0,0,0,106.83,2,1,0,0.23,0
CUST00330,6,0,1,9,0.26,2,1,0,0,79.11,4,0,0,0.16,0
CUST00331,10,1,12,3,0.92,0,0,2,1,21.99,3,0,0,0.23,0
CUST00332,5,2,3,4,0.28,1,0,1,0,110.76,1,0,0,0.05,0
CUST00333,9,1,8,21,0.81,1,1,2,0,66.94,2,1,1,0.31,1
CUST00334,6,0,1,5,0.31,0,1,2,0,135.38,1,0,0,0.06,0
CUST00335,6,2,3,14,0.09,0,1,0,0,98.3,2,0,1,0.16,0
CUST00336,6,1,7,5,0.25,1,0,2,0,112.36,2,0,1,0.06,0
CUST00337,7,6,12,4,0.48,0,1,0,0,65.61,2,0,0,0.22,0
CUST00338,9,0,3,2,0.55,0,0,2,0,109.78,4,0,0,0.08,0
CUST00339,6,1,2,16,0.32,0,0,0,0,52.37,4,0,0,0.08,0
CUST00340,9,1,9,4,0.81,1,0,3,0,139.82,1,1,0,0.2,0
CUST00341,9,2,1,34,0.9,1,0,0,0,138.3,4,0,1,0.26,0
CUST00342,7,2,3,21,0.73,0,1,0,0,75.9,3,0,0,0.25,1
CUST00343,8,4,1,4,0.71,0,1,1,0,162.66,2,1,1,0.31,1
CUST00344,5,1,1,21,0.37,1,0,0,1,149.68,4,0,0,0.11,0
CUST00345,7,1,13,3,0.66,0,1,1,1,39.93,3,1,0,0.21,0
CUST00346,3,1,3,13,0.12,1,1,2,0,123.37,2,0,0,0.09,0
CUST00347,7,3,9,8,0.83,0,1,0,0,47.12,5,1,0,0.3,0
CUST00348,5,0,5,21,0.03,0,1,0,0,128.08,1,1,1,0.2,0
CUST00349,6,0,9,3,0.33,0,1,0,0,86.79,1,0,0,0.15,0
CUST00350,8,5,5,7,0.73,1,1,1,1,85.19,4,1,0,0.36,0
CUST00351,6,0,15,25,0.29,0,1,0,0,134.39,1,0,0,0.18,0
CUST00352,5,0,2,2,0.03,0,0,0,1,94.17,3,1,0,0.08,1
CUST00353,4,1,2,298,0.35,0,0,3,0,129.1,2,0,0,0.03,0
CUST00354,7,2,7,4,0.45,1,1,0,1,129.23,2,1,0,0.21,1
CUST00355,5,1,1,2,0.32,0,0,0,1,151.41,2,1,0,0.08,0
CUST00356,7,2,14,7,0.65,0,0,1,1,137.05,2,0,1,0.17,0
CUST00357,6,0,5,2,0.22,0,0,0,0,184.89,2,1,0,0.09,0
CUST00358,4,2,1,7,0.65,0,0,0,0,134.11,1,0,0,0.05,0
CUST00359,7,1,5,14,0.89,0,1,0,0,104.19,1,1,0,0.29,0
CUST00360,6,0,1,5,0.28,0,1,0,0,90.43,1,0,0,0.11,1
CUST00361,3,1,1,17,0.62,0,0,1,1,134.46,5,1,0,0.11,0
CUST00362,5,0,5,7,0.17,0,1,0,1,20.0,2,1,0,0.18,0
CUST00363,7,1,4,8,0.48,0,1,0,0,199.77,2,0,1,0.16,1
CUST00364,2,1,4,89,0.41,0,1,2,1,131.42,4,0,0,0.12,0
CUST00365,2,0,1,240,0.21,0,1,0,0,48.87,1,0,0,0.14,0
CUST00366,8,3,3,10,0.53,2,1,1,0,121.57,2,1,0,0.26,0
CUST00367,3,1,1,8,0.18,0,1,1,1,91.26,3,1,0,0.14,1
CUST00368,3,0,1,69,0.17,1,1,0,1,75.08,3,1,0,0.17,0
CUST00369,4,1,5,4,0.14,0,0,1,1,157.67,2,1,0,0.12,0
CUST00370,8,6,1,28,0.77,0,1,0,0,87.43,3,0,0,0.32,1
CUST00371,8,0,2,19,0.67,1,1,1,0,174.83,2,0,0,0.2,0
CUST00372,9,4,27,19,0.63,0,1,1,0,159.02,1,1,0,0.3,0
CUST00373,10,3,2,22,0.64,1,0,0,0,134.41,1,1,0,0.2,0
CUST00374,7,3,4,13,0.81,0,0,1,0,151.78,1,1,0,0.23,0
CUST00375,4,1,3,130,0.21,0,1,0,0,167.87,1,1,0,0.14,0
CUST00376,10,2,11,4,0.63,0,1,0,1,83.9,2,0,0,0.26,0
CUST00377,10,2,1,9,0.61,1,1,0,1,219.41,1,0,0,0.22,1
CUST00378,3,1,5,16,0.33,0,1,2,0,63.7,2,1,0,0.13,0
CUST00379,10,2,1,6,0.26,2,0,0,0,77.75,4,1,1,0.2,0
CUST00380,3,0,7,3,0.12,0,0,0,0,95.15,2,0,1,0.11,1
CUST00381,10,4,1,6,0.44,0,1,0,0,36.23,2,0,0,0.23,0
CUST00382,9,4,5,6,0.5,0,1,0,1,111.72,4,0,0,0.3,1
CUST00383,0,0,1,4,0.18,0,0,2,0,72.11,4,1,0,0.01,0
CUST00384,9,3,3,3,0.33,2,0,0,1,131.97,1,1,0,0.25,0
CUST00385,2,1,3,28,0.43,0,0,0,0,102.62,2,1,1,0.1,0
CUST00386,4,1,6,26,0.11,0,0,1,1,184.37,4,1,0,0.15,0
CUST00387,6,0,2,3,0.12,1,0,1,0,170.75,3,0,1,0.07,0
CUST00388,8,3,1,112,0.59,1,0,1,0,182.64,2,1,0,0.18,1
CUST00389,9,1,3,6,0.9,0,1,0,0,114.88,1,1,0,0.27,0
CUST00390,6,0,3,1,0.48,0,1,0,0,93.02,2,0,0,0.11,0
CUST00391,8,3,1,7,0.5,4,1,2,0,99.29,3,1,0,0.21,0
CUST00392,2,0,17,2,0.2,0,1,1,1,32.62,5,1,0,0.18,0
CUST00393,9,1,3,1,0.71,0,0,2,1,83.37,1,1,0,0.19,0
CUST00394,6,1,4,8,0.04,0,0,3,0,142.12,2,0,0,0.01,0
CUST00395,3,2,2,4,0.51,0,0,0,1,74.26,2,0,1,0.1,0
CUST00396,7,2,6,3,0.74,0,0,2,0,70.57,2,0,0,0.15,0
CUST00397,8,0,2,6,0.35,0,0,0,0,69.08,1,1,0,0.11,0
CUST00398,6,0,1,19,0.53,0,1,0,0,80.13,3,0,0,0.14,0
CUST00399,9,1,2,73,0.9,1,0,0,1,137.16,1,1,1,0.29,0
CUST00400,10,1,1,71,0.6,1,0,1,0,64.96,3,1,0,0.16,1
CUST00401,2,1,10,10,0.56,2,1,2,0,116.63,1,0,0,0.15,0
CUST00402,8,0,5,4,0.61,2,1,0,0,96.2,2,0,0,0.26,0
CUST00403,5,0,2,1,0.45,0,0,1,0,146.18,2,0,1,0.07,0
CUST00404,10,5,2,50,0.63,2,1,3,1,216.44,4,0,1,0.31,0
CUST00405,4,0,2,13,0.04,0,1,0,1,101.6,2,1,0,0.17,1
CUST00406,4,0,10,5,0.03,0,0,0,0,161.07,1,0,1,0.11,0
CUST00407,8,1,4,27,0.92,3,1,0,0,218.85,1,0,0,0.33,0
CUST00408,7,3,11,15,0.9,0,0,0,0,107.58,3,0,1,0.29,0
CUST00409,5,0,2,10,0.33,0,0,1,0,89.88,4,0,1,0.07,0
CUST00410,3,1,1,54,0.22,0,1,3,0,158.89,1,0,0,0.09,0
CUST00411,7,3,1,42,0.72,0,0,0,1,154.96,1,0,1,0.28,1
CUST00412,10,3,1,4,0.86,1,0,1,1,69.69,1,1,1,0.3,0
CUST00413,9,2,8,38,0.21,2,1,1,0,106.93,2,0,1,0.33,0
CUST00414,9,5,2,37,0.69,1,0,1,0,183.26,4,0,1,0.22,0
CUST00415,10,5,4,1,0.44,1,0,0,0,100.97,3,1,0,0.17,0
CUST00416,7,5,6,8,0.52,0,1,0,1,118.56,2,0,0,0.25,1
CUST00417,8,4,3,37,0.93,0,1,1,0,152.14,1,0,0,0.32,0
CUST00418,9,4,1,3,0.2,1,0,0,0,38.08,2,0,0,0.17,1
CUST00419,10,2,8,264,0.85,2,1,0,0,145.07,2,0,0,0.39,0
CUST00420,4,0,2,16,0.04,0,0,0,0,63.83,1,0,0,0.08,0
CUST00421,8,4,6,4,0.64,2,1,0,1,196.21,4,0,0,0.33,0
CUST00422,7,2,7,7,0.42,0,0,1,0,21.09,5,0,0,0.12,1
CUST00423,8,3,1,30,0.9,0,0,3,1,82.25,1,0,0,0.24,0
CUST00424,0,1,5,19,0.32,0,1,0,1,153.0,2,0,1,0.23,0
CUST00425,8,4,1,21,0.7,1,1,0,0,87.73,3,0,0,0.32,0
CUST00426,8,3,2,7,0.85,2,1,0,0,165.45,2,0,0,0.34,0
CUST00427,7,3,1,187,0.73,0,1,0,1,93.3,4,1,0,0.32,1
CUST00428,10,1,2,85,0.77,2,1,1,0,87.69,2,1,0,0.35,0
CUST00429,3,1,13,7,0.14,0,0,1,1,57.97,3,1,0,0.12,1
CUST00430,5,2,6,1,0.4,0,1,1,1,133.11,3,1,1,0.2,0
CUST00431,2,0,3,41,0.2,0,1,0,0,235.45,3,0,0,0.14,0
CUST00432,6,0,4,3,0.38,0,0,0,0,154.49,3,1,0,0.05,0
CUST00433,5,1,2,1,0.29,1,1,0,0,137.95,2,1,0,0.11,0
CUST00434,8,0,4,3,0.73,1,1,0,1,178.08,2,0,0,0.28,0
CUST00435,10,3,10,7,0.74,0,1,2,0,122.54,3,0,0,0.3,0
CUST00436,6,1,1,19,0.18,0,0,1,0,63.39,4,0,0,0.08,0
CUST00437,6,1,6,42,0.14,0,1,1,0,176.13,1,0,1,0.2,0
CUST00438,7,0,9,1,0.64,0,0,1,1,102.43,1,0,1,0.17,0
CUST00439,9,3,5,5,0.69,1,1,1,1,141.41,3,0,0,0.3,0
CUST00440,6,1,2,3,0.05,0,1,2,0,173.39,3,0,0,0.06,0
CUST00441,6,0,1,5,0.36,0,0,0,0,150.91,5,1,1,0.07,0
CUST00442,7,5,3,10,0.89,1,1,0,0,58.01,1,1,0,0.26,0
CUST00443,7,2,12,92,0.87,0,1,1,1,69.57,2,1,0,0.32,0
CUST00444,6,3,1,3,0.42,0,0,0,1,114.71,2,0,0,0.12,0
CUST00445,8,2,3,22,0.62,1,1,1,1,65.56,3,1,1,0.25,1
CUST00446,7,0,4,1,0.82,0,1,0,0,151.84,4,0,0,0.22,0
CUST00447,0,0,16,9,0.58,0,1,0,0,91.83,1,1,0,0.15,0
CUST00448,9,1,1,17,0.6,2,0,0,0,20.0,1,0,0,0.21,0
CUST00449,6,1,4,1,0.37,1,1,1,0,122.97,2,0,0,0.11,0
CUST00450,10,3,1,9,0.27,0,1,0,0,121.57,1,0,0,0.23,0
CUST00451,8,1,10,2,0.53,1,1,1,0,167.68,3,1,0,0.21,0
CUST00452,6,0,2,12,0.14,1,0,3,1,100.0,4,1,1,0.08,0
CUST00453,6,1,2,14,0.26,0,0,0,0,182.49,3,1,1,0.1,0
CUST00454,2,1,3,24,0.14,0,1,0,0,151.48,4,1,0,0.14,0
CUST00455,7,4,1,1,0.96,0,0,0,0,64.71,3,1,0,0.2,0
CUST00456,2,1,3,69,0.44,1,1,0,1,99.39,3,0,0,0.17,0
CUST00457,8,1,4,4,0.86,0,1,1,0,59.34,2,0,0,0.25,1
CUST00458,4,1,7,7,0.06,0,1,1,1,20.0,2,1,1,0.2,0
CUST00459,10,4,3,6,0.67,1,1,0,0,20.0,2,1,0,0.23,0
CUST00460,9,4,1,23,0.9,2,1,1,0,46.98,3,1,0,0.39,1
CUST00461,7,3,1,30,0.4,0,1,0,0,79.82,2,0,0,0.21,1
CUST00462,4,0,5,9,0.26,0,1,1,0,135.39,2,0,0,0.15,0
CUST00463,7,2,15,1,0.75,0,0,2,1,79.7,1,0,0,0.18,0
CUST00464,7,2,1,2,0.46,0,1,0,0,173.52,4,0,0,0.14,0
CUST00465,8,2,5,15,0.79,1,0,0,0,59.84,4,0,0,0.26,1
CUST00466,8,1,1,4,0.71,1,0,1,1,229.75,1,0,0,0.22,0
CUST00467,5,0,6,20,0.19,0,0,0,0,142.14,3,0,0,0.12,0
CUST00468,9,3,10,1,0.45,1,1,0,0,80.64,4,1,0,0.27,0
CUST00469,9,2,1,12,0.91,1,0,0,0,149.83,2,0,0,0.24,0
CUST00470,5,0,2,1,0.23,1,1,1,0,94.76,1,0,0,0.11,0
CUST00471,9,3,2,31,0.79,1,0,2,0,159.93,1,0,0,0.23,1
CUST00472,5,0,6,11,0.5,0,1,0,0,181.29,2,0,1,0.17,0
CUST00473,8,4,2,7,0.81,1,0,0,0,120.08,4,1,0,0.23,0
CUST00474,9,1,5,79,0.68,1,1,0,1,122.43,3,0,0,0.29,0
CUST00475,8,3,3,8,0.76,1,1,0,0,172.49,4,0,0,0.29,0
CUST00476,9,3,8,7,0.97,1,1,2,0,125.13,2,0,1,0.32,0
CUST00477,10,2,1,2,0.79,0,0,1,0,82.41,1,0,0,0.21,0
CUST00478,7,3,5,14,0.6,0,1,1,1,133.19,3,1,0,0.28,1
CUST00479,6,0,2,24,0.23,0,1,2,0,107.84,1,0,0,0.09,0
CUST00480,9,3,1,6,0.89,1,0,1,0,83.48,1,0,0,0.25,0
CUST00481,8,2,1,40,0.85,1,1,0,0,152.63,3,0,0,0.28,1
CUST00482,2,2,1,7,0.46,0,1,0,1,127.5,2,0,0,0.14,0
CUST00483,7,3,7,8,0.94,0,1,2,0,69.37,3,1,0,0.25,0
CUST00484,8,3,2,6,0.59,2,1,2,1,63.45,4,0,0,0.24,1
CUST00485,10,1,9,53,0.79,1,1,0,1,181.21,2,0,0,0.37,1
CUST00486,8,1,9,34,0.49,2,1,0,0,90.1,5,1,0,0.29,0
CUST00487,7,0,3,52,0.89,0,0,2,1,153.09,2,1,0,0.17,0
CUST00488,4,3,1,22,0.49,0,0,1,0,130.72,1,1,0,0.12,0
CUST00489,10,1,1,9,0.72,1,0,0,0,159.08,2,0,0,0.21,0
CUST00490,6,1,15,11,0.39,0,0,1,0,108.79,1,0,1,0.11,0
CUST00491,8,4,1,3,0.3,1,0,0,1,206.65,3,1,0,0.18,0
CUST00492,6,1,1,7,0.26,0,1,0,0,136.68,2,0,0,0.11,0
CUST00493,4,0,2,16,0.3,0,1,2,1,52.36,2,0,0,0.12,0
CUST00494,10,1,7,73,0.85,1,1,1,0,84.23,3,0,1,0.36,1
CUST00495,7,2,4,5,0.48,1,1,0,1,131.2,3,1,1,0.19,0
CUST00496,1,0,2,1,0.23,0,1,0,1,30.86,4,0,0,0.14,0
CUST00497,6,2,2,3,0.39,0,0,1,0,100.88,4,1,1,0.07,0
CUST00498,10,3,2,7,0.77,1,1,0,0,110.37,1,1,0,0.31,1
CUST00499,5,0,3,1,0.26,0,0,1,0,38.48,4,0,0,0.05,0
CUST00500,8,5,1,68,0.83,1,0,1,1,177.39,4,1,1,0.31,1
CUST00501,6,1,11,53,0.41,1,0,0,1,150.69,3,0,1,0.17,0
CUST00502,4,0,5,100,0.19,0,0,0,0,123.58,1,1,0,0.12,0
CUST00503,8,2,1,22,0.78,0,0,1,0,217.53,2,1,1,0.24,0
CUST00504,9,2,1,12,0.71,1,0,1,1,153.08,4,1,0,0.27,0
CUST00505,6,1,1,7,0.24,0,1,2,0,70.67,2,1,0,0.06,0
CUST00506,9,2,1,1,0.96,2,0,2,0,111.21,4,1,0,0.21,0
CUST00507,0,0,4,3,0.43,0,0,0,1,166.22,2,0,0,0.08,0
CUST00508,5,0,2,1,0.37,0,1,1,0,219.48,3,1,0,0.11,0
CUST00509,9,1,6,23,0.29,1,0,1,1,132.86,2,1,1,0.25,0
CUST00510,4,0,3,48,0.05,1,1,0,1,194.83,1,0,0,0.17,0
CUST00511,9,5,5,7,0.51,1,0,0,1,103.06,3,1,0,0.24,0
CUST00512,9,3,4,2,0.62,0,1,2,1,131.56,4,0,0,0.21,1
CUST00513,6,0,6,10,0.29,2,1,0,0,239.42,3,0,0,0.2,0
CUST00514,10,3,8,27,0.69,2,1,0,0,128.19,2,0,0,0.35,1
CUST00515,10,2,2,13,0.72,0,1,2,0,93.08,2,1,0,0.25,0
CUST00516,7,2,1,4,0.77,1,1,0,0,112.26,2,0,1,0.24,1
CUST00517,8,3,1,16,0.75,1,1,2,1,47.03,2,0,0,0.3,0
CUST00518,9,3,1,9,0.89,0,1,0,0,100.88,4,1,0,0.31,1
CUST00519,7,3,1,17,0.46,0,1,0,1,173.83,2,0,0,0.24,0
CUST00520,8,2,13,23,0.79,2,0,0,1,146.31,2,1,0,0.34,0
CUST00521,3,0,1,1,0.53,1,1,3,0,80.31,3,1,0,0.06,0
CUST00522,3,2,1,14,0.39,1,1,0,0,20.0,4,1,0,0.14,0
CUST00523,3,0,3,1,0.23,0,1,0,1,88.52,4,1,1,0.16,0
CUST00524,2,0,2,48,0.07,0,1,1,1,42.5,2,0,0,0.17,1
CUST00525,10,0,3,60,0.71,0,1,0,0,78.25,4,0,0,0.3,0
CUST00526,8,2,3,25,0.75,0,0,0,0,167.17,2,0,0,0.22,0
CUST00527,8,3,2,18,0.78,0,1,1,0,151.22,2,0,0,0.32,1
CUST00528,9,4,11,20,0.66,1,0,1,0,111.32,4,0,1,0.26,1
CUST00529,9,1,12,4,0.8,1,1,0,0,202.8,1,0,1,0.33,1
CUST00530,8,5,6,23,0.95,0,0,2,1,75.91,3,1,1,0.3,0
CUST00531,9,3,9,151,0.89,4,1,1,1,144.76,4,1,1,0.48,1
CUST00532,10,1,2,9,0.92,1,0,0,0,129.73,3,1,1,0.23,0
CUST00533,5,2,4,12,0.08,0,0,0,0,136.72,4,1,0,0.08,0
CUST00534,10,3,1,13,0.75,0,1,0,0,25.52,2,0,0,0.34,1
CUST00535,3,2,10,1,0.09,0,1,3,1,115.53,2,0,0,0.13,0
CUST00536,9,4,2,5,0.96,1,0,0,0,132.88,4,1,0,0.25,0
CUST00537,7,2,6,17,0.95,0,0,1,0,97.73,4,1,1,0.25,0
CUST00538,10,2,1,6,0.86,2,1,0,1,107.59,3,0,0,0.35,0
CUST00539,9,2,3,1,0.74,3,0,1,1,137.14,3,1,0,0.29,0
CUST00540,6,1,9,6,0.22,0,1,2,0,92.73,2,1,0,0.1,0
CUST00541,10,2,1,6,0.65,0,0,1,0,87.64,2,1,1,0.15,0
CUST00542,7,3,3,16,0.93,0,1,0,0,141.24,1,1,0,0.29,0
CUST00543,4,1,1,2,0.2,1,1,0,0,106.4,1,0,0,0.11,0
CUST00544,8,4,5,3,0.89,2,0,3,0,76.0,4,0,1,0.29,0
CUST00545,7,3,3,7,0.87,0,1,0,0,139.68,1,0,0,0.26,0
CUST00546,10,4,1,11,0.8,0,1,0,1,135.63,1,1,0,0.34,1
CUST00547,8,1,2,31,0.67,3,0,2,0,178.2,1,0,1,0.16,0
CUST00548,8,4,4,5,0.78,0,1,0,1,109.95,2,1,0,0.32,1
CUST00549,4,0,5,47,0.08,2,0,0,1,178.2,1,1,0,0.2,0
CUST00550,7,1,4,7,0.93,0,0,0,0,136.84,1,0,0,0.16,0
CUST00551,10,4,3,21,0.52,0,1,0,1,118.68,4,0,0,0.29,0
CUST00552,10,3,4,4,0.58,0,1,0,0,41.5,4,1,0,0.23,1
CUST00553,8,2,1,15,0.38,2,1,1,0,94.02,2,0,0,0.25,0
CUST00554,6,0,3,58,0.22,0,1,0,0,151.38,3,0,0,0.14,0
CUST00555,10,1,2,7,0.78,1,0,1,1,165.99,3,0,0,0.24,1
CUST00556,8,2,14,18,0.85,3,1,0,0,134.81,5,0,1,0.39,1
CUST00557,8,6,1,7,0.84,0,0,0,0,167.26,3,0,0,0.23,1
CUST00558,6,1,5,12,0.35,1,1,1,0,106.34,4,0,0,0.18,0
CUST00559,9,1,16,19,0.7,1,0,0,1,174.0,1,0,1,0.33,1
CUST00560,9,1,1,15,0.49,4,0,1,1,20.0,5,1,0,0.24,0
CUST00561,5,0,2,2,0.07,0,0,2,0,170.07,5,1,0,0.01,0
CUST00562,9,5,4,26,0.78,0,0,1,0,94.98,1,0,0,0.28,0
CUST00563,7,0,2,3,0.76,1,0,0,1,44.8,4,0,0,0.19,0
CUST00564,3,0,4,3,0.68,0,0,0,0,129.86,1,0,0,0.05,0
CUST00565,7,3,2,5,0.88,0,0,1,1,150.31,3,1,0,0.23,0
CUST00566,7,3,2,7,0.81,0,1,1,1,120.91,3,0,0,0.29,1
CUST00567,7,2,6,4,0.79,1,0,1,1,102.65,3,1,1,0.25,0
CUST00568,8,3,7,9,0.92,0,0,0,1,99.8,1,0,0,0.3,1
CUST00569,9,3,2,18,0.71,0,1,1,1,111.57,4,0,0,0.37,0
CUST00570,9,1,3,8,0.66,2,1,0,1,134.62,2,0,0,0.27,0
CUST00571,9,2,4,6,0.76,2,1,1,1,112.36,4,0,0,0.35,0
CUST00572,7,1,2,6,0.96,0,0,0,0,103.02,4,1,0,0.16,1
CUST00573,10,5,2,7,0.9,4,1,1,0,140.16,1,1,0,0.36,0
CUST00574,0,0,1,7,0.21,0,0,1,0,118.43,1,0,0,0.05,0
CUST00575,10,2,1,67,0.64,4,1,0,0,143.25,2,0,1,0.29,1
CUST00576,5,1,1,1,0.1,1,0,0,0,76.25,2,1,0,0.05,0
CUST00577,9,2,3,6,0.65,0,1,0,1,60.95,2,1,0,0.22,0
CUST00578,10,3,1,12,0.64,3,0,1,0,36.38,2,0,0,0.25,0
CUST00579,9,3,2,17,0.63,0,0,3,1,173.78,1,0,0,0.18,0
CUST00580,9,4,5,10,0.57,1,1,2,0,20.0,1,1,0,0.22,0
CUST00581,4,0,1,76,0.35,0,1,0,0,55.22,1,1,0,0.14,0
CUST00582,4,2,1,5,0.44,0,0,0,1,155.24,5,0,0,0.08,0
CUST00583,9,3,2,8,0.82,0,0,0,0,210.38,2,1,0,0.25,1
CUST00584,9,3,18,6,0.79,0,1,1,0,71.31,2,1,0,0.35,1
CUST00585,6,1,2,14,0.41,1,1,0,0,105.97,2,0,0,0.14,0
CUST00586,7,1,7,31,0.42,0,1,1,0,181.44,1,0,0,0.21,0
CUST00587,9,2,2,1,0.79,2,1,1,0,228.07,2,0,0,0.32,1
CUST00588,7,3,1,15,0.75,0,1,1,1,170.55,3,0,1,0.34,0
CUST00589,6,1,5,49,0.24,0,1,0,1,177.34,1,1,0,0.21,0
CUST00590,6,1,1,57,0.31,0,1,1,0,35.27,5,0,0,0.14,0
CUST00591,7,1,1,18,0.54,0,1,3,0,52.98,3,1,0,0.12,0
CUST00592,6,1,1,6,0.34,0,1,1,0,124.64,4,1,0,0.11,1
CUST00593,4,0,3,5,0.46,0,1,0,1,62.26,1,0,0,0.14,0
CUST00594,5,0,1,12,0.29,1,1,0,0,132.69,2,0,1,0.16,1
CUST00595,6,0,2,16,0.21,1,1,0,0,106.42,2,0,0,0.14,0
CUST00596,10,5,8,1,0.9,1,0,3,0,157.02,1,1,0,0.24,1
CUST00597,3,1,4,12,0.27,1,1,0,1,66.76,5,0,1,0.19,0
CUST00598,5,1,1,5,0.42,0,0,0,0,152.86,3,0,1,0.07,0
CUST00599,4,0,2,1,0.1,1,0,0,0,90.61,2,1,0,0.05,0
CUST00600,6,0,1,43,0.3,1,0,0,1,98.26,1,0,1,0.13,0
CUST00601,5,0,1,55,0.25,1,1,0,1,71.71,2,1,0,0.17,0
CUST00602,9,4,1,65,0.78,1,0,1,0,81.87,3,1,0,0.28,1
CUST00603,2,0,2,19,0.29,0,1,2,0,107.84,1,0,0,0.09,0
CUST00604,7,5,5,13,0.88,0,0,3,1,42.65,1,0,0,0.25,1
CUST00605,9,4,7,20,0.56,1,0,0,1,136.07,2,0,0,0.27,0
CUST00606,7,3,6,12,0.81,0,0,0,1,149.28,5,0,0,0.3,1
CUST00607,6,1,4,9,0.51,0,1,1,0,87.22,3,0,0,0.11,0
CUST00608,10,2,5,3,0.6,1,0,1,0,184.51,1,1,0,0.17,0
CUST00609,7,3,3,12,0.45,1,0,1,1,85.3,2,0,0,0.18,0
CUST00610,8,2,11,19,0.83,0,1,2,0,43.29,3,1,0,0.27,0
CUST00611,4,1,3,3,0.16,0,0,1,1,209.36,1,0,0,0.08,0
CUST00612,10,5,1,2,0.54,0,1,2,1,159.85,2,0,1,0.23,0
CUST00613,3,1,13,7,0.18,1,0,0,1,140.66,2,1,0,0.12,0
CUST00614,8,3,1,15,0.97,3,1,0,0,183.25,1,1,0,0.37,1
CUST00615,6,0,3,18,0.13,0,0,1,0,110.02,4,1,0,0.08,0
CUST00616,7,3,3,8,0.65,0,0,1,1,147.39,1,0,0,0.15,0
CUST00617,4,0,1,1,0.18,0,1,1,0,153.88,1,0,0,0.11,0
CUST00618,10,1,2,2,0.58,2,0,0,1,20.0,2,1,0,0.21,1
CUST00619,8,4,4,9,0.71,3,0,0,0,209.37,2,1,1,0.3,0
CUST00620,7,2,3,3,0.61,1,1,3,0,119.97,2,1,0,0.09,0
CUST00621,9,3,8,3,0.29,2,1,1,0,143.46,1,0,0,0.32,1
CUST00622,8,0,1,26,0.78,1,0,1,1,82.33,4,0,1,0.27,1
CUST00623,1,1,12,5,0.07,1,1,1,0,83.56,2,0,1,0.17,0
CUST00624,10,1,5,6,0.85,2,1,0,0,121.56,5,0,1,0.38,1
CUST00625,0,3,4,2,0.38,0,1,0,0,122.74,4,1,0,0.15,0
CUST00626,0,0,4,5,0.28,0,0,1,0,57.36,2,1,1,0.07,0
CUST00627,8,4,4,10,0.79,1,1,0,0,94.49,3,0,0,0.29,0
CUST00628,6,1,6,24,0.2,0,1,1,1,107.6,3,1,1,0.23,0
CUST00629,4,0,1,22,0.12,0,1,3,0,113.01,2,0,0,0.09,0
CUST00630,9,5,2,11,0.27,1,1,0,1,50.72,1,0,0,0.26,1
CUST00631,1,0,13,18,0.49,0,1,3,1,84.16,1,0,0,0.16,0
CUST00632,8,3,1,8,0.7,1,0,0,0,69.07,1,0,0,0.23,0
CUST00633,7,2,6,24,0.67,0,0,0,0,100.22,4,1,1,0.17,0
CUST00634,6,0,5,64,0.55,0,0,0,0,128.01,4,0,1,0.14,0
CUST00635,9,3,3,5,0.94,3,0,0,0,93.47,1,0,0,0.3,0
CUST00636,1,2,4,31,0.53,0,1,0,0,97.91,1,0,0,0.14,1
CUST00637,6,0,5,4,0.6,1,1,3,1,97.63,1,1,0,0.13,0
CUST00638,7,4,1,2,0.95,0,0,0,0,86.91,2,0,1,0.22,0
CUST00639,6,0,1,10,0.44,0,1,2,0,102.37,1,1,0,0.06,0
CUST00640,4,0,1,11,0.33,0,0,0,0,35.96,2,1,0,0.05,0
CUST00641,7,4,1,2,0.93,0,0,0,0,107.97,4,1,0,0.2,0
CUST00642,1,2,4,4,0.17,0,1,1,0,73.39,4,0,0,0.11,0
CUST00643,7,5,4,4,0.92,0,1,0,0,68.78,4,0,0,0.26,0
CUST00644,7,0,1,2,0.91,1,1,0,0,62.97,1,0,1,0.24,0
CUST00645,2,4,4,26,0.27,0,0,0,1,128.23,2,1,0,0.15,0
CUST00646,9,5,1,7,0.85,2,0,2,0,140.16,1,1,0,0.25,0
CUST00647,4,0,6,38,0.2,0,0,1,0,104.0,1,0,0,0.12,0
CUST00648,9,1,1,4,0.75,0,0,2,0,131.04,1,0,0,0.16,0
CUST00649,10,1,1,22,0.55,3,1,0,1,158.34,1,0,0,0.3,0
CUST00650,5,0,6,1,0.18,1,1,0,1,170.45,2,0,0,0.18,0
CUST00651,5,0,4,16,0.44,1,1,1,0,143.45,4,0,1,0.16,0
CUST00652,4,1,1,4,0.18,0,0,0,1,215.22,4,0,0,0.08,0
CUST00653,7,3,3,10,0.87,1,0,0,0,155.01,4,0,0,0.2,0
CUST00654,5,0,2,8,0.05,0,1,2,0,74.99,1,0,0,0.06,0
CUST00655,7,0,3,5,0.86,0,1,0,1,176.46,4,1,0,0.25,0
CUST00656,8,4,9,51,0.53,0,0,1,0,129.74,5,0,0,0.22,1
CUST00657,2,1,11,27,0.43,2,0,0,0,122.46,2,1,0,0.17,0
